RPAIR,Score,EC,KO
RP00555,1.000,1.1.1.24 1.1.1.282 1.1.5.8,K05358 K05887 K09484
RP00577,0.829,1.1.1.25 1.1.1.282 1.1.5.8,K00014 K05358 K05887 K13830 K13832
RP14221,0.612,1.1.1.329 1.1.99.38,K13548 K13549
RP15613,0.573,5.3.99.-,K06606
RP01347,0.571,1.1.1.18,K00010
RP15612,0.571,1.1.1.18,K00010
RP15614,0.571,1.1.1.-,K16043 K16044
RP02493,0.551,4.2.1.44,K03335
RP00348,0.507,1.1.1.121 1.1.1.175 1.1.1.179,K00078 K14273
RP05266,0.482,,K03335
RP01629,0.474,5.1.3.3,K01785 K15917
RP00184,0.450,1.1.1.47,K00034
RP00321,0.450,1.1.5.2 1.1.99.10 1.1.99.35,K00115 K00117
RP02453,0.421,5.1.3.15 5.3.1.9,K01792 K01810 K06859 K13810 K15916
RP02450,0.391,1.1.1.49,K00036 K13937
RP03730,0.388,5.1.3.19,K01794
RP15952,0.362,1.1.1.335,K13016 K13020
RP01472,0.350,5.1.3.6,K08679
RP02491,0.344,1.1.1.133,K00067
RP05291,0.344,1.1.1.266,K13306
RP05602,0.344,,K13313
RP14200,0.331,1.1.1.-,K12451
RP02054,0.327,1.1.1.245 1.1.1.90,K00055
RP13642,0.325,1.1.1.-,K12451
RP01537,0.316,5.1.3.5,K12448
RP09025,0.312,,K16015
RP05663,0.309,4.2.1.46,K01710
RP02659,0.308,5.1.3.2,K01784
RP03895,0.307,5.1.3.10,K12454
RP09296,0.306,,K12710 K12716
RP00673,0.304,1.1.1.187 1.1.1.281,K15856
RP11799,0.303,1.1.1.-,K07535
RP05296,0.300,1.1.1.271,K02377
