RPAIR,Score,EC,KO
RP00138,0.890,2.4.1.67 2.4.1.82 3.2.1.22,K01189 K06611 K06617 K07406 K07407
RP00453,0.825,2.4.1.245 2.4.1.64 3.2.1.28,K01194 K05342 K13057
RP00324,0.812,2.4.1.20,K00702
RP01684,0.812,3.2.1.108 3.2.1.23,K01190 K01229 K12111 K12112 K12309
RP00439,0.812,2.4.1.22,K00704 K07966 K07967
RP02961,0.812,3.2.1.20,K01187 K12047 K12316 K12317 K15922
RP12670,0.812,3.2.1.21,K01188 K05349 K05350
RP01590,0.812,2.4.1.25 2.4.1.8,K00691 K00705 K01196
RP00146,0.791,3.2.1.122 3.2.1.93,K01226 K01232
RP02451,0.791,2.4.1.15,K00697 K16055
RP15890,0.761,2.4.1.284,K13550
RP02888,0.736,3.2.1.85,K01220
RP01136,0.736,3.2.1.122,K01232
RP04765,0.721,2.4.1.208,K13677
RP01310,0.715,3.2.1.23,K01190 K12308
RP04415,0.704,3.2.1.23,K01190
RP00075,0.702,2.4.1.125 2.4.1.13 2.4.1.4 2.4.1.5 2.4.1.7 3.2.1.10 3.2.1.20 3.2.1.48,K00689 K00690 K00695 K01182 K01187 K01203 K05341 K12047 K12316 K12317 K15922
RP01110,0.702,3.2.1.20 3.2.1.26 3.2.1.48,K01187 K01193 K01203 K12047 K12316 K12317 K15922
RP12501,0.695,2.4.1.66,K13646
RP09413,0.677,2.4.1.236,K13080
RP14106,0.676,2.4.1.246,K13058
RP01092,0.676,2.4.1.14,K00696
RP11892,0.675,2.4.1.297,K12933
RP11796,0.675,2.4.1.236,K13080
RP11506,0.671,2.4.1.236,K13080
RP00404,0.671,3.2.1.3 3.2.1.33,K01178 K01196 K12047
RP14222,0.657,2.4.1.283,K13550
RP11084,0.656,3.2.1.67,K01213
RP11748,0.656,2.4.1.297,K12933
RP09311,0.655,2.4.1.236,K13080
RP02924,0.650,3.2.1.52,K01207
RP01760,0.630,3.2.1.10 3.2.1.3,K01178 K01182 K01203 K12047
RP02187,0.630,3.2.1.26,K01193
RP11895,0.628,2.4.1.297,K12933
RP12727,0.627,3.2.1.26,K01193
RP16203,0.621,2.4.2.51,K17193
RP09294,0.611,3.2.1.105,K12693
RP16205,0.604,2.4.2.51,K17193
RP11150,0.602,3.2.1.15,K01184
RP00205,0.601,2.4.1.10 3.2.1.10 3.2.1.20 3.2.1.48,K00692 K01182 K01187 K01203 K12047 K12316 K12317 K15922
RP00725,0.596,3.2.1.22,K01189 K07406 K07407
RP00666,0.596,2.4.1.274 3.2.1.23,K01190 K07553 K12309
RP14234,0.592,2.4.1.285,K13556
RP13374,0.591,3.2.1.165,K15855
RP11963,0.588,2.4.1.226,K00747 K03419 K13499 K13500
RP16207,0.578,2.4.2.51,K17193
RP15081,0.564,2.4.1.254,K12937
RP11915,0.562,2.4.1.254,K12937
RP14599,0.560,,K15934
RP09495,0.550,2.4.1.-,K15961
RP03249,0.545,3.2.1.26,K01193
RP05618,0.537,,K16009
RP09496,0.531,,K15960 K15962
RP01890,0.527,3.2.1.15 3.2.1.67,K01184 K01213
RP05111,0.524,2.4.1.-,K14367
RP14230,0.514,2.4.2.49,K13554
RP05615,0.510,2.4.1.-,K15994
RP14600,0.509,,K15935
RP04319,0.509,2.4.1.17,K00699
RP03852,0.506,2.4.2.27,K04341
RP05611,0.484,,K15989 K15990
RP09520,0.481,,K15938
RP09517,0.477,2.4.1.-,K15939
RP11978,0.474,2.4.1.202,K13227 K13228
RP14603,0.474,2.4.1.-,K15965
RP09519,0.473,,K15937
RP00773,0.473,3.2.1.23,K12309
RP09514,0.470,,K15938
RP09523,0.468,2.4.1.-,K15939
RP14578,0.463,2.4.1.-,K15948
RP09494,0.432,2.4.1.-,K15960
RP12693,0.427,2.4.1.17,K00699
RP12695,0.426,2.4.1.17,K00699
RP05114,0.424,2.4.1.278,K14368 K15997
RP03988,0.416,2.4.1.17,K00699
RP02244,0.416,2.4.1.17,K00699
RP05621,0.413,,K16010
RP02259,0.412,2.4.1.17,K00699
RP05640,0.409,2.4.1.-,K14375
RP05649,0.408,2.4.1.-,K14375
RP05643,0.396,2.4.1.-,K14375
RP05651,0.395,2.4.1.-,K14375
RP05136,0.394,3.2.1.22,K01189 K07406 K07407
RP00377,0.393,4.2.2.2 4.2.2.9,K01728
RP05642,0.389,2.4.1.-,K14375
RP05645,0.389,2.4.1.-,K14375
RP09458,0.389,2.4.1.-,K14375
RP05653,0.389,2.4.1.-,K14375
RP05623,0.386,2.4.1.277,K16004 K16005
RP09131,0.384,3.2.1.125,K12695
RP09518,0.383,,K15938 K15939
RP03641,0.379,3.2.1.18,K01186 K12357
RP09521,0.375,,K15937 K15938 K15939
RP05647,0.375,2.4.1.-,K14375
RP05646,0.375,2.4.1.-,K14375
RP05655,0.375,2.4.1.-,K14375
RP09460,0.375,2.4.1.-,K14375
RP05644,0.373,2.4.1.-,K14375
RP02661,0.373,3.2.1.117 3.2.1.21,K01188 K05349 K05350 K13031
RP09459,0.373,2.4.1.-,K14375
RP05661,0.371,,K15998
RP11646,0.371,2.4.1.276,K14596
RP05624,0.369,2.4.1.277,K16004 K16005
RP12474,0.363,2.4.1.175,K00747 K13499 K13500
RP12713,0.361,3.2.1.10,K01182 K01203
RP01436,0.361,3.2.1.22,K01189 K07406 K07407
RP01306,0.361,3.2.1.22,K01189 K07406 K07407
RP05648,0.358,2.4.1.-,K14375
RP09461,0.358,2.4.1.-,K14375
