RPAIR,Score,EC,KO
RP00935,0.925,3.5.1.15,K01437
RP16231,0.634,3.5.1.81,K06015
RP15388,0.553,3.5.1.-,K15784
RP02445,0.523,3.5.1.47,K05823
RP01041,0.516,3.5.1.14 3.5.1.16,K01438 K14677
RP14348,0.474,3.5.1.16,K01438
RP14077,0.467,,K12915
RP10974,0.455,6.3.2.4,K01921
RP00280,0.391,6.3.2.11,K14755
RP00882,0.390,3.5.1.96,K05526
RP00284,0.389,6.3.2.11,K14755
RP01163,0.373,3.4.11.1 3.4.11.2 3.4.11.23 3.4.13.-,K01255 K01256 K01270 K07751 K11140 K11142 K15428
RP02447,0.365,3.5.1.18,K01439
RP15338,0.358,6.3.2.-,K05827
RP04561,0.353,3.4.11.1 3.4.11.2 3.4.11.23 3.4.13.-,K01255 K01256 K01270 K07751 K11140 K11142 K15428
RP01161,0.342,6.3.2.2,K01919 K11204 K11205
RP03586,0.330,2.3.2.2,K00681
RP00505,0.318,3.4.13.18 3.4.13.20 6.3.2.11,K05604 K08660 K14755
RP00244,0.307,3.4.13.20 3.4.13.5 6.3.2.11,K05604 K14755
RP00336,0.301,3.4.13.18 3.4.13.20 6.3.2.11,K05604 K08660 K14755
RP15347,0.292,,K05831
RP15222,0.284,3.4.15.6,K13282
