reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R05880/3.1.1A1/3.1.1.80;	267/3.1.1A1;	0.622484	0.37037	0.3125	0.363636	0.448276	0.541096	0.586498	0.68661	0.709486
R07513/3.1.1A1/3.1.1.80;	267/3.1.1A1;	0.61194	0.37037	0.3125	0.363636	0.448276	0.544218	0.578512	0.678771	0.684411
R05880/3.1.1A1/3.1.1.80;	267/3.1.1A1;	0.591559	0.37037	0.3125	0.363636	0.448276	0.530612	0.566667	0.649025	0.657088
R07513/3.1.1A1/3.1.1.80;	267/3.1.1A1;	0.582945	0.37037	0.3125	0.363636	0.448276	0.533784	0.565574	0.642077	0.634686
R04119/3.1.1A1/3.1.1.51;	267/3.1.1A1;	0.213483	0.37037	0.333333	0.362069	0.32	0.309942	0.239583	0.196429	0.146565
R03641/3.1.1A1/3.1.1.37;	267/3.1.1A1;	0.195107	0.37037	0.352941	0.35	0.322581	0.298701	0.185874	0.150617	0.146739
R06728/3.1.1A1/3.1.1.1,3.1.1.84;	267/3.1.1A1;	0.192937	0.37037	0.352941	0.35	0.281553	0.260355	0.23166	0.181818	0.103113
R06728/3.1.1A1/3.1.1.1,3.1.1.84;	267/3.1.1A1;	0.192937	0.37037	0.352941	0.35	0.281553	0.260355	0.23166	0.181818	0.103113
R03563/3.1.1A1/3.1.1.10;	267/3.1.1A1;	0.186954	0.37037	0.352941	0.327869	0.28	0.256098	0.216	0.177465	0.0987903
R03563/3.1.1A1/3.1.1.10;	267/3.1.1A1;	0.186954	0.37037	0.352941	0.327869	0.28	0.256098	0.216	0.177465	0.0987903
R03564(r)/3.1.1A1/;	267/3.1.1A1;	0.186954	0.37037	0.352941	0.327869	0.28	0.256098	0.216	0.177465	0.0987903
R03564(r)/3.1.1A1/;	267/3.1.1A1;	0.186954	0.37037	0.352941	0.327869	0.28	0.256098	0.216	0.177465	0.0987903
R01462/3.1.1A1/3.1.1.13;	267/3.1.1A1;	0.1622	0.296296	0.235294	0.189655	0.2	0.216783	0.193133	0.149123	0.118952
R02115/3.1.1A1/3.1.1.13;	267/3.1.1A1;	0.160829	0.296296	0.235294	0.189655	0.2	0.197183	0.179039	0.14497	0.12963
R03624/3.1.1A1/3.1.1.36;	267/3.1.1A1;	0.149106	0.37037	0.314286	0.348485	0.316239	0.232558	0.154494	0.110075	0.0930233
R08462/3.1.1A1/3.1.1.36;	267/3.1.1A1;	0.148966	0.37037	0.314286	0.348485	0.316239	0.232558	0.154494	0.110075	0.0927835
R03641(r)/3.1.1A1(rev)/3.1.1.37;	267/3.1.1A1;	0.130459	0.413793	0.388889	0.338462	0.231481	0.167568	0.111475	0.101124	0.0815661
R08975/3.1.1A1/3.1.1.82;	267/3.1.1A1;	0.129797	0.37037	0.3125	0.258621	0.196078	0.166667	0.140411	0.115646	0.0828125
R08529/3.1.3A1/3.1.7.3;	267/3.1.1A1;	0.12719	0.181818	0.121951	0.16	0.252427	0.231214	0.179283	0.110803	0.0436508
R08529/3.1.4A1/3.1.7.3;	267/3.1.1A1;	0.126045	0.171429	0.106383	0.148148	0.252427	0.231214	0.179283	0.110803	0.0436508
R08529(r)/3.1.4A1(rev)/3.1.7.3;	267/3.1.1A1;	0.126045	0.171429	0.106383	0.148148	0.252427	0.231214	0.179283	0.110803	0.0436508
R08942/3.1.6A1(rev)/3.1.6.2;	267/3.1.1A1;	0.125421	0.178571	0.128205	0.119403	0.157303	0.181208	0.166667	0.115493	0.0891473
R08942(r)/3.1.6A1/3.1.6.2;	267/3.1.1A1;	0.125421	0.178571	0.128205	0.119403	0.157303	0.181208	0.166667	0.115493	0.0891473
R03404/3.1.6A1/3.1.6.2;	267/3.1.1A1;	0.125421	0.178571	0.128205	0.119403	0.157303	0.181208	0.166667	0.115493	0.0891473
R03404(r)/3.1.6A1(rev)/3.1.6.2;	267/3.1.1A1;	0.125421	0.178571	0.128205	0.119403	0.157303	0.181208	0.166667	0.115493	0.0891473
R08941/3.1.6A1(rev)/3.1.6.2;	267/3.1.1A1;	0.125421	0.178571	0.128205	0.119403	0.157303	0.181208	0.166667	0.115493	0.0891473
R08941(r)/3.1.6A1/3.1.6.2;	267/3.1.1A1;	0.125421	0.178571	0.128205	0.119403	0.157303	0.181208	0.166667	0.115493	0.0891473
R03803(r)/3.1.1A1(rev)/3.1.1.46;	267/3.1.1A1;	0.12418	0.413793	0.351351	0.318841	0.257812	0.172414	0.124324	0.0960452	0.0650407
R03803/3.1.1A1/3.1.1.46;	267/3.1.1A1;	0.120752	0.37037	0.3125	0.280702	0.226804	0.186047	0.13879	0.0851582	0.061296
R06729/3.1.1A1/;	267/3.1.1A1;	0.115027	0.37037	0.3125	0.258621	0.18	0.142857	0.132296	0.104972	0.048
R10545/3.1.1A1/3.1.1.95;	267/3.1.1A1;	0.105058	0.37037	0.3125	0.293103	0.24	0.166667	0.128028	0.0726872	0.0424886
R06685/3.1.1A1/;	267/3.1.1A1;	0.103392	0.37037	0.3125	0.293103	0.235294	0.163043	0.123746	0.0718954	0.041979
R09337/3.1.1A1/3.1.1.95;	267/3.1.1A1;	0.103392	0.37037	0.3125	0.293103	0.235294	0.163043	0.123746	0.0718954	0.041979
R02997/3.1.1A1/3.1.1.42;	267/3.1.1A1;	0.0933677	0.37037	0.333333	0.271186	0.212121	0.163636	0.113208	0.0516796	0.019305
R02997/3.1.1A1/3.1.1.42;	267/3.1.1A1;	0.0933677	0.37037	0.333333	0.271186	0.212121	0.163636	0.113208	0.0516796	0.019305
R03624(r)/3.1.1A1(rev)/3.1.1.36;	267/3.1.1A1;	0.0876479	0.413793	0.365854	0.3625	0.197452	0.125	0.0767544	0.0558003	0.0428571
R08462(r)/3.1.1A1(rev)/3.1.1.36;	267/3.1.1A1;	0.0871965	0.413793	0.365854	0.3625	0.197452	0.125	0.0767544	0.0556369	0.0423387
R10701/3.1.1A1/;	267/3.1.1A1;	0.0863636	0.37037	0.333333	0.271186	0.216495	0.167702	0.0992366	0.0419948	0.0115385
R10701/3.1.1A1/;	267/3.1.1A1;	0.0863636	0.37037	0.333333	0.271186	0.216495	0.167702	0.0992366	0.0419948	0.0115385
R08979/3.1.1A1/3.1.1.83;	267/3.1.1A1;	0.0852436	0.37037	0.333333	0.375	0.230769	0.14094	0.0775862	0.035503	0.0106383
R08600/3.1.1A1/3.1.1.53;	267/3.1.1A1;	0.0808081	0.37037	0.3125	0.267857	0.191489	0.130178	0.076087	0.0483461	0.0242086
