RPAIR,Score,EC,KO
RP15240,1.000,2.4.1.251,K13658
RP15236,0.854,2.4.1.264,K13659
RP15238,0.835,2.4.1.252,K13657
RP16021,0.601,2.4.1.290,K15914
RP13912,0.596,2.4.1.227,K02563
RP11616,0.588,2.4.1.227,K02563
RP12474,0.558,2.4.1.175,K00747 K13499 K13500
RP13901,0.542,2.4.1.129,K03587 K05364 K05365
RP00773,0.481,3.2.1.23,K12309
RP03249,0.414,3.2.1.26,K01193
RP11150,0.404,3.2.1.15,K01184
RP14234,0.396,2.4.1.285,K13556
RP05615,0.380,2.4.1.-,K15994
RP13374,0.344,3.2.1.165,K15855
RP11963,0.342,2.4.1.226,K00747 K03419 K13499 K13500
RP02188,0.341,3.2.1.26,K01193
RP00138,0.341,2.4.1.67 2.4.1.82 3.2.1.22,K01189 K06611 K06617 K07406 K07407
RP11356,0.338,2.1.1.64,K00591
RP00725,0.336,3.2.1.22,K01189 K07406 K07407
RP00666,0.336,2.4.1.274 3.2.1.23,K01190 K07553 K12309
RP00146,0.312,3.2.1.122 3.2.1.93,K01226 K01232
RP02451,0.312,2.4.1.15,K00697 K16055
RP15706,0.306,2.1.1.64,K00568
RP00453,0.304,2.4.1.245 2.4.1.64 3.2.1.28,K01194 K05342 K13057
RP14603,0.303,2.4.1.-,K15965
