RPAIR,Score,EC,KO
RP09568,0.604,,K12711
RP09208,0.599,2.4.1.170,K13263
RP02612,0.599,2.4.1.170,K13263
RP02008,0.580,2.4.1.91,K10757
RP09360,0.568,2.4.1.234,K13269
RP09359,0.568,2.4.1.91,K10757
RP09566,0.566,,K12717
RP02213,0.565,2.4.1.-,K15787
RP11936,0.565,2.4.1.170,K13263
RP11816,0.559,2.4.1.170,K13263
RP11247,0.557,2.4.1.170,K13263
RP15389,0.553,2.4.1.-,K15787
RP11617,0.547,2.4.1.-,K12938
RP16217,0.545,2.4.1.300,K17192
RP11896,0.539,2.4.1.298 2.4.1.299,K12338 K17194
RP16161,0.527,2.4.1.300,K17192
RP09072,0.523,2.4.1.115,K12930
RP09078,0.521,2.4.1.298 2.4.1.299,K12338 K17194
RP12697,0.521,2.4.1.17 3.2.1.31,K00699 K01195
RP16215,0.517,2.4.1.300,K17192
RP09572,0.511,,K12726 K12727
RP11758,0.510,2.4.1.298 2.4.1.299,K12338 K17194
RP09068,0.508,2.4.1.115,K12930
RP12148,0.507,2.4.1.238 2.4.1.249,K12939
RP09067,0.499,2.4.1.115,K12930
RP14601,0.489,2.4.1.-,K15964
RP11752,0.487,2.4.1.-,K12938
RP09092,0.478,2.4.1.298,K12338
RP12153,0.447,2.4.1.238,K12939
RP13802,0.447,2.4.1.-,K15776
RP11822,0.442,2.4.1.170,K13263
RP11825,0.429,2.4.1.170,K13263
RP04731,0.428,3.2.1.86,K01223
RP04606,0.425,3.2.1.21,K01188 K05349 K05350
RP12155,0.424,2.4.1.238,K12939
RP00700,0.424,2.4.1.111,K12356
RP00476,0.423,2.4.1.111,K12356
RP11671,0.421,2.4.1.-,K13078
RP13825,0.420,2.4.1.-,K15775
RP13813,0.419,2.4.1.-,K15774
RP13880,0.415,2.4.1.-,K13235
RP09326,0.410,3.2.1.31,K01195
RP14598,0.408,,K15931
RP00723,0.408,2.4.1.111,K12356
RP11906,0.399,2.4.1.-,K15929
RP13882,0.389,2.4.1.-,K13235
RP04728,0.379,3.2.1.86,K01222
RP12699,0.367,2.4.1.17,K00699
RP09331,0.359,2.4.1.17,K00699
RP09332,0.356,2.4.1.17,K00699
RP02149,0.351,2.4.1.17,K00699
RP02756,0.347,2.4.1.17,K00699
RP11895,0.248,2.4.1.297,K12933
RP09311,0.235,2.4.1.236,K13080
RP11748,0.233,2.4.1.297,K12933
RP16207,0.227,2.4.2.51,K17193
RP11506,0.224,2.4.1.236,K13080
RP11892,0.223,2.4.1.297,K12933
RP09533,0.220,2.4.1.-,K15951 K15952
RP09495,0.217,2.4.1.-,K15961
RP11953,0.215,2.4.1.215,K13495
RP01980,0.215,2.4.1.203,K13492
RP09422,0.213,2.1.1.267,K13272
RP09416,0.212,2.1.1.267,K13272
RP16205,0.211,2.4.2.51,K17193
RP09294,0.210,3.2.1.105,K12693
RP11359,0.210,2.4.1.-,K13496
RP15081,0.208,2.4.1.254,K12937
RP09488,0.208,,K15970
RP06028,0.206,3.2.1.21,K01188 K05349 K05350
RP11915,0.206,2.4.1.254,K12937
RP14578,0.205,2.4.1.-,K15948
RP14603,0.201,2.4.1.-,K15965
RP16203,0.200,2.4.2.51,K17193
RP09485,0.200,,K15886
RP09517,0.199,2.4.1.-,K15939
RP14599,0.199,,K15934
RP00448,0.196,3.2.1.22,K01189 K07406 K07407
RP09496,0.195,,K15960 K15962
RP02007,0.195,2.1.1.76,K05279
RP11796,0.195,2.4.1.236,K13080
RP02413,0.189,2.4.1.157,K03429
RP02415,0.189,2.4.1.46,K03715
RP03248,0.189,3.2.1.26,K01193
RP11978,0.187,2.4.1.202,K13227 K13228
RP00806,0.187,2.4.1.178 2.4.1.63 2.4.1.85 3.2.1.21,K01188 K05349 K05350 K13030
RP03237,0.187,2.4.1.63 3.2.1.21,K01188 K05349 K05350 K16266
RP01981,0.186,2.4.2.40,K13494
RP15821,0.185,3.2.1.21,K01188 K05349 K05350 K16266
RP02608,0.185,3.2.1.22,K01189 K07406 K07407
RP09413,0.183,2.4.1.236,K13080
