RPAIR,Score,EC,KO
RP00513,1.000,3.1.3.3,K01079 K02203
RP09009,0.865,2.7.1.177,K16651
RP00435,0.841,2.7.1.31,K00865 K15788 K15918
RP01531,0.548,2.7.1.82 3.1.3.75,K00894 K06124 K14156
RP02390,0.470,2.7.2.-,K05715
RP05379,0.442,3.1.3.70,K07026
RP01763,0.424,2.7.8.29 2.7.8.8,K00998 K08729 K08730 K17103
RP00194,0.405,2.7.1.30 3.1.3.21,K00864 K06116 K06117
RP01745,0.393,2.7.1.39,K00872 K02203 K02204
RP01729,0.385,2.7.1.165,K11529
RP02685,0.366,3.1.3.15,K01089 K04486 K05602
RP04691,0.366,4.2.3.1,K01733
RP02476,0.366,2.7.1.94,K09881
RP01582,0.345,2.7.1.178 2.7.1.45,K00874
RP03005,0.345,2.7.1.178 2.7.1.58,K00883
RP10123,0.342,2.7.1.53,K00880
RP01439,0.332,3.1.3.18,K01091
RP12242,0.328,2.7.1.-,K10710
RP16356,0.328,2.7.1.69,K17464 K17465 K17466 K17467
RP03796,0.322,3.1.3.4,K01080
RP04086,0.316,2.7.1.50,K00878 K14154
RP00164,0.315,2.7.1.29,K00863 K05878 K05879
RP02067,0.312,2.7.1.36,K00869
RP01240,0.312,2.7.1.32 3.1.3.75,K00866 K06124 K14156
RP02387,0.311,2.7.1.13,K11441
RP01728,0.302,2.7.1.12,K00851
