RPAIR,Score,EC,KO
RP16144,0.108,3.5.4.35,K16930
RP00197,0.103,3.5.4.13 6.3.4.2,K01494 K01937
RP02125,0.092,3.5.4.13,K01494
RP16141,0.079,3.5.4.34,K15440
RP16138,0.079,3.5.4.33,K11991
RP11109,0.072,3.5.4.30,K09887
RP01815,0.071,3.5.4.5,K01489
RP01677,0.071,3.5.4.12,K01493
RP13195,0.070,3.5.4.5,K01489
RP13056,0.066,1.1.1.205,K00088
RP01321,0.065,1.1.1.205,K00088
RP00573,0.062,6.3.5.2,K01951
RP02251,0.060,3.5.4.5,K01489 K10989
RP03973,0.055,3.5.4.17 3.5.4.6,K01490
RP01325,0.055,6.3.4.4,K01939
RP13247,0.053,6.3.5.2,K01951
RP03069,0.051,3.5.4.26,K01498 K11752
RP01594,0.047,3.5.4.4,K01488
RP02305,0.039,3.5.4.4,K01488
RP13033,0.038,1.17.3.2,K00106
RP14672,0.034,,K14655
