RPAIR,Score,EC,KO
RP07403,0.204,2.3.1.47,K00652
RP08578,0.204,1.13.12.4,K00467
RP08484,0.204,1.1.1.42,K00031
RP06930,0.202,4.2.1.41,K01707
RP06397,0.200,1.1.1.85,K00052
RP08629,0.200,4.1.1.77,K01617
RP06775,0.196,1.1.1.87,K05824 K10978
RP05983,0.188,2.3.1.50,K00654
RP06372,0.188,1.2.1.27,K00140
RP13482,0.181,4.1.1.11 4.1.1.15,K01579 K01580
RP14248,0.181,4.1.1.95,K13560
RP07258,0.180,4.1.1.5,K01575
RP07259,0.180,4.1.1.5,K01575
RP10643,0.180,4.1.1.86,K13745
RP08483,0.178,4.1.1.15,K01580
RP06265,0.174,4.1.1.17,K01581
RP13653,0.165,1.14.13.-,K12154
RP05927,0.164,4.1.1.18,K01582
RP06699,0.163,4.1.1.73,K07246
RP06096,0.162,,K14371 K15988 K16000 K16001 K16002 K16003 K16007
RP06365,0.162,2.3.1.94 4.1.1.41,K10817 K11264
RP13665,0.161,1.14.13.-,K12154
RP06162,0.160,4.1.1.20,K01586 K12526
RP06054,0.158,4.1.1.68,K05921
RP13670,0.155,1.14.13.-,K12154
RP08354,0.153,4.1.1.28,K01593
RP14332,0.152,4.1.1.-,K13747
RP14330,0.152,4.1.1.-,K13747
RP05986,0.151,4.1.1.19,K01583 K01584 K01585 K02626
RP06563,0.150,1.14.13.118,K13401
RP13953,0.148,1.3.1.85,K14446 K15988
RP13673,0.148,1.14.13.-,K12154
RP13282,0.147,1.1.1.-,K10978
RP14715,0.145,1.14.13.117,K14984
RP07032,0.141,4.1.1.15 4.1.1.29,K01580 K01594
RP15843,0.140,1.1.1.85,K00052
RP13676,0.138,1.14.13.-,K12154 K12155
RP13281,0.136,1.1.1.-,K10978
RP06774,0.133,1.1.1.286 1.1.1.87,K05824 K10978
RP13679,0.128,1.14.13.-,K12154 K12155
RP05860,0.120,4.1.1.2,K01569
RP07442,0.119,4.1.1.36,K01598 K13038
RP03735,0.116,1.2.1.2 1.2.1.43,K00122 K00123 K00124 K00125 K00126 K00127 K05299 K08348 K08349 K08350 K15022
RP05857,0.116,1.1.1.286 1.1.1.41 1.1.1.42,K00030 K00031
RP15782,0.109,1.14.13.117 1.14.13.118,K13401 K14984
RP12599,0.107,4.1.1.90,K10106
RP06674,0.104,4.1.1.15 4.1.1.29,K01580 K01594
RP15774,0.104,1.14.13.117 1.14.13.118,K13401 K14984
RP07387,0.100,4.1.1.39,K01601 K01602
RP09019,0.095,4.1.1.81,K04720
RP06463,0.095,4.1.1.22 4.1.1.28,K01590 K01593
RP08890,0.091,1.1.1.262,K00097
RP06816,0.086,4.1.1.65,K01613
RP06128,0.084,1.11.1.21 1.11.1.7 1.14.13.124 4.1.1.28 4.1.1.53,K00430 K01593 K03782 K11188 K12153
RP06593,0.079,1.1.1.351 1.1.1.44,K00033
RP10647,0.077,1.1.1.262,K00097
RP06291,0.077,1.14.13.41 4.1.1.25 4.1.1.28,K01592 K01593 K13027
RP06826,0.076,4.1.1.25 4.1.1.28,K01592 K01593
RP08122,0.076,4.1.1.50,K01611
RP07917,0.071,1.14.13.41,K13027
RP10067,0.069,4.1.1.85,K03078 K03081
RP14993,0.062,1.14.13.124,K12153
