RPAIR,Score,EC,KO
RP15455,0.200,,K02615 K15866
RP01948,0.123,2.5.1.32 2.5.1.99,K02291
RP04203,0.114,4.3.2.2,K01756
RP01294,0.112,4.3.2.2,K01756
RP01061,0.090,2.5.1.103 2.5.1.21 2.5.1.96,K00801 K10208
RP03918,0.070,4.2.3.12,K01737
RP05467,0.064,4.2.3.20,K15096
RP01909,0.064,4.2.3.16,K15088
RP11142,0.063,4.2.3.23,K14179
RP05585,0.062,4.2.3.108,K07385
RP15064,0.062,4.2.3.60,K15802
RP11143,0.061,4.2.3.75,K10187 K15803
RP15063,0.061,4.2.3.55,K15794
RP15287,0.061,4.2.3.38,K14177
RP15053,0.060,4.2.3.59,K15796
RP15054,0.060,4.2.3.40,K15795
RP12985,0.060,4.2.3.56,K14186
