RPAIR,Score,EC,KO
RP10677,0.016,4.3.3.6,K06215 K08681
RP13342,0.016,2.3.1.94,K10817
RP12951,0.016,,K16007
RP03120,0.015,4.1.1.48,K01609 K01656 K13498 K13501
RP13956,0.012,,K15988
RP15053,0.012,4.2.3.59,K15796
RP13967,0.012,,K14371
RP13989,0.012,,K14371
RP11142,0.012,4.2.3.23,K14179
RP12980,0.012,4.2.3.- 4.2.3.104,K14184
RP15064,0.012,4.2.3.60,K15802
RP12979,0.012,4.2.3.71,K15801
RP11143,0.012,4.2.3.75,K10187 K15803
RP12985,0.012,4.2.3.56,K14186
RP13959,0.011,,K16000 K16001 K16002
RP13963,0.011,,K16000 K16001 K16002 K16003
RP13978,0.011,,K14371
RP14000,0.011,,K14371
RP01947,0.010,4.2.3.8,K12929
RP14370,0.010,4.2.3.29,K14037
RP14371,0.010,4.2.3.30,K14038
RP05497,0.010,4.2.3.32,K14041
RP05498,0.009,4.2.3.32,K14041
RP14031,0.008,4.1.99.-,K11782
RP14367,0.008,4.2.3.35,K14046
RP14360,0.008,4.2.3.44,K14042
RP05496,0.007,4.2.3.18,K12927
RP09479,0.006,,K15968
