RPAIR,Score,EC,KO
RP00577,1.000,1.1.1.25 1.1.1.282 1.1.5.8,K00014 K05358 K05887 K13830 K13832
RP00555,0.829,1.1.1.24 1.1.1.282 1.1.5.8,K05358 K05887 K09484
RP14221,0.567,1.1.1.329 1.1.99.38,K13548 K13549
RP02493,0.498,4.2.1.44,K03335
RP15613,0.491,5.3.99.-,K06606
RP15612,0.475,1.1.1.18,K00010
RP01347,0.475,1.1.1.18,K00010
RP15614,0.475,1.1.1.-,K16043 K16044
RP00348,0.474,1.1.1.121 1.1.1.175 1.1.1.179,K00078 K14273
RP00321,0.416,1.1.5.2 1.1.99.10 1.1.99.35,K00115 K00117
RP00184,0.416,1.1.1.47,K00034
RP01629,0.403,5.1.3.3,K01785 K15917
RP05266,0.400,,K03335
RP02892,0.387,1.1.1.223,K15090
RP15952,0.383,1.1.1.335,K13016 K13020
RP03730,0.383,5.1.3.19,K01794
RP02054,0.380,1.1.1.245 1.1.1.90,K00055
RP02450,0.357,1.1.1.49,K00036 K13937
RP02453,0.356,5.1.3.15 5.3.1.9,K01792 K01810 K06859 K13810 K15916
RP11799,0.351,1.1.1.-,K07535
RP11697,0.349,1.1.1.-,K07538
RP05465,0.346,1.1.1.275,K12466
RP02771,0.346,1.1.1.243,K14730 K14732
RP05602,0.335,,K13313
RP05291,0.335,1.1.1.266,K13306
RP02491,0.335,1.1.1.133,K00067
RP01472,0.324,5.1.3.6,K08679
RP02021,0.316,1.1.1.207,K15094
RP02296,0.316,1.1.1.208,K15095
RP13642,0.315,1.1.1.-,K12451
RP14200,0.314,1.1.1.-,K12451
RP09025,0.310,,K16015
