RPAIR,Score,EC,KO
RP00679,1.000,2.3.1.67 3.1.1.47,K01062 K13510 K13512 K13519 K16794 K16795
RP03049,0.963,2.3.1.23 2.3.1.63 3.1.1.4,K01047 K01058 K13510 K14621 K14674 K16342 K16343 K16817
RP02465,0.855,3.1.1.5,K06130 K14621 K14676
RP00537,0.766,2.3.1.23 2.3.1.43 3.1.1.4,K00650 K01047 K01058 K13510 K13512 K13515 K13519 K14621 K14674 K16342 K16343 K16817
RP04055,0.674,2.3.1.121 3.1.1.4,K01047 K01058 K13512 K14621 K14674 K16342 K16343 K16817
RP03031,0.671,3.1.1.5,K06130 K14621 K14676
RP00452,0.602,2.3.1.23 3.1.1.4,K01047 K01058 K13512 K13515 K13517 K13519 K14621 K14674 K16342 K16343 K16817
RP14313,0.571,2.3.1.-,K13510 K13512 K13513 K13514 K13519
RP04936,0.571,2.3.1.158,K00679
RP14311,0.557,2.3.1.-,K13512 K13515 K13517 K13519
RP00443,0.523,2.3.1.51,K00655 K13509 K13513 K13517 K13519 K13523 K13699 K14674
RP02463,0.474,3.1.1.5,K06128 K06129 K14621 K14676
RP14315,0.434,2.3.1.- 3.1.1.-,K13511 K13513 K13535
RP00541,0.432,2.3.1.135 3.1.1.32,K00678 K01058 K16817 K16818
RP03029,0.321,3.1.1.5,K06128 K14621 K14676
RP02178,0.306,2.3.1.7,K00624
