RPAIR,Score,EC,KO
RP03918,0.056,4.2.3.12,K01737
RP05467,0.049,4.2.3.20,K15096
RP01909,0.049,4.2.3.16,K15088
RP05585,0.048,4.2.3.108,K07385
RP15064,0.048,4.2.3.60,K15802
RP11143,0.048,4.2.3.75,K10187 K15803
RP15063,0.048,4.2.3.55,K15794
RP15287,0.047,4.2.3.38,K14177
RP15053,0.047,4.2.3.59,K15796
RP15054,0.047,4.2.3.40,K15795
RP12985,0.047,4.2.3.56,K14186
RP12980,0.046,4.2.3.- 4.2.3.104,K14184
RP11144,0.046,4.2.3.22,K10187 K15803
RP05354,0.044,4.2.3.120,K07384
RP05353,0.043,4.2.3.119,K07384
RP15747,0.041,4.2.3.130,K16188
RP01947,0.041,4.2.3.8,K12929
RP12984,0.041,4.1.99.16 4.2.3.22,K10187
RP12978,0.040,4.2.3.57,K14184 K15808
RP13638,0.040,4.2.3.73,K14181
RP02118,0.039,4.2.3.9,K14180
RP14980,0.039,4.2.3.61,K15804
RP15048,0.039,4.2.3.76,K15806
RP10228,0.039,1.14.14.1,K07415
RP11141,0.039,4.2.3.24,K14178
RP02120,0.038,4.2.3.13,K14183
RP14370,0.038,4.2.3.29,K14037
RP14371,0.038,4.2.3.30,K14038
RP15066,0.038,4.2.3.67,K15809
RP09032,0.038,4.2.3.21,K14182
RP05498,0.037,4.2.3.32,K14041
RP12780,0.036,1.11.1.21 1.11.1.6,K03781 K03782
RP10201,0.036,1.14.14.1,K07412 K07415
RP10200,0.036,1.14.14.1,K07412 K07415
RP05497,0.035,4.2.3.32,K14041
RP15453,0.031,1.14.13.149,K02609 K02610 K02611 K02612 K02613
RP14360,0.029,4.2.3.44,K14042
RP14367,0.029,4.2.3.35,K14046
RP05496,0.028,4.2.3.18,K12927
RP14369,0.027,4.2.3.28,K14036
RP01643,0.027,4.2.1.118,K09483 K15652
RP05499,0.027,4.2.3.32,K14041
RP04844,0.023,1.3.1.-,K15237 K15238
RP04693,0.022,4.2.3.19,K04121
RP15547,0.022,4.2.3.103,K16082
RP03158,0.022,1.14.12.3,K00529 K03268 K05710 K16268
RP03174,0.022,1.14.12.11,K00529 K03268 K05710 K16268
RP10678,0.022,4.3.3.6,K06215 K08681
RP09095,0.022,4.2.1.144,K16016
RP05048,0.022,1.14.12.-,K00529 K05710 K14748 K14749
RP14832,0.021,4.2.1.-,K05554
RP09186,0.021,1.14.12.19,K00529 K05708 K05709 K05710
RP09352,0.021,1.14.12.19,K00529 K05708 K05709 K05710
RP05039,0.021,1.14.12.-,K15248 K15249 K15250 K15251
RP11877,0.021,,K12928
RP14366,0.021,4.2.3.34,K14045
RP11878,0.021,,K12928
RP11876,0.020,4.2.3.42,K12928
RP01114,0.020,1.3.1.19,K16269
RP03714,0.020,1.3.1.19,K16269
RP00265,0.020,1.14.12.18,K00529 K05710 K08689 K15750
RP04951,0.020,1.3.1.19,K16269
RP04847,0.020,1.14.12.-,K00529 K05710 K10619 K16303
RP10130,0.020,1.14.14.1,K07408 K07409 K07412 K07415 K07416 K07420
RP10131,0.020,1.14.14.1,K07408 K07409 K07412 K07415 K07416 K07420
RP11674,0.020,1.14.12.18,K00529 K05710 K08689 K15750
RP14364,0.020,4.2.3.33,K14044
RP09093,0.020,,K16020
RP02749,0.020,4.2.3.4,K01735 K13829 K13830
RP09313,0.020,1.3.1.87,K05711
RP09576,0.020,1.3.1.87,K05711
RP14835,0.020,4.2.1.-,K15884
RP01561,0.019,1.3.1.28,K00216
RP05004,0.019,1.3.1.-,K15252
RP10225,0.019,1.14.14.1,K07408 K07409 K07412 K07415 K07416
RP13558,0.019,4.2.3.124,K13546
RP10224,0.019,1.14.14.1,K07408 K07409 K07412 K07415 K07416
RP14838,0.019,4.2.1.-,K15884
RP14031,0.019,4.1.99.-,K11782
RP05033,0.019,1.14.12.12,K14578 K14579 K14580 K14581
RP04841,0.019,1.3.1.56,K08690
RP00847,0.019,1.14.12.10,K05549 K05550 K05784
RP01115,0.018,1.3.1.25,K05783
RP04842,0.018,1.3.1.58,K10620
RP11392,0.018,1.14.12.10,K05549 K05550 K05784
RP05038,0.018,1.14.12.-,K05549 K05550 K05784
RP04843,0.018,1.3.1.56,K08690
RP05272,0.018,1.14.12.-,K05549 K05550 K05784
RP11394,0.018,1.14.12.10,K05549 K05550 K05784
RP04916,0.018,1.3.1.68,K05783
RP04911,0.018,1.3.1.-,K05783
RP12231,0.018,1.3.1.25,K05783
RP11395,0.018,1.14.12.10,K05549 K05550 K05784
RP12234,0.018,1.3.1.25,K05783
RP00828,0.018,1.14.12.-,K05549 K05550 K05784
RP11397,0.018,1.14.12.10,K05549 K05550 K05784
RP12235,0.018,1.3.1.25,K05783
RP00829,0.018,1.3.1.67,K05783
RP03242,0.018,1.14.12.7,K07519
RP01215,0.018,4.1.3.27,K01656 K01657 K01658 K13497 K13501 K13503
RP11393,0.018,1.14.12.10,K05549 K05550 K05784
RP00623,0.017,1.3.1.43 1.3.1.78 1.3.1.79,K00220 K15226 K15227
RP00334,0.017,1.3.1.12 1.3.1.13,K00210 K00211 K00220 K04517 K14187
RP01465,0.017,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP01056,0.017,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP00722,0.017,1.14.13.40,K09461
