reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R06782/1.14.12A2/1.14.12.19;	375/1.14.12A1;	0.673021	0.625	0.633333	0.673913	0.716418	0.673469	0.676923	0.661765	0.675497
R06782/1.14.12A3/1.14.12.19;	375/1.14.12A1;	0.673021	0.625	0.633333	0.673913	0.716418	0.673469	0.676923	0.661765	0.675497
R06782/1.14.12A2/1.14.12.19;	375/1.14.12A1;	0.673021	0.625	0.633333	0.673913	0.716418	0.673469	0.676923	0.661765	0.675497
R06782/1.14.12A3/1.14.12.19;	375/1.14.12A1;	0.673021	0.625	0.633333	0.673913	0.716418	0.673469	0.676923	0.661765	0.675497
R05440/1.14.12A2/;	375/1.14.12A1;	0.667688	0.625	0.633333	0.673913	0.712121	0.659574	0.666667	0.661417	0.671329
R05440/1.14.12A2/;	375/1.14.12A1;	0.667688	0.625	0.633333	0.673913	0.712121	0.659574	0.666667	0.661417	0.671329
R05440/1.14.12A3/;	375/1.14.12A1;	0.667688	0.625	0.633333	0.673913	0.712121	0.659574	0.666667	0.661417	0.671329
R05440/1.14.12A3/;	375/1.14.12A1;	0.667688	0.625	0.633333	0.673913	0.712121	0.659574	0.666667	0.661417	0.671329
R03559/1.14.12A2/1.14.12.11;	375/1.14.12A1;	0.665102	0.625	0.633333	0.666667	0.703125	0.659341	0.666667	0.656	0.671429
R03559/1.14.12A3/1.14.12.11;	375/1.14.12A1;	0.665102	0.625	0.633333	0.666667	0.703125	0.659341	0.666667	0.656	0.671429
R03559/1.14.12A3/1.14.12.11;	375/1.14.12A1;	0.665102	0.625	0.633333	0.666667	0.703125	0.659341	0.666667	0.656	0.671429
R03559/1.14.12A2/1.14.12.11;	375/1.14.12A1;	0.665102	0.625	0.633333	0.666667	0.703125	0.659341	0.666667	0.656	0.671429
R11448/1.14.13A2/1.14.13.230;	375/1.14.12A1;	0.663778	0.55	0.583333	0.666667	0.698113	0.6375	0.666667	0.677966	0.681159
R03543/1.14.12A2/1.14.12.3;	375/1.14.12A1;	0.663462	0.625	0.62069	0.651163	0.704918	0.659091	0.661017	0.655738	0.676259
R03543/1.14.12A3/1.14.12.3;	375/1.14.12A1;	0.663462	0.625	0.62069	0.651163	0.704918	0.659091	0.661017	0.655738	0.676259
R03543/1.14.12A2/1.14.12.3;	375/1.14.12A1;	0.663462	0.625	0.62069	0.651163	0.704918	0.659091	0.661017	0.655738	0.676259
R03543/1.14.12A3/1.14.12.3;	375/1.14.12A1;	0.663462	0.625	0.62069	0.651163	0.704918	0.659091	0.661017	0.655738	0.676259
R10702/1.14.13A2/1.14.13.227;	375/1.14.12A1;	0.66087	0.55	0.583333	0.638889	0.673077	0.64557	0.666667	0.677966	0.681159
R07194/1.14.13A6/1.14.13.69;	375/1.14.12A1;	0.658031	0.55	0.56	0.605263	0.679245	0.64557	0.666667	0.677966	0.681159
R05729,R05730/1.14.13A6/1.14.13.69;	375/1.14.12A1;	0.658031	0.55	0.56	0.605263	0.679245	0.64557	0.666667	0.677966	0.681159
R05444/1.14.13A6/1.14.13.69;	375/1.14.12A1;	0.657391	0.55	0.541667	0.611111	0.673077	0.64557	0.666667	0.677966	0.681159
R11901/1.14.13A6/1.14.13.69;	375/1.14.12A1;	0.649485	0.55	0.5	0.564103	0.648148	0.64557	0.666667	0.677966	0.681159
R08326/1.14.13A1/;	375/1.14.12A1;	0.647255	0.55	0.583333	0.666667	0.678571	0.62069	0.637931	0.650407	0.676259
R03866/1.14.13A1/1.14.13.30;	375/1.14.12A1;	0.645973	0.55	0.583333	0.666667	0.703704	0.626506	0.637168	0.650407	0.657343
R09461/1.14.13A1/;	375/1.14.12A1;	0.645973	0.55	0.583333	0.666667	0.703704	0.626506	0.637168	0.650407	0.657343
R10999/1.14.13A1/1.14.13.204;	375/1.14.12A1;	0.645973	0.55	0.583333	0.666667	0.703704	0.626506	0.637168	0.650407	0.657343
R11000/1.14.13A1/1.14.13.204;	375/1.14.12A1;	0.645973	0.55	0.583333	0.666667	0.703704	0.626506	0.637168	0.650407	0.657343
R07041/1.14.13A1/1.14.15.3;	375/1.14.12A1;	0.645973	0.55	0.583333	0.666667	0.703704	0.626506	0.637168	0.650407	0.657343
R09453/1.14.13A1/;	375/1.14.12A1;	0.645973	0.55	0.583333	0.666667	0.703704	0.626506	0.637168	0.650407	0.657343
R09454/1.14.13A1/;	375/1.14.12A1;	0.645973	0.55	0.583333	0.666667	0.703704	0.626506	0.637168	0.650407	0.657343
R09451/1.14.13A1/;	375/1.14.12A1;	0.645973	0.55	0.583333	0.666667	0.703704	0.626506	0.637168	0.650407	0.657343
R04256/1.14.13A1/1.14.13.34;	375/1.14.12A1;	0.645973	0.55	0.583333	0.666667	0.703704	0.626506	0.637168	0.650407	0.657343
R09452/1.14.13A1/;	375/1.14.12A1;	0.645973	0.55	0.583333	0.666667	0.703704	0.626506	0.637168	0.650407	0.657343
R11447/1.14.13A1/1.14.13.229;	375/1.14.12A1;	0.645763	0.55	0.5	0.511111	0.666667	0.64557	0.666667	0.677966	0.681159
R05417/1.14.12A2/;	375/1.14.12A1;	0.64006	0.625	0.633333	0.638298	0.661765	0.625	0.64	0.635659	0.648276
R05417/1.14.12A3/;	375/1.14.12A1;	0.64006	0.625	0.633333	0.638298	0.661765	0.625	0.64	0.635659	0.648276
R07089/1.14.13A5/;	375/1.14.12A1;	0.639594	0.55	0.464286	0.5	0.625	0.64557	0.666667	0.677966	0.681159
R02823/1.14.13A6/1.14.13.25;	375/1.14.12A1;	0.638514	0.55	0.464286	0.52381	0.603448	0.6375	0.666667	0.677966	0.681159
R08104/1.14.12A3/;	375/1.14.12A1;	0.637904	0.625	0.580645	0.583333	0.651515	0.630435	0.639344	0.634921	0.671429
