reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R09358/4.1.2A7/4.1.2.46;	357/4.1.2A7;	0.763158	0.875	0.777778	0.666667	0.75	1	-nan	-nan	-nan
R01553/4.1.2A7/4.1.2.46;	357/4.1.2A7;	0.685714	0.875	0.777778	0.636364	0.5	0	-nan	-nan	-nan
R02811/4.1.2A7/4.1.2.10,4.1.2.11,4.1.2.46,4.1.2.47;	357/4.1.2A7;	0.311111	0.875	0.333333	0.125	0.125	0	-nan	-nan	-nan
R09358(r)/4.1.2A7(rev)/4.1.2.46;	357/4.1.2A7;	0.288462	0.875	0.454545	0.111111	0.0769231	0	-nan	-nan	-nan
R08195,R08196/4.1.2A3/4.1.2.42;	357/4.1.2A7;	0.285714	0.875	0.454545	0.25	0	0	-nan	-nan	-nan
R06171/4.1.2A3/4.1.2.48,4.1.2.49;	357/4.1.2A7;	0.285714	0.875	0.454545	0.25	0	0	-nan	-nan	-nan
R00751/4.1.2A3/4.1.2.48,4.1.2.5;	357/4.1.2A7;	0.285714	0.875	0.454545	0.25	0	0	-nan	-nan	-nan
R00038(r)/4.1.2A1/4.1.2.35;	357/4.1.2A7;	0.283333	0.416667	0.384615	0.333333	0.142857	0	0	-nan	-nan
R01553(r)/4.1.2A7(rev)/4.1.2.46;	357/4.1.2A7;	0.282609	0.875	0.454545	0.0588235	0	0	-nan	-nan	-nan
R01366/4.1.1A6/4.1.1.4;	357/4.1.2A7;	0.270833	0.5	0.4	0.214286	0.111111	0	-nan	-nan	-nan
R01767/4.1.2A7/4.1.2.10;	357/4.1.2A7;	0.267442	0.875	0.75	0.416667	0.285714	0.0833333	0	0	0
R01767/4.1.2A7/4.1.2.10;	357/4.1.2A7;	0.267442	0.875	0.75	0.416667	0.285714	0.0833333	0	0	0
R02948/4.1.1A6/4.1.1.5;	357/4.1.2A7;	0.25	0.5	0.384615	0.25	0.1	0	-nan	-nan	-nan
R00995(r)/4.1.1A6/4.1.1.3;	357/4.1.2A7;	0.246377	0.5	0.454545	0.333333	0.111111	0	0	-nan	-nan
R11915/4.1.1A6/4.1.1.106;	357/4.1.2A7;	0.244444	0.5	0.4	0.153846	0	0	-nan	-nan	-nan
R06973/4.1.1A6/4.2.1.155;	357/4.1.2A7;	0.244444	0.5	0.4	0.153846	0	0	-nan	-nan	-nan
R01437/4.1.1A3/4.1.1.14;	357/4.1.2A7;	0.242424	0.583333	0.333333	0.222222	0	0	-nan	-nan	-nan
R02676/4.1.2A7/4.1.2.11;	357/4.1.2A7;	0.234694	0.875	0.75	0.416667	0.285714	0.0833333	0	0	0
R02676/4.1.2A7/4.1.2.11;	357/4.1.2A7;	0.234694	0.875	0.75	0.416667	0.285714	0.0833333	0	0	0
R00224/4.1.1A6/4.1.1.1;	357/4.1.2A7;	0.234043	0.5	0.333333	0.142857	0	0	-nan	-nan	-nan
R00397/4.1.1A6/4.1.1.12;	357/4.1.2A7;	0.224138	0.5	0.4	0.214286	0.0769231	0	0	-nan	-nan
R11074/4.1.1A6/4.1.1.101;	357/4.1.2A7;	0.224138	0.5	0.4	0.214286	0.0769231	0	0	-nan	-nan
R00217/4.1.1A6/1.1.1.38,1.1.1.40,4.1.1.3;	357/4.1.2A7;	0.224138	0.5	0.4	0.214286	0.0769231	0	0	-nan	-nan
R03894/4.1.1A1/4.1.1.72;	357/4.1.2A7;	0.223684	0.357143	0.333333	0.263158	0.111111	0	0	-nan	-nan
R07650/4.1.1A6/4.1.1.86;	357/4.1.2A7;	0.220339	0.5	0.333333	0.2	0.0714286	0	0	-nan	-nan
R03758(r)/4.1.1A6/1.1.1.381;	357/4.1.2A7;	0.220339	0.5	0.333333	0.176471	0.0666667	0	-nan	-nan	-nan
R01437/4.1.1A6/4.1.1.14;	357/4.1.2A7;	0.220339	0.5	0.333333	0.176471	0.0666667	0	-nan	-nan	-nan
R06614/4.1.1A6/;	357/4.1.2A7;	0.220339	0.5	0.333333	0.2	0.0714286	0	0	-nan	-nan
R09483/4.1.1A6/4.1.1.88,4.1.1.89;	357/4.1.2A7;	0.22	0.5	0.4	0.133333	0	0	-nan	-nan	-nan
