reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R10708/2.5.1B6/2.5.1.116;	402/2.5.1B1(rev);	0.296422	0.489796	0.438596	0.455696	0.383562	0.274725	0.149425	0.152941	0.151515
R08782/2.5.1B6/2.5.1.117;	402/2.5.1B1(rev);	0.296422	0.489796	0.438596	0.455696	0.383562	0.274725	0.149425	0.152941	0.151515
R05615/2.5.1B5/2.5.1.39;	402/2.5.1B1(rev);	0.296364	0.477273	0.46	0.464789	0.38806	0.308642	0.156627	0.136364	0.151515
R05615/2.5.1B5/2.5.1.39;	402/2.5.1B1(rev);	0.296364	0.477273	0.46	0.464789	0.38806	0.308642	0.156627	0.136364	0.151515
R05616/2.5.1B5/2.5.1.39;	402/2.5.1B1(rev);	0.296364	0.477273	0.46	0.464789	0.38806	0.308642	0.156627	0.136364	0.151515
R05616/2.5.1B5/2.5.1.39;	402/2.5.1B1(rev);	0.296364	0.477273	0.46	0.464789	0.38806	0.308642	0.156627	0.136364	0.151515
R07273/2.5.1B5/2.5.1.39;	402/2.5.1B1(rev);	0.296364	0.477273	0.46	0.464789	0.38806	0.308642	0.156627	0.136364	0.151515
R07273/2.5.1B5/2.5.1.39;	402/2.5.1B1(rev);	0.296364	0.477273	0.46	0.464789	0.38806	0.308642	0.156627	0.136364	0.151515
R09040/2.5.1B5/2.5.1.93;	402/2.5.1B1(rev);	0.291209	0.477273	0.46	0.464789	0.38806	0.308642	0.156627	0.126437	0.111111
R05000/2.5.1B5/2.5.1.39;	402/2.5.1B1(rev);	0.291209	0.477273	0.46	0.464789	0.38806	0.308642	0.156627	0.126437	0.111111
R05000/2.5.1B5/2.5.1.39;	402/2.5.1B1(rev);	0.291209	0.477273	0.46	0.464789	0.38806	0.308642	0.156627	0.126437	0.111111
R09040/2.5.1B5/2.5.1.93;	402/2.5.1B1(rev);	0.291209	0.477273	0.46	0.464789	0.38806	0.308642	0.156627	0.126437	0.111111
R08748(r)/2.5.1B1(rev)/;	402/2.5.1B1(rev);	0.281179	0.439024	0.413043	0.390625	0.339623	0.253731	0.153846	0.134328	0.196078
R02003(r)/2.5.1B1(rev)/2.5.1.10;	402/2.5.1B1(rev);	0.281179	0.439024	0.413043	0.390625	0.339623	0.253731	0.153846	0.134328	0.196078
R08749(r)/2.5.1B1(rev)/;	402/2.5.1B1(rev);	0.281179	0.439024	0.413043	0.390625	0.339623	0.253731	0.153846	0.134328	0.196078
R08750(r)/2.5.1B1(rev)/;	402/2.5.1B1(rev);	0.281179	0.439024	0.413043	0.390625	0.339623	0.253731	0.153846	0.134328	0.196078
R08752(r)/2.5.1B1(rev)/;	402/2.5.1B1(rev);	0.281179	0.439024	0.413043	0.390625	0.339623	0.253731	0.153846	0.134328	0.196078
R02061(r)/2.5.1B1(rev)/2.5.1.29;	402/2.5.1B1(rev);	0.281179	0.439024	0.413043	0.390625	0.339623	0.253731	0.153846	0.134328	0.196078
R08751(r)/2.5.1B1(rev)/;	402/2.5.1B1(rev);	0.281179	0.439024	0.413043	0.390625	0.339623	0.253731	0.153846	0.134328	0.196078
R08747,R08753(r)/2.5.1B1(rev)/;	402/2.5.1B1(rev);	0.281179	0.439024	0.413043	0.390625	0.339623	0.253731	0.153846	0.134328	0.196078
R08528(r)/2.5.1B1(rev)/2.5.1.68;	402/2.5.1B1(rev);	0.281179	0.439024	0.413043	0.390625	0.339623	0.253731	0.153846	0.134328	0.196078
R08400(r)/2.5.1B1(rev)/2.5.1.20;	402/2.5.1B1(rev);	0.281179	0.439024	0.413043	0.390625	0.339623	0.253731	0.153846	0.134328	0.196078
R07475(r)/2.5.1B1(rev)/2.5.1.81;	402/2.5.1B1(rev);	0.281179	0.439024	0.413043	0.390625	0.339623	0.253731	0.153846	0.134328	0.196078
