reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R04559/4.3.1A1/4.3.2.2;	367/4.3.1A1;	0.309339	0.454545	0.423077	0.382979	0.295082	0.289474	0.302326	0.258065	0.291262
R01083/4.3.1A1/4.3.2.2;	367/4.3.1A1;	0.269504	0.454545	0.423077	0.382979	0.285714	0.246914	0.239583	0.203704	0.247934
R10408(r)/4.3.1A3(rev)/4.3.1.29;	367/4.3.1A1;	0.149819	0.454545	0.423077	0.333333	0.205882	0.130952	0.0721649	0.0686275	0.0654206
R01086/4.3.1A1/4.3.2.1;	367/4.3.1A1;	0.148976	0.454545	0.423077	0.354167	0.241935	0.177215	0.11828	0.010101	0.00925926
R07456(r)/4.3.3A1(rev)/4.3.3.6;	367/4.3.1A1;	0.14321	0.416667	0.288136	0.231579	0.174757	0.118644	0.0895522	0.0703125	0.032
R10147/4.3.3A2/4.3.3.7;	367/4.3.1A1;	0.138333	0.538462	0.40625	0.37037	0.253521	0.136364	0.0560748	0	0
R03696/4.3.1A1/4.3.1.2;	367/4.3.1A1;	0.129921	0.454545	0.37037	0.306122	0.2	0.12987	0.0963855	0	0
R01083/4.3.1A1/4.3.2.2;	367/4.3.1A1;	0.129338	0.454545	0.423077	0.354167	0.246154	0.16092	0.101852	0.00775194	0.0134228
R01544(r)/4.3.1A3(rev)/4.3.1.9;	367/4.3.1A1;	0.128913	0.454545	0.423077	0.333333	0.205882	0.130952	0.0625	0.0204082	0
R00490/4.3.1A1/4.3.1.1;	367/4.3.1A1;	0.12753	0.454545	0.346154	0.304348	0.20339	0.136986	0.0963855	0	0
R11861/4.3.2A2/4.3.2.7;	367/4.3.1A1;	0.12709	0.5	0.428571	0.320755	0.25	0.119565	0.037037	0.0181818	0
R03749/4.3.2A2/4.3.2.9;	367/4.3.1A1;	0.124567	0.5	0.428571	0.320755	0.239437	0.111111	0.0288462	0.00970874	0
R07456/4.3.3A1/4.3.3.6;	367/4.3.1A1;	0.123786	0.416667	0.288136	0.244681	0.19802	0.0909091	0.0503597	0.0300752	0
R08910/4.3.2A2/4.3.2.6;	367/4.3.1A1;	0.123729	0.5	0.428571	0.333333	0.25	0.122222	0.0280374	0.00917431	0
R11862/4.3.2A2/4.3.2.8;	367/4.3.1A1;	0.123499	0.5	0.428571	0.333333	0.25	0.11236	0.0288462	0.00925926	0
R02743/4.3.2A2/4.3.2.9;	367/4.3.1A1;	0.123077	0.5	0.428571	0.320755	0.232877	0.10989	0.0283019	0.00961538	0
R01083(r)/4.3.1A2(rev)/4.3.2.2;	367/4.3.1A1;	0.122642	0.363636	0.37037	0.27451	0.173913	0.10989	0.0917431	0.0655738	0.0413793
R01083(r)/4.3.1A2(rev)/4.3.2.2;	367/4.3.1A1;	0.120879	0.363636	0.37037	0.27451	0.173913	0.10989	0.0720721	0.0655738	0.0486111
R08910(r)/4.3.2A2(rev)/4.3.2.6;	367/4.3.1A1;	0.119932	0.5	0.428571	0.307692	0.214286	0.0860215	0.047619	0.0185185	0.00892857
R11862(r)/4.3.2A2(rev)/4.3.2.8;	367/4.3.1A1;	0.119658	0.5	0.428571	0.307692	0.214286	0.076087	0.038835	0.0283019	0.00909091
R03749(r)/4.3.2A2(rev)/4.3.2.9;	367/4.3.1A1;	0.116838	0.5	0.428571	0.296296	0.205479	0.0752688	0.0288462	0.0196078	0.00961538
R02743(r)/4.3.2A2(rev)/4.3.2.9;	367/4.3.1A1;	0.11545	0.5	0.428571	0.296296	0.2	0.0744681	0.0283019	0.0194175	0.00952381
R09683(r)/4.3.1A3(rev)/4.3.1.27;	367/4.3.1A1;	0.114563	0.454545	0.423077	0.333333	0.181818	0.0875	0.0340909	0	0
R00347(r)/4.3.1A3(rev)/4.3.1.20;	367/4.3.1A1;	0.114563	0.454545	0.423077	0.333333	0.181818	0.0875	0.0340909	0	0
R05758(r)/4.3.1A3(rev)/4.3.1.16;	367/4.3.1A1;	0.114563	0.454545	0.423077	0.333333	0.181818	0.0875	0.0340909	0	0
R11861(r)/4.3.2A2(rev)/4.3.2.7;	367/4.3.1A1;	0.112211	0.5	0.428571	0.296296	0.216216	0.0618557	0.0275229	0.0181818	0.00909091
R04559(r)/4.3.1A2(rev)/4.3.2.2;	367/4.3.1A1;	0.109091	0.363636	0.37037	0.27451	0.144928	0.0888889	0.046729	0.0446429	0.0472441
R01086(r)/4.3.1A2(rev)/4.3.2.1;	367/4.3.1A1;	0.108108	0.363636	0.37037	0.27451	0.166667	0.0813953	0.0612245	0.0309278	0.00925926
R04367/4.3.1A1/4.3.3.1;	367/4.3.1A1;	0.105333	0.454545	0.444444	0.339623	0.178571	0.125	0.0416667	0.0192308	0.00657895
R04367/4.3.1A1/4.3.3.1;	367/4.3.1A1;	0.105333	0.454545	0.444444	0.339623	0.178571	0.125	0.0416667	0.0192308	0.00657895
R04367(r)/4.3.1A2(rev)/4.3.3.1;	367/4.3.1A1;	0.104139	0.363636	0.344828	0.267857	0.151163	0.105263	0.0638298	0.0529801	0.02
R04367(r)/4.3.1A2(rev)/4.3.3.1;	367/4.3.1A1;	0.104139	0.363636	0.344828	0.267857	0.151163	0.105263	0.0638298	0.0529801	0.02
R10408/4.3.1A3/4.3.1.29;	367/4.3.1A1;	0.102076	0.454545	0.321429	0.230769	0.108108	0.0795455	0.0505051	0.0480769	0.027027
R01168/4.3.1A2/4.3.1.3;	367/4.3.1A1;	0.0967185	0.363636	0.25	0.254902	0.220588	0.122222	0.0194175	0	0
R01544/4.3.1A3/4.3.1.9;	367/4.3.1A1;	0.0907473	0.454545	0.321429	0.230769	0.108108	0.0795455	0.0408163	0.010101	0
R00996(r)/4.3.1A3(rev)/4.3.1.19;	367/4.3.1A1;	0.0894632	0.454545	0.423077	0.276596	0.125	0.0394737	0	0	0
R03696(r)/4.3.1A1(rev)/4.3.1.2;	367/4.3.1A1;	0.0891841	0.454545	0.321429	0.306122	0.114286	0.0481928	0.0111111	0	0
R05758/4.3.1A3/4.3.1.16;	367/4.3.1A1;	0.0871212	0.454545	0.321429	0.230769	0.0985915	0.0609756	0.0340909	0	0
R00347/4.3.1A3/4.3.1.20;	367/4.3.1A1;	0.0871212	0.454545	0.321429	0.230769	0.0985915	0.0609756	0.0340909	0	0
R09683/4.3.1A3/4.3.1.27;	367/4.3.1A1;	0.0871212	0.454545	0.321429	0.230769	0.0985915	0.0609756	0.0340909	0	0
R01168(r)/4.3.1A2(rev)/4.3.1.3;	367/4.3.1A1;	0.0854701	0.363636	0.25	0.230769	0.152778	0.0978261	0.0294118	0	0
R10147(r)/4.3.3A2(rev)/4.3.3.7;	367/4.3.1A1;	0.084127	0.538462	0.285714	0.254237	0.141026	0.0309278	0	0	0
R00490(r)/4.3.1A1(rev)/4.3.1.1;	367/4.3.1A1;	0.0815534	0.454545	0.346154	0.276596	0.0923077	0.0375	0.0111111	0	0
R03696(r)/4.3.1A2(rev)/4.3.1.2;	367/4.3.1A1;	0.0792453	0.363636	0.275862	0.254902	0.114286	0.0481928	0.0111111	0	0
R00490(r)/4.3.1A2(rev)/4.3.1.1;	367/4.3.1A1;	0.0714286	0.363636	0.296296	0.22449	0.0923077	0.0375	0.0111111	0	0
R00776(r)/4.3.2A1(rev)/4.3.2.3;	367/4.3.1A1;	0.0707269	0.391304	0.296296	0.18	0.0967742	0.0394737	0.0116279	0	0
