RPAIR,Score,EC,KO
RP03918,0.072,4.2.3.12,K01737
RP01154,0.056,5.3.1.5,K01805
RP01508,0.056,5.3.1.5,K01805
RP01736,0.056,5.3.1.4,K01804
RP10987,0.053,,K12449
RP01545,0.053,5.3.1.12,K01812
RP01891,0.053,5.3.1.12,K01812
RP00434,0.052,2.6.1.16 3.5.99.6,K00820 K02564 K12410
RP13006,0.052,5.3.1.-,K02080
RP01780,0.051,5.3.1.8,K01809 K15916 K16011
RP02940,0.051,5.3.1.9,K01810 K06859 K13810 K15916
RP02454,0.051,5.3.1.9,K01810 K06859 K13810 K15916
RP14213,0.051,5.3.1.6,K01808
RP02869,0.051,5.3.1.26,K01819
RP13558,0.036,4.2.3.124,K13546
RP05496,0.034,4.2.3.18,K12927
RP09457,0.030,,K16436
RP13890,0.026,4.3.1.-,K13309
RP05592,0.025,,K13314 K16435
RP14116,0.025,2.6.1.86,K13063
RP13643,0.025,1.1.1.- 5.1.3.-,K12451
RP10933,0.024,5.5.1.4,K01858
RP05296,0.024,1.1.1.271,K02377
RP05664,0.024,5.1.3.13,K01790
RP14200,0.024,1.1.1.-,K12451
RP05605,0.023,,K13322
RP09093,0.023,,K16020
RP02749,0.023,4.2.3.4,K01735 K13829 K13830
RP01159,0.023,5.1.3.18,K10046
RP15190,0.022,4.2.1.115,K15894
