RPAIR,Score,EC,KO
RP05292,0.231,1.1.1.267,K00099
RP03840,0.195,1.1.1.290,K03473
RP05432,0.187,5.1.3.4,K01786 K03077 K03080
RP11010,0.159,4.1.99.12,K02858 K14652
RP00457,0.146,1.1.1.137,K05352
RP00077,0.141,1.1.1.8 1.1.1.94 1.1.3.21 1.1.5.3,K00006 K00057 K00105 K00111 K00112 K00113
RP00848,0.141,1.1.1.261,K00096
RP01238,0.128,5.3.1.1,K01803
RP03997,0.123,1.1.1.101,K06123
RP01572,0.121,1.1.1.351 1.1.1.44,K00033
RP02475,0.119,1.1.1.101,K06123
RP11503,0.116,4.2.1.109,K08964 K16054
RP00400,0.116,1.1.1.43,K00032
RP01926,0.110,4.2.1.12,K01690
RP01565,0.108,1.1.1.95,K00058
RP02872,0.108,5.-.-.- 5.1.3.22,K03079 K03082
RP01573,0.108,5.1.3.1,K01783
RP05288,0.103,1.1.1.262,K00097
RP05420,0.099,1.1.1.262,K00097
RP11972,0.085,3.1.3.77 5.3.2.5,K08965
RP01033,0.085,4.2.1.11,K01689
RP03067,0.082,4.2.1.19,K01089 K01693
RP01262,0.077,5.3.1.6,K01807 K01808
RP15306,0.073,5.3.1.28,K03271
RP05252,0.073,5.3.1.28,K03271
RP15307,0.073,5.3.1.28,K03271
RP11937,0.072,3.1.1.-,K03476
RP01756,0.072,4.1.2.19,K01629
