RPAIR,Score,EC,KO
RP14870,0.723,1.10.9.1 1.3.5.5,K02293 K02636
RP11943,0.451,1.8.5.2,K16936 K16937
RP00162,0.437,1.1.5.2 1.14.99.39 1.2.5.1 1.3.5.1 1.6.5.3,K00117 K00156 K00234 K00235 K00236 K00237 K00329 K00330 K00331 K00332 K00333 K00334 K00335 K00336 K00337 K00338 K00339 K00340 K00341 K00342 K00343 K03878 K03879 K03880 K03881 K03882 K03883 K03884 K10944 K10945 K10946
RP00507,0.372,1.10.3.1 1.14.18.1,K00422 K00505
RP12598,0.349,1.10.9.1,K02636
RP15713,0.344,1.14.13.-,K03185 K06126
RP00396,0.325,1.14.18.1,K00505
RP00332,0.283,1.3.1.2,K00207
RP15719,0.279,2.1.1.-,K12502
RP04592,0.251,1.14.13.-,K06126
RP04495,0.251,1.14.18.1,K00505
RP03714,0.244,1.3.1.19,K16269
RP01643,0.229,4.2.1.118,K09483 K15652
RP09095,0.229,4.2.1.144,K16016
RP09313,0.227,1.3.1.87,K05711
RP14120,0.226,1.14.18.-,K00506
RP00623,0.222,1.3.1.43 1.3.1.78 1.3.1.79,K00220 K15226 K15227
RP00334,0.222,1.3.1.12 1.3.1.13,K00210 K00211 K00220 K04517 K14187
RP03300,0.218,5.3.3.12,K01827
