RPAIR,Score,EC,KO
RP10934,0.059,3.5.-.-,K10708
RP03702,0.045,2.7.1.69,K02812 K02813 K02814 K02815
RP03444,0.043,2.7.1.3,K00846
RP01797,0.043,2.7.1.14,K11214
RP11967,0.040,3.1.3.77,K09880 K16054
RP02217,0.027,2.7.1.16,K00853
RP01831,0.027,2.7.1.53,K00880
RP01652,0.027,2.7.1.17,K00854
RP01571,0.027,2.7.1.16 2.7.1.47,K00853 K00875
RP02966,0.026,2.7.7.38,K00979
RP15837,0.024,2.2.1.11,K16305
RP01272,0.023,4.1.2.40,K01635 K08302 K16371
RP01274,0.023,4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP01270,0.023,4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP01787,0.023,2.2.1.2,K00616 K13810
RP09093,0.022,,K16020
RP02749,0.022,4.2.3.4,K01735 K13829 K13830
RP01262,0.019,5.3.1.6,K01807 K01808
RP01095,0.019,5.3.1.27,K08094 K13831
RP15353,0.019,5.3.1.27,K08094 K13831
RP02806,0.019,5.3.1.25 5.3.1.3,K01818
RP02215,0.019,5.3.1.14,K01813
RP04060,0.018,5.3.1.23,K08963
