RPAIR,Score,EC,KO
RP11916,1.000,1.14.13.99,K07439
RP01527,0.997,1.14.13.17,K00489
RP04760,0.996,1.14.13.100 1.14.13.17 1.14.13.60,K00489 K07430
RP13726,0.995,1.14.13.100,K07430
RP11947,0.994,1.14.13.100,K07430
RP14150,0.981,1.14.13.17,K00489
RP14138,0.981,1.14.13.100,K07430
RP04449,0.970,1.14.13.95,K07431
RP12007,0.968,1.14.-.-,K09590 K12640
RP02047,0.957,1.14.15.4,K00497 K07433
RP03469,0.956,1.14.15.4,K00497 K07433
RP02946,0.955,1.14.15.4,K00497 K07433
RP04466,0.955,1.14.15.4,K00497 K07433
RP02547,0.955,1.14.15.4,K00497 K07433
RP02439,0.950,1.14.15.4,K00497 K07433
RP09451,0.942,1.14.13.79,K04123
RP09452,0.940,1.14.13.79,K04123
RP09443,0.913,1.14.11.13,K04125
RP09446,0.912,1.14.11.13,K04125
RP09263,0.911,1.14.11.13,K04125
RP09442,0.911,1.14.11.15,K04124
RP02682,0.906,1.14.11.13,K04125
RP14140,0.864,1.14.15.4,K00497
RP09456,0.862,1.14.13.76,K12924
RP11994,0.854,1.14.-.-,K09590 K12640
RP11998,0.854,1.14.-.-,K09590 K12640
RP11996,0.846,1.14.-.-,K09590 K12640
RP15616,0.843,5.3.3.1,K01822
RP09445,0.825,,K12920
RP05517,0.825,,K12917
RP15487,0.812,1.3.99.4,K05898
RP15491,0.790,1.14.13.143,K16083
RP14619,0.786,1.14.13.106,K12645
RP14616,0.786,1.14.13.106,K12645
RP03022,0.778,1.14.14.1,K07408 K07424
RP04468,0.743,1.14.99.9,K00512
RP03406,0.742,1.14.99.9,K00512
RP04467,0.741,1.14.99.9,K00512
RP02044,0.738,1.14.99.9,K00512
RP05435,0.734,1.14.11.20,K12697
RP15511,0.730,1.14.13.145,K16084
RP11153,0.727,,K10722
RP15485,0.724,1.14.13.142,K15982 K15983
RP09212,0.710,,K12919
RP11410,0.709,,K10722
RP09247,0.708,,K12919
RP15861,0.672,1.14.13.106,K12645
RP09455,0.652,1.14.13.77,K12922
RP14977,0.573,1.14.13.119,K15805
RP09453,0.544,1.14.99.37,K14039
RP04376,0.535,4.2.1.96,K01724
RP02755,0.499,1.14.14.1,K07408
RP02148,0.489,1.14.14.1,K07408 K07424
RP14983,0.423,1.14.13.121,K15472
RP05630,0.379,1.14.-.-,K14372
RP05628,0.378,1.14.-.-,K14372
RP05631,0.376,1.14.-.-,K14372
RP05629,0.376,1.14.-.-,K14372
RP15863,0.366,1.14.13.121,K15472
RP03434,0.329,1.14.11.11,K12692
