reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R10901/6.3.2B2/6.3.2.45;	287/6.3.2B2;	1	1	1	1	1	1	1	1	1
R10901(r)/6.3.2B2(rev)/6.3.2.45;	287/6.3.2B2(rev);	1	1	1	1	1	1	1	1	1
R10901(r)/6.3.2B2(rev)/6.3.2.45;	287/6.3.2B2(rev);	0.988006	1	1	1	1	1	1	1	0.949686
R03193/6.3.2B2/6.3.2.8;	287/6.3.2B2;	0.881129	1	1	0.942857	0.84375	0.879518	0.828283	0.849624	0.878205
R03193(r)/6.3.2B2(rev)/6.3.2.8;	287/6.3.2B2(rev);	0.875556	1	1	0.942857	0.84375	0.879518	0.81	0.835821	0.878205
R03193(r)/6.3.2B2(rev)/6.3.2.8;	287/6.3.2B2(rev);	0.864507	1	1	0.942857	0.84375	0.879518	0.81	0.835821	0.83125
R10901/6.3.2B2/6.3.2.45;	287/6.3.2B2(rev);	0.687023	1	0.909091	0.837838	0.621622	0.607843	0.661017	0.639752	0.657754
R10901(r)/6.3.2B2(rev)/6.3.2.45;	287/6.3.2B2;	0.687023	1	0.909091	0.837838	0.621622	0.607843	0.661017	0.639752	0.657754
R10901(r)/6.3.2B2(rev)/6.3.2.45;	287/6.3.2B2;	0.678481	1	0.909091	0.837838	0.621622	0.607843	0.661017	0.639752	0.623037
R03193/6.3.2B2/6.3.2.8;	287/6.3.2B2(rev);	0.657068	1	0.909091	0.837838	0.573333	0.575758	0.60177	0.587097	0.646067
R03193(r)/6.3.2B2(rev)/6.3.2.8;	287/6.3.2B2;	0.629344	1	0.909091	0.789474	0.532468	0.529412	0.547009	0.566879	0.646067
R03193(r)/6.3.2B2(rev)/6.3.2.8;	287/6.3.2B2;	0.620999	1	0.909091	0.789474	0.532468	0.529412	0.547009	0.566879	0.60989
R04369/6.3.2B2/6.3.2.16;	287/6.3.2B2;	0.60452	1	0.909091	0.861111	0.671642	0.674419	0.514286	0.475177	0.45509
R04369/6.3.2B2/6.3.2.16;	287/6.3.2B2;	0.595506	1	0.909091	0.861111	0.671642	0.674419	0.514286	0.475177	0.421053
