reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R01134/1.7.1E1/1.7.1.7;	372/1.7.1A2(rev);	0.31003	0.266667	0.294118	0.254386	0.320261	0.318182	0.307958	0.306548	0.330864
R00143/1.7.1B1(rev)/1.7.1.10,1.7.99.1;	372/1.7.1A2(rev);	0.305556	0.192982	0.180328	0.202128	0.272727	0.301205	0.327014	0.339056	0.362989
R00794/1.7.1B3(rev)/1.7.1.1,1.7.1.2;	372/1.7.1A2(rev);	0.3047	0.220339	0.169231	0.193878	0.272727	0.301205	0.327014	0.339056	0.362989
R00796/1.7.1B4(rev)/1.7.1.2,1.7.1.3;	372/1.7.1A2(rev);	0.3047	0.220339	0.169231	0.193878	0.272727	0.301205	0.327014	0.339056	0.362989
R08016(r)/1.7.1B2(rev)/;	372/1.7.1A2(rev);	0.274929	0.22807	0.238095	0.215686	0.255474	0.256281	0.266409	0.288321	0.325879
R08016(r)/1.7.1B2(rev)/;	372/1.7.1A2(rev);	0.274929	0.22807	0.238095	0.215686	0.255474	0.256281	0.266409	0.288321	0.325879
R08043(r)/1.7.1B1(rev)/;	372/1.7.1A2(rev);	0.271579	0.22807	0.238095	0.223301	0.248227	0.255	0.266409	0.281139	0.317757
R08019(r)/1.7.1B2(rev)/;	372/1.7.1A2(rev);	0.271258	0.22807	0.238095	0.215686	0.255474	0.253731	0.262357	0.283154	0.317757
R08019(r)/1.7.1B2(rev)/;	372/1.7.1A2(rev);	0.271258	0.22807	0.238095	0.215686	0.255474	0.253731	0.262357	0.283154	0.317757
R08018(r)/1.7.1B1(rev)/;	372/1.7.1A2(rev);	0.271258	0.22807	0.238095	0.215686	0.255474	0.253731	0.262357	0.283154	0.317757
R08018(r)/1.7.1B1(rev)/;	372/1.7.1A2(rev);	0.271258	0.22807	0.238095	0.215686	0.255474	0.253731	0.262357	0.283154	0.317757
R08043(r)/1.7.1B1(rev)/;	372/1.7.1A2(rev);	0.270687	0.22807	0.238095	0.211538	0.248227	0.255	0.266409	0.281139	0.317757
R04046/1.7.1B1(rev)/1.7.1.12;	372/1.7.1A2(rev);	0.251748	0.241379	0.272727	0.231481	0.258741	0.257426	0.253676	0.246875	0.252475
R04046/1.7.1B1(rev)/1.7.1.12;	372/1.7.1A2(rev);	0.251748	0.241379	0.272727	0.231481	0.258741	0.257426	0.253676	0.246875	0.252475
R04046/1.7.1B1(rev)/1.7.1.12;	372/1.7.1A2(rev);	0.251748	0.241379	0.272727	0.231481	0.258741	0.257426	0.253676	0.246875	0.252475
