reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R09678/2.1.1A5/2.1.1.169;	375/2.1.1A1;	0.457372	0.218182	0.271186	0.3625	0.407407	0.474453	0.505952	0.541899	0.511848
R09678/2.1.1A5/2.1.1.169;	375/2.1.1A1;	0.457372	0.218182	0.271186	0.3625	0.407407	0.474453	0.505952	0.541899	0.511848
R09678/2.1.1A5/2.1.1.169;	375/2.1.1A1;	0.457372	0.218182	0.271186	0.3625	0.407407	0.474453	0.505952	0.541899	0.511848
R09678/2.1.1A5/2.1.1.169;	375/2.1.1A1;	0.457372	0.218182	0.271186	0.3625	0.407407	0.474453	0.505952	0.541899	0.511848
R07240/2.1.1A5/2.1.1.146,2.1.1.279;	375/2.1.1A1;	0.435979	0.218182	0.271186	0.3375	0.364486	0.42963	0.490683	0.520958	0.519337
R07240/2.1.1A5/2.1.1.146,2.1.1.279;	375/2.1.1A1;	0.428421	0.218182	0.271186	0.3375	0.364486	0.42963	0.481481	0.511905	0.494565
R03456/2.1.1A5/2.1.1.83;	375/2.1.1A1;	0.426829	0.218182	0.271186	0.3375	0.358491	0.421053	0.478528	0.514124	0.483412
R03456/2.1.1A5/2.1.1.83;	375/2.1.1A1;	0.426829	0.218182	0.271186	0.3375	0.358491	0.421053	0.478528	0.514124	0.483412
R03456/2.1.1A5/2.1.1.83;	375/2.1.1A1;	0.423935	0.218182	0.271186	0.3375	0.358491	0.410448	0.478528	0.505618	0.483412
R03456/2.1.1A5/2.1.1.83;	375/2.1.1A1;	0.423935	0.218182	0.271186	0.3375	0.358491	0.410448	0.478528	0.505618	0.483412
R08455/2.1.1A5/;	375/2.1.1A1;	0.414325	0.218182	0.271186	0.3375	0.376147	0.443662	0.486034	0.47619	0.412639
R08455/2.1.1A5/;	375/2.1.1A1;	0.410488	0.218182	0.271186	0.3375	0.376147	0.443662	0.486034	0.47619	0.397059
R02379/2.1.1A5/2.1.1.68;	375/2.1.1A1;	0.409091	0.218182	0.271186	0.3375	0.37037	0.417266	0.444444	0.453552	0.476923
R08987/2.1.1A5/;	375/2.1.1A1;	0.408266	0.218182	0.271186	0.3375	0.37037	0.407143	0.444444	0.453552	0.479592
R08455/2.1.1A5/;	375/2.1.1A1;	0.407942	0.218182	0.271186	0.3375	0.376147	0.453901	0.486034	0.462264	0.391941
R08455/2.1.1A5/;	375/2.1.1A1;	0.407942	0.218182	0.271186	0.3375	0.376147	0.453901	0.486034	0.455399	0.397059
R06576/2.1.1A5/2.1.1.68;	375/2.1.1A1;	0.407295	0.218182	0.271186	0.3375	0.37037	0.417266	0.444444	0.450549	0.471503
