RPAIR,Score,EC,KO
RP12575,0.708,2.1.1.43 2.1.1.59 2.1.1.60,K06101 K09186 K09187 K09188 K09189 K11419 K11420 K11421 K11422 K11423 K11424 K11425 K11427 K11428 K11429 K11431 K11433 K14959 K15588
RP12450,0.549,2.1.1.43 2.1.1.59 2.1.1.60,K06101 K09186 K09187 K09188 K09189 K11419 K11420 K11421 K11422 K11423 K11424 K11425 K11427 K11428 K11429 K11431 K11433 K14959 K15588
RP15847,0.538,1.14.11.27,K10276
RP01332,0.491,2.1.1.53,K05353
RP13022,0.384,2.5.1.16,K00797
RP02564,0.302,1.5.3.16 1.5.3.17 2.5.1.16 2.5.1.22,K00797 K00802 K12259 K13367
RP01843,0.296,1.5.3.17 2.5.1.16,K00797 K13367
RP14783,0.260,1.5.3.13 1.5.3.17,K00308 K13367
RP00468,0.258,2.5.1.44,K00808
RP14318,0.245,1.5.3.13 1.5.3.17,K00308 K13367
RP00493,0.237,2.3.1.57,K00657
RP00489,0.237,3.5.1.53,K12251
RP01335,0.237,3.5.3.11,K01480
RP14325,0.214,1.5.1.43,K13746
