RPAIR,Score,EC,KO
RP09455,0.893,1.14.13.77,K12922
RP14619,0.854,1.14.13.106,K12645
RP14616,0.854,1.14.13.106,K12645
RP03022,0.849,1.14.14.1,K07408 K07424
RP15511,0.848,1.14.13.145,K16084
RP15491,0.839,1.14.13.143,K16083
RP11153,0.828,,K10722
RP11410,0.794,,K10722
RP14977,0.779,1.14.13.119,K15805
RP09453,0.766,1.14.99.37,K14039
RP09456,0.757,1.14.13.76,K12924
RP14983,0.749,1.14.13.121,K15472
RP02755,0.745,1.14.14.1,K07408
RP05517,0.740,,K12917
RP02148,0.724,1.14.14.1,K07408 K07424
RP15861,0.697,1.14.13.106,K12645
RP15487,0.683,1.3.99.4,K05898
RP03406,0.669,1.14.99.9,K00512
RP04467,0.669,1.14.99.9,K00512
RP02044,0.667,1.14.99.9,K00512
RP04449,0.635,1.14.13.95,K07431
RP12007,0.627,1.14.-.-,K09590 K12640
RP04376,0.627,4.2.1.96,K01724
RP14150,0.622,1.14.13.17,K00489
RP11916,0.622,1.14.13.99,K07439
RP01527,0.622,1.14.13.17,K00489
RP11947,0.621,1.14.13.100,K07430
RP13726,0.621,1.14.13.100,K07430
RP04760,0.620,1.14.13.100 1.14.13.17 1.14.13.60,K00489 K07430
RP14138,0.618,1.14.13.100,K07430
RP02047,0.616,1.14.15.4,K00497 K07433
RP03469,0.616,1.14.15.4,K00497 K07433
RP04468,0.615,1.14.99.9,K00512
RP02946,0.614,1.14.15.4,K00497 K07433
RP02547,0.614,1.14.15.4,K00497 K07433
RP02439,0.614,1.14.15.4,K00497 K07433
RP04466,0.612,1.14.15.4,K00497 K07433
RP15863,0.605,1.14.13.121,K15472
RP03434,0.574,1.14.11.11,K12692
RP05435,0.571,1.14.11.20,K12697
RP09452,0.569,1.14.13.79,K04123
RP09451,0.561,1.14.13.79,K04123
RP11998,0.547,1.14.-.-,K09590 K12640
RP11994,0.547,1.14.-.-,K09590 K12640
RP11996,0.545,1.14.-.-,K09590 K12640
RP09443,0.545,1.14.11.13,K04125
RP09263,0.544,1.14.11.13,K04125
RP09446,0.540,1.14.11.13,K04125
RP02682,0.537,1.14.11.13,K04125
RP14140,0.536,1.14.15.4,K00497
RP09442,0.514,1.14.11.15,K04124
RP05630,0.504,1.14.-.-,K14372
RP05626,0.503,,K16006
RP05628,0.501,1.14.-.-,K14372
RP05631,0.498,1.14.-.-,K14372
RP05629,0.495,1.14.-.-,K14372
RP04871,0.494,1.14.-.-,K14366
RP05627,0.490,,K16006
RP11681,0.488,1.14.13.154,K14370
RP11352,0.486,1.14.13.154,K14370
RP15616,0.438,5.3.3.1,K01822
RP09445,0.419,,K12920
RP05617,0.388,,K16008
RP03364,0.356,1.14.11.14,K12692
RP15485,0.335,1.14.13.142,K15982 K15983
RP09212,0.321,,K12919
RP09247,0.321,,K12919
