reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R09122/1.14.13A1/1.14.13.110;	332/1.14.13A1;	0.497868	0.269231	0.37037	0.444444	0.494737	0.508065	0.534161	0.538462	0.540404
R09042/1.14.13A1/1.14.13.116;	332/1.14.13A1;	0.495298	0.269231	0.37037	0.444444	0.494737	0.512	0.533333	0.521053	0.539216
R09042/1.14.13A1/1.14.13.116;	332/1.14.13A1;	0.489074	0.269231	0.37037	0.444444	0.494737	0.512	0.524096	0.505208	0.531707
R09934/1.14.13A1/1.14.13.150;	332/1.14.13A1;	0.478712	0.269231	0.37037	0.418919	0.484848	0.503937	0.509091	0.494737	0.524752
R03560/1.14.13A1/;	332/1.14.13A1;	0.470842	0.269231	0.381818	0.465753	0.479592	0.453846	0.509317	0.482759	0.519126
R08390/1.14.13A1/1.14.14.1,1.14.15.3;	332/1.14.13A1;	0.469347	0.269231	0.37037	0.452055	0.52	0.533835	0.511364	0.452261	0.466346
R03560/1.14.13A1/;	332/1.14.13A1;	0.467672	0.269231	0.381818	0.465753	0.464646	0.453846	0.509317	0.482759	0.51087
R05425/1.14.13A2/1.14.12.12;	332/1.14.13A1;	0.467519	0.269231	0.381818	0.445946	0.474747	0.458015	0.506098	0.480226	0.513369
R05443/1.14.13A2/;	332/1.14.13A1;	0.46631	0.269231	0.37037	0.444444	0.484536	0.48062	0.493976	0.466667	0.513514
R04366/1.14.13A2/1.14.13.151;	332/1.14.13A1;	0.466157	0.269231	0.37037	0.43662	0.478261	0.495798	0.503185	0.475138	0.494737
R09922,R09923/1.14.13A2/1.14.13.151;	332/1.14.13A1;	0.466157	0.269231	0.37037	0.43662	0.478261	0.495798	0.503185	0.475138	0.494737
R03964/1.14.13A2/1.14.13.44;	332/1.14.13A1;	0.46599	0.269231	0.345455	0.4	0.464646	0.484848	0.526316	0.484375	0.492823
R03964/1.14.13A2/1.14.13.44;	332/1.14.13A1;	0.46599	0.269231	0.345455	0.4	0.464646	0.484848	0.526316	0.484375	0.492823
