reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R00010(r)/3.2.1A2(rev)/3.2.1.28;	334/3.2.1A1(rev);	0.235165	0.461538	0.642857	0.518519	0.454545	0.285714	0.2	0.135922	0.047619
R00010(r)/3.2.1A1(rev)/3.2.1.28;	334/3.2.1A1(rev);	0.235165	0.461538	0.642857	0.518519	0.454545	0.285714	0.2	0.135922	0.047619
R00010/3.2.1A1/3.2.1.28;	334/3.2.1A1(rev);	0.221135	0.533333	0.611111	0.432432	0.333333	0.238095	0.185185	0.133333	0.047619
R00010/3.2.1A2/3.2.1.28;	334/3.2.1A1(rev);	0.221135	0.533333	0.611111	0.432432	0.333333	0.238095	0.185185	0.133333	0.047619
R00837/3.2.1A1/3.2.1.122,3.2.1.93;	334/3.2.1A1(rev);	0.208487	0.533333	0.611111	0.432432	0.333333	0.238095	0.181818	0.121739	0.038835
R00837(r)/3.2.1A2(rev)/3.2.1.122,3.2.1.93;	334/3.2.1A1(rev);	0.208487	0.533333	0.611111	0.432432	0.333333	0.238095	0.181818	0.121739	0.038835
R00837(r)/3.2.1A1(rev)/3.2.1.122,3.2.1.93;	334/3.2.1A1(rev);	0.208487	0.533333	0.611111	0.432432	0.333333	0.238095	0.181818	0.121739	0.038835
R00837/3.2.1A2/3.2.1.122,3.2.1.93;	334/3.2.1A1(rev);	0.208487	0.533333	0.611111	0.432432	0.333333	0.238095	0.181818	0.121739	0.038835
R00801,R00802(r)/3.2.1A1(rev)/3.2.1.10,3.2.1.20,3.2.1.26,3.2.1.48;	334/3.2.1A1(rev);	0.207721	0.533333	0.55	0.355556	0.28169	0.210526	0.176991	0.134615	0.0493827
R02410(r)/3.2.1A1(rev)/3.2.1.26;	334/3.2.1A1(rev);	0.196522	0.533333	0.55	0.355556	0.28169	0.210526	0.173913	0.125	0.0392157
R00801,R00802/3.2.1A2/3.2.1.10,3.2.1.20,3.2.1.26,3.2.1.48;	334/3.2.1A1(rev);	0.172474	0.533333	0.55	0.355556	0.273973	0.19802	0.120968	0.0619469	0.0240964
R00801,R00802/3.2.1A1/3.2.1.10,3.2.1.20,3.2.1.26,3.2.1.48;	334/3.2.1A1(rev);	0.172474	0.533333	0.55	0.355556	0.273973	0.19802	0.120968	0.0619469	0.0240964
R00801,R00802(r)/3.2.1A2(rev)/3.2.1.10,3.2.1.20,3.2.1.26,3.2.1.48;	334/3.2.1A1(rev);	0.172474	0.533333	0.55	0.355556	0.273973	0.19802	0.120968	0.0619469	0.0240964
R10809(r)/3.2.1A1(rev)/3.2.1.163;	334/3.2.1A1(rev);	0.162939	0.461538	0.461538	0.45	0.387097	0.222222	0.1	0.0289855	0
R10809(r)/3.2.1A2(rev)/3.2.1.163;	334/3.2.1A1(rev);	0.162939	0.461538	0.461538	0.45	0.387097	0.222222	0.1	0.0289855	0
R01101,R01329,R01718(r)(p)/3.2.1A2(rev)/3.2.1.22;	334/3.2.1A1(rev);	0.162939	0.461538	0.461538	0.45	0.387097	0.222222	0.1	0.0289855	0
R01101,R01329,R01718(r)(p)/3.2.1A1(rev)/3.2.1.22;	334/3.2.1A1(rev);	0.162939	0.461538	0.461538	0.45	0.387097	0.222222	0.1	0.0289855	0
R02926/3.2.1A2/3.2.1.22;	334/3.2.1A1(rev);	0.15869	0.533333	0.588235	0.382353	0.264151	0.144928	0.0722892	0.0266667	0
R02926(r)/3.2.1A1(rev)/3.2.1.22;	334/3.2.1A1(rev);	0.15869	0.533333	0.588235	0.382353	0.264151	0.144928	0.0722892	0.0266667	0
R02926(r)/3.2.1A2(rev)/3.2.1.22;	334/3.2.1A1(rev);	0.15869	0.533333	0.588235	0.382353	0.264151	0.144928	0.0722892	0.0266667	0
R02926/3.2.1A1/3.2.1.22;	334/3.2.1A1(rev);	0.15869	0.533333	0.588235	0.382353	0.264151	0.144928	0.0722892	0.0266667	0
R10530(r)/3.2.1A2(rev)/3.2.1.186;	334/3.2.1A1(rev);	0.157107	0.533333	0.588235	0.382353	0.27451	0.153846	0.0731707	0.025641	0
R10530/3.2.1A1/3.2.1.186;	334/3.2.1A1(rev);	0.157107	0.533333	0.588235	0.382353	0.27451	0.153846	0.0731707	0.025641	0
R10530(r)/3.2.1A1(rev)/3.2.1.186;	334/3.2.1A1(rev);	0.157107	0.533333	0.588235	0.382353	0.27451	0.153846	0.0731707	0.025641	0
R10530/3.2.1A2/3.2.1.186;	334/3.2.1A1(rev);	0.157107	0.533333	0.588235	0.382353	0.27451	0.153846	0.0731707	0.025641	0
R01104(r)/3.2.1A1(rev)/3.2.1.22;	334/3.2.1A1(rev);	0.156164	0.533333	0.588235	0.382353	0.27451	0.140625	0.038961	0	0
R01104(r)/3.2.1A2(rev)/3.2.1.22;	334/3.2.1A1(rev);	0.156164	0.533333	0.588235	0.382353	0.27451	0.140625	0.038961	0	0
R01104/3.2.1A1/3.2.1.22;	334/3.2.1A1(rev);	0.156164	0.533333	0.588235	0.382353	0.27451	0.140625	0.038961	0	0
R01104/3.2.1A2/3.2.1.22;	334/3.2.1A1(rev);	0.156164	0.533333	0.588235	0.382353	0.27451	0.140625	0.038961	0	0
R03921(r)/3.2.1A1(rev)/3.2.1.26;	334/3.2.1A1(rev);	0.149321	0.533333	0.55	0.355556	0.266667	0.18018	0.105634	0.0503597	0.0172414
R03921(r)/3.2.1A2(rev)/3.2.1.26;	334/3.2.1A1(rev);	0.149321	0.533333	0.55	0.355556	0.266667	0.18018	0.105634	0.0503597	0.0172414
R03921/3.2.1A1/3.2.1.26;	334/3.2.1A1(rev);	0.149321	0.533333	0.55	0.355556	0.266667	0.18018	0.105634	0.0503597	0.0172414
R03921/3.2.1A2/3.2.1.26;	334/3.2.1A1(rev);	0.149321	0.533333	0.55	0.355556	0.266667	0.18018	0.105634	0.0503597	0.0172414
R04949/3.2.1A2/3.2.1.21;	334/3.2.1A1(rev);	0.14653	0.533333	0.47619	0.309524	0.264151	0.138462	0.0375	0	0
R04949/3.2.1A1/3.2.1.21;	334/3.2.1A1(rev);	0.14653	0.533333	0.47619	0.309524	0.264151	0.138462	0.0375	0	0
R10040/3.2.1A2/3.2.1.21;	334/3.2.1A1(rev);	0.14653	0.533333	0.47619	0.309524	0.264151	0.138462	0.0375	0	0
R10040/3.2.1A1/3.2.1.21;	334/3.2.1A1(rev);	0.14653	0.533333	0.47619	0.309524	0.264151	0.138462	0.0375	0	0
R10040(r)/3.2.1A2(rev)/3.2.1.21;	334/3.2.1A1(rev);	0.14653	0.533333	0.47619	0.309524	0.264151	0.138462	0.0375	0	0
R10040(r)/3.2.1A1(rev)/3.2.1.21;	334/3.2.1A1(rev);	0.14653	0.533333	0.47619	0.309524	0.264151	0.138462	0.0375	0	0
R04949(r)/3.2.1A2(rev)/3.2.1.21;	334/3.2.1A1(rev);	0.14653	0.533333	0.47619	0.309524	0.264151	0.138462	0.0375	0	0
R04949(r)/3.2.1A1(rev)/3.2.1.21;	334/3.2.1A1(rev);	0.14653	0.533333	0.47619	0.309524	0.264151	0.138462	0.0375	0	0
R10809/3.2.1A2/3.2.1.163;	334/3.2.1A1(rev);	0.141573	0.533333	0.588235	0.382353	0.254545	0.133333	0.0652174	0.0224719	0
R10809/3.2.1A1/3.2.1.163;	334/3.2.1A1(rev);	0.141573	0.533333	0.588235	0.382353	0.254545	0.133333	0.0652174	0.0224719	0
R10039/3.2.1A1/3.2.1.21;	334/3.2.1A1(rev);	0.139364	0.533333	0.47619	0.295455	0.237288	0.132353	0.0365854	0	0
R10039(r)/3.2.1A2(rev)/3.2.1.21;	334/3.2.1A1(rev);	0.139364	0.533333	0.47619	0.295455	0.237288	0.132353	0.0365854	0	0
R10039(r)/3.2.1A1(rev)/3.2.1.21;	334/3.2.1A1(rev);	0.139364	0.533333	0.47619	0.295455	0.237288	0.132353	0.0365854	0	0
R10039/3.2.1A2/3.2.1.21;	334/3.2.1A1(rev);	0.139364	0.533333	0.47619	0.295455	0.237288	0.132353	0.0365854	0	0
R02410/3.2.1A2/3.2.1.26;	334/3.2.1A1(rev);	0.13885	0.533333	0.55	0.355556	0.266667	0.183486	0.104167	0.0457516	0.0131579
R02410/3.2.1A1/3.2.1.26;	334/3.2.1A1(rev);	0.13885	0.533333	0.55	0.355556	0.266667	0.183486	0.104167	0.0457516	0.0131579
R02410(r)/3.2.1A2(rev)/3.2.1.26;	334/3.2.1A1(rev);	0.13885	0.533333	0.55	0.355556	0.266667	0.183486	0.104167	0.0457516	0.0131579
R05549(r)/3.2.1A2(rev)/3.2.1.22;	334/3.2.1A1(rev);	0.136957	0.533333	0.588235	0.382353	0.254545	0.133333	0.0638298	0.0215054	0
R05549(r)/3.2.1A1(rev)/3.2.1.22;	334/3.2.1A1(rev);	0.136957	0.533333	0.588235	0.382353	0.254545	0.133333	0.0638298	0.0215054	0
R05549/3.2.1A1/3.2.1.22;	334/3.2.1A1(rev);	0.136957	0.533333	0.588235	0.382353	0.254545	0.133333	0.0638298	0.0215054	0
R05549/3.2.1A2/3.2.1.22;	334/3.2.1A1(rev);	0.136957	0.533333	0.588235	0.382353	0.254545	0.133333	0.0638298	0.0215054	0
R04470(r)/3.2.1A2(rev)/3.2.1.22;	334/3.2.1A1(rev);	0.136957	0.533333	0.588235	0.382353	0.254545	0.133333	0.0638298	0.0215054	0
R03634(r)/3.2.1A1(rev)/3.2.1.22;	334/3.2.1A1(rev);	0.136957	0.533333	0.588235	0.382353	0.254545	0.133333	0.0638298	0.0215054	0
R03634(r)/3.2.1A2(rev)/3.2.1.22;	334/3.2.1A1(rev);	0.136957	0.533333	0.588235	0.382353	0.254545	0.133333	0.0638298	0.0215054	0
R03634/3.2.1A1/3.2.1.22;	334/3.2.1A1(rev);	0.136957	0.533333	0.588235	0.382353	0.254545	0.133333	0.0638298	0.0215054	0
R03634/3.2.1A2/3.2.1.22;	334/3.2.1A1(rev);	0.136957	0.533333	0.588235	0.382353	0.254545	0.133333	0.0638298	0.0215054	0
R04470/3.2.1A2/3.2.1.22;	334/3.2.1A1(rev);	0.136957	0.533333	0.588235	0.382353	0.254545	0.133333	0.0638298	0.0215054	0
R04470/3.2.1A1/3.2.1.22;	334/3.2.1A1(rev);	0.136957	0.533333	0.588235	0.382353	0.254545	0.133333	0.0638298	0.0215054	0
R04470(r)/3.2.1A1(rev)/3.2.1.22;	334/3.2.1A1(rev);	0.136957	0.533333	0.588235	0.382353	0.254545	0.133333	0.0638298	0.0215054	0
R03617(r)/3.2.1A1(rev)/3.2.1.46,3.2.1.62;	334/3.2.1A1(rev);	0.136691	0.533333	0.588235	0.382353	0.254545	0.121622	0.0344828	0	0
R03617/3.2.1A1/3.2.1.46,3.2.1.62;	334/3.2.1A1(rev);	0.136691	0.533333	0.588235	0.382353	0.254545	0.121622	0.0344828	0	0
R03617/3.2.1A2/3.2.1.46,3.2.1.62;	334/3.2.1A1(rev);	0.136691	0.533333	0.588235	0.382353	0.254545	0.121622	0.0344828	0	0
R03617(r)/3.2.1A2(rev)/3.2.1.46,3.2.1.62;	334/3.2.1A1(rev);	0.136691	0.533333	0.588235	0.382353	0.254545	0.121622	0.0344828	0	0
R01498/3.2.1A2/3.2.1.45,3.2.1.62;	334/3.2.1A1(rev);	0.136691	0.533333	0.588235	0.382353	0.254545	0.121622	0.0344828	0	0
R01498/3.2.1A1/3.2.1.45,3.2.1.62;	334/3.2.1A1(rev);	0.136691	0.533333	0.588235	0.382353	0.254545	0.121622	0.0344828	0	0
R01498(r)/3.2.1A2(rev)/3.2.1.45,3.2.1.62;	334/3.2.1A1(rev);	0.136691	0.533333	0.588235	0.382353	0.254545	0.121622	0.0344828	0	0
R01498(r)/3.2.1A1(rev)/3.2.1.45,3.2.1.62;	334/3.2.1A1(rev);	0.136691	0.533333	0.588235	0.382353	0.254545	0.121622	0.0344828	0	0
R02985(r)/3.2.1A1/3.2.1.117,3.2.1.21;	334/3.2.1A1(rev);	0.135193	0.533333	0.588235	0.382353	0.254545	0.133333	0.0638298	0.0210526	0
R02985(r)/3.2.1A2/3.2.1.117,3.2.1.21;	334/3.2.1A1(rev);	0.135193	0.533333	0.588235	0.382353	0.254545	0.133333	0.0638298	0.0210526	0
R02985(r)/3.2.1A1/3.2.1.117,3.2.1.21;	334/3.2.1A1(rev);	0.135193	0.533333	0.588235	0.382353	0.254545	0.133333	0.0638298	0.0210526	0
R02985(r)/3.2.1A2/3.2.1.117,3.2.1.21;	334/3.2.1A1(rev);	0.135193	0.533333	0.588235	0.382353	0.254545	0.133333	0.0638298	0.0210526	0
R02985/3.2.1A1(rev)/3.2.1.117,3.2.1.21;	334/3.2.1A1(rev);	0.135193	0.533333	0.588235	0.382353	0.254545	0.133333	0.0638298	0.0210526	0
R02985/3.2.1A2(rev)/3.2.1.117,3.2.1.21;	334/3.2.1A1(rev);	0.135193	0.533333	0.588235	0.382353	0.254545	0.133333	0.0638298	0.0210526	0
R02985/3.2.1A1(rev)/3.2.1.117,3.2.1.21;	334/3.2.1A1(rev);	0.135193	0.533333	0.588235	0.382353	0.254545	0.133333	0.0638298	0.0210526	0
R02985/3.2.1A2(rev)/3.2.1.117,3.2.1.21;	334/3.2.1A1(rev);	0.135193	0.533333	0.588235	0.382353	0.254545	0.133333	0.0638298	0.0210526	0
R01103/3.2.1A2/3.2.1.22;	334/3.2.1A1(rev);	0.133475	0.533333	0.588235	0.382353	0.254545	0.133333	0.0638298	0.0206186	0
R01103/3.2.1A1/3.2.1.22;	334/3.2.1A1(rev);	0.133475	0.533333	0.588235	0.382353	0.254545	0.133333	0.0638298	0.0206186	0
R01103(r)/3.2.1A2(rev)/3.2.1.22;	334/3.2.1A1(rev);	0.133475	0.533333	0.588235	0.382353	0.254545	0.133333	0.0638298	0.0206186	0
R01103(r)/3.2.1A1(rev)/3.2.1.22;	334/3.2.1A1(rev);	0.133475	0.533333	0.588235	0.382353	0.254545	0.133333	0.0638298	0.0206186	0
R09723(r)/3.2.1A1(rev)/3.2.1.175;	334/3.2.1A1(rev);	0.131944	0.533333	0.526316	0.361111	0.259259	0.123288	0.0352941	0	0
R09723/3.2.1A2/3.2.1.175;	334/3.2.1A1(rev);	0.131944	0.533333	0.526316	0.361111	0.259259	0.123288	0.0352941	0	0
R09723(r)/3.2.1A2(rev)/3.2.1.175;	334/3.2.1A1(rev);	0.131944	0.533333	0.526316	0.361111	0.259259	0.123288	0.0352941	0	0
