reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R00141/2.7.3A1/2.7.3.8;	311/2.7.1A1;	0.80663	0.571429	0.6	0.625	0.714286	0.857143	0.822222	0.90625	1
R00518/2.7.1A1/2.7.2.6;	311/2.7.1A1;	0.80593	0.842105	0.625	0.62	0.641026	0.807692	0.822222	0.90625	1
R00315/2.7.1A1/2.7.2.1,2.7.2.15;	311/2.7.1A1;	0.803714	0.842105	0.6875	0.634615	0.625	0.763636	0.822222	0.90625	1
R01353/2.7.1A1/2.7.2.1,2.7.2.15;	311/2.7.1A1;	0.796875	0.842105	0.6875	0.641509	0.642857	0.75	0.770833	0.90625	1
R01468/2.7.1A1/2.7.1.82;	311/2.7.1A1;	0.793651	0.842105	0.677419	0.596154	0.609756	0.792453	0.770833	0.90625	1
R00847/2.7.1A1/2.7.1.30;	311/2.7.1A1;	0.78866	0.842105	0.677419	0.634615	0.666667	0.781818	0.711538	0.865672	1
R01395/2.7.1A1/2.7.2.2,6.3.5.5;	311/2.7.1A1;	0.784777	0.842105	0.588235	0.574074	0.625	0.763636	0.822222	0.90625	1
R10948/2.7.1A1/6.3.5.5;	311/2.7.1A1;	0.784777	0.842105	0.588235	0.574074	0.625	0.763636	0.822222	0.90625	1
R01011/2.7.1A1/2.7.1.29;	311/2.7.1A1;	0.779487	0.842105	0.677419	0.603774	0.627907	0.781818	0.711538	0.865672	1
R01059/2.7.1A1/2.7.1.28;	311/2.7.1A1;	0.779487	0.842105	0.677419	0.634615	0.627907	0.75	0.711538	0.865672	1
R01512/2.7.1A1/2.7.2.3;	311/2.7.1A1;	0.776978	0.842105	0.6875	0.648148	0.666667	0.75	0.736842	0.864865	0.921053
R01688/2.7.1A1/2.7.2.7;	311/2.7.1A1;	0.77665	0.842105	0.6875	0.641509	0.613636	0.7	0.755102	0.865672	1
R04002/2.7.1A1/2.7.2.14;	311/2.7.1A1;	0.77665	0.842105	0.6875	0.618182	0.586957	0.736842	0.72549	0.90625	1
R01514/2.7.1A1/2.7.1.31;	311/2.7.1A1;	0.772727	0.842105	0.677419	0.634615	0.636364	0.754386	0.698113	0.828571	1
R04126/2.7.1A1/2.7.1.93;	311/2.7.1A1;	0.772727	0.842105	0.677419	0.634615	0.666667	0.754386	0.685185	0.852941	0.958904
R03944/2.7.1A1/2.7.1.84;	311/2.7.1A1;	0.763819	0.842105	0.677419	0.603774	0.627907	0.754386	0.685185	0.852941	0.958904
R11536/2.7.1A1/2.7.1.215;	311/2.7.1A1;	0.757426	0.842105	0.677419	0.634615	0.636364	0.728814	0.672727	0.816901	0.958904
R02430/2.7.1A1/2.7.1.27;	311/2.7.1A1;	0.757426	0.842105	0.677419	0.634615	0.636364	0.728814	0.672727	0.816901	0.958904
R02757/2.7.1A1/2.7.1.94;	311/2.7.1A1;	0.753695	0.842105	0.677419	0.634615	0.666667	0.754386	0.637931	0.805556	0.933333
R11460,R11461/2.7.1A1/2.7.1.209,2.7.1.210;	311/2.7.1A1;	0.748768	0.842105	0.677419	0.634615	0.6	0.7	0.672727	0.816901	0.958904
R00430/2.7.1B1/2.7.1.40;	311/2.7.1A1;	0.746269	0.85	0.588235	0.534483	0.520833	0.736842	0.72549	0.90625	1
R00200/2.7.1A4/2.7.1.40;	311/2.7.1A1;	0.746269	0.85	0.588235	0.534483	0.520833	0.736842	0.72549	0.90625	1
R01021/2.7.1A1/2.7.1.32;	311/2.7.1A1;	0.746269	0.842105	0.677419	0.596154	0.531915	0.711864	0.72549	0.794521	1
R00200/2.7.1B1/2.7.1.40;	311/2.7.1A1;	0.746269	0.85	0.588235	0.534483	0.520833	0.736842	0.72549	0.90625	1
R00724/2.7.1B1/2.7.1.40;	311/2.7.1A1;	0.746269	0.85	0.588235	0.534483	0.520833	0.736842	0.72549	0.90625	1
R02758/2.7.1A1/2.7.1.94;	311/2.7.1A1;	0.742718	0.842105	0.677419	0.634615	0.636364	0.704918	0.649123	0.805556	0.921053
R11784,R11803/2.7.1A1/2.7.1.219,2.7.1.220;	311/2.7.1A1;	0.742718	0.842105	0.677419	0.634615	0.636364	0.704918	0.649123	0.805556	0.921053
R01771/2.7.1A1/2.7.1.39;	311/2.7.1A1;	0.740196	0.842105	0.677419	0.627451	0.590909	0.688525	0.685185	0.805556	0.921053
R00572/2.7.1B1/2.7.1.40;	311/2.7.1A1;	0.737624	0.85	0.588235	0.534483	0.520833	0.736842	0.72549	0.90625	0.944444
R00659/2.7.1B1/2.7.1.40;	311/2.7.1A1;	0.737624	0.85	0.588235	0.534483	0.520833	0.736842	0.72549	0.90625	0.944444
R11706,R11707/2.7.1A1/2.7.1.217;	311/2.7.1A1;	0.7343	0.842105	0.677419	0.603774	0.6	0.704918	0.649123	0.805556	0.921053
R11183/2.7.1A1/2.7.1.189;	311/2.7.1A1;	0.7343	0.842105	0.677419	0.634615	0.6	0.677419	0.649123	0.805556	0.921053
R02136/2.7.1A1/2.7.1.122;	311/2.7.1A1;	0.733813	0.842105	0.677419	0.634615	0.636364	0.704918	0.627119	0.783784	0.909091
R08572/2.7.1A1/2.7.1.165;	311/2.7.1A1;	0.73301	0.842105	0.636364	0.542373	0.509804	0.677419	0.685185	0.90625	1
R02245/2.7.1A1/2.7.1.36;	311/2.7.1A1;	0.730769	0.842105	0.677419	0.627451	0.6	0.716667	0.649123	0.74359	0.933333
R06531/2.7.1A1/2.7.1.177;	311/2.7.1A1;	0.730769	0.842105	0.636364	0.561404	0.54	0.671875	0.698113	0.828571	1
R02976/2.7.1A1/2.7.1.91;	311/2.7.1A1;	0.729017	0.842105	0.677419	0.603774	0.6	0.728814	0.649123	0.773333	0.897436
R01926/2.7.1A1/2.7.1.91;	311/2.7.1A1;	0.729017	0.842105	0.677419	0.603774	0.6	0.728814	0.649123	0.773333	0.897436
R03387/2.7.1A1/2.7.1.178,2.7.1.58;	311/2.7.1A1;	0.725118	0.842105	0.677419	0.634615	0.636364	0.728814	0.627119	0.734177	0.886076
R01541/2.7.1A1/2.7.1.178,2.7.1.45;	311/2.7.1A1;	0.725118	0.842105	0.677419	0.634615	0.636364	0.728814	0.627119	0.734177	0.886076
R10780/2.7.1A1/2.7.1.186;	311/2.7.1A1;	0.723898	0.842105	0.677419	0.627451	0.6	0.721311	0.672131	0.743902	0.864198
R05626/2.7.1A1/2.7.1.66;	311/2.7.1A1;	0.722892	0.842105	0.677419	0.596154	0.555556	0.711864	0.685185	0.773333	0.875
R00480/2.7.1A1/2.7.2.4;	311/2.7.1A1;	0.721698	0.842105	0.6875	0.641509	0.586957	0.617647	0.637931	0.805556	0.921053
R09378/2.7.1A1/2.7.1.169;	311/2.7.1A1;	0.720379	0.842105	0.677419	0.581818	0.574468	0.693548	0.616667	0.805556	0.921053
R02865/2.7.1A1/2.7.1.1;	311/2.7.1A1;	0.71831	0.842105	0.677419	0.634615	0.636364	0.704918	0.606557	0.74359	0.875
R11706,R11707/2.7.1A1/2.7.1.217;	311/2.7.1A1;	0.717703	0.842105	0.677419	0.603774	0.6	0.704918	0.649123	0.805556	0.825
R03241/2.7.1A1/2.7.1.51;	311/2.7.1A1;	0.716981	0.842105	0.677419	0.603774	0.6	0.704918	0.606557	0.763158	0.897436
R03014,R03241/2.7.1A1/2.7.1.5,2.7.1.51;	311/2.7.1A1;	0.716981	0.842105	0.677419	0.603774	0.6	0.704918	0.606557	0.763158	0.897436
R00241/2.7.1A1/2.7.2.13;	311/2.7.1A1;	0.714953	0.842105	0.6875	0.618182	0.5625	0.666667	0.616667	0.763158	0.933333
R02664/2.7.1A1/;	311/2.7.1A1;	0.714953	0.842105	0.677419	0.634615	0.608696	0.661538	0.616667	0.763158	0.886076
R00239/2.7.1A1/2.7.2.11;	311/2.7.1A1;	0.714953	0.842105	0.6875	0.641509	0.613636	0.65625	0.606557	0.753247	0.897436
R08124/2.7.1A1/2.7.1.218;	311/2.7.1A1;	0.714953	0.842105	0.677419	0.634615	0.636364	0.704918	0.606557	0.74359	0.853659
R06531/2.7.1A1/2.7.1.177;	311/2.7.1A1;	0.714286	0.842105	0.636364	0.561404	0.54	0.671875	0.698113	0.828571	0.891892
R05661/2.7.1A1/2.7.1.92;	311/2.7.1A1;	0.711944	0.842105	0.677419	0.603774	0.6	0.704918	0.627119	0.74359	0.864198
R01737/2.7.1A1/2.7.1.12;	311/2.7.1A1;	0.711628	0.842105	0.677419	0.634615	0.636364	0.704918	0.606557	0.725	0.853659
R02658/2.7.1A1/2.7.1.13;	311/2.7.1A1;	0.711628	0.842105	0.677419	0.634615	0.636364	0.704918	0.606557	0.725	0.853659
R07127/2.7.1A1/2.7.1.53;	311/2.7.1A1;	0.711628	0.842105	0.677419	0.634615	0.636364	0.704918	0.606557	0.725	0.853659
R02240/2.7.1A1/2.7.1.107;	311/2.7.1A1;	0.711628	0.842105	0.677419	0.634615	0.636364	0.68254	0.587302	0.753247	0.864198
