reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R08573(r)/1.2.1B2(rev)/1.1.1.162;	340/1.2.1B1(rev);	0.384302	0.444444	0.566667	0.54902	0.458824	0.414634	0.376404	0.345622	0.325926
R11342(r)/1.2.1B1(rev)/1.1.1.403;	340/1.2.1B1(rev);	0.384302	0.444444	0.566667	0.54902	0.458824	0.414634	0.376404	0.345622	0.325926
R03733(r)/1.2.1B1(rev)/1.1.1.129;	340/1.2.1B1(rev);	0.381193	0.444444	0.566667	0.54902	0.448276	0.401575	0.372222	0.345622	0.325926
R07141(r)/1.2.1B1(rev)/1.1.1.285;	340/1.2.1B1(rev);	0.380999	0.444444	0.566667	0.519231	0.425287	0.396825	0.38587	0.365639	0.319444
R07142(r)/1.2.1B2(rev)/1.1.1.285;	340/1.2.1B1(rev);	0.380999	0.444444	0.566667	0.519231	0.425287	0.396825	0.38587	0.365639	0.319444
R05068(r)/1.2.1B2(rev)/1.1.1.86;	340/1.2.1B1(rev);	0.38	0.444444	0.566667	0.537037	0.434783	0.4	0.372222	0.345622	0.325926
R04440(r)/1.2.1B2(rev)/1.1.1.86;	340/1.2.1B1(rev);	0.379658	0.444444	0.566667	0.537037	0.444444	0.390625	0.372881	0.345622	0.325926
R03577(r)/1.2.1B1(rev)/1.1.1.114;	340/1.2.1B1(rev);	0.378958	0.444444	0.551724	0.520833	0.445783	0.408	0.372222	0.345622	0.325926
R02471(r)/1.2.1B1(rev)/1.1.1.106;	340/1.2.1B1(rev);	0.378958	0.444444	0.551724	0.530612	0.445783	0.403226	0.372222	0.345622	0.325926
R02344(r)/1.2.1B1(rev)/;	340/1.2.1B1(rev);	0.378601	0.444444	0.566667	0.54	0.439024	0.394958	0.372881	0.345622	0.325926
R02946(r)/1.2.1B1(rev)/1.1.1.4;	340/1.2.1B1(rev);	0.378601	0.444444	0.566667	0.54	0.439024	0.394958	0.372881	0.345622	0.325926
R10504,R10505(r)/1.2.1B1(rev)/;	340/1.2.1B1(rev);	0.378601	0.444444	0.566667	0.54	0.439024	0.394958	0.372881	0.345622	0.325926
R03707(r)/1.2.1B1(rev)/1.1.1.76;	340/1.2.1B1(rev);	0.378601	0.444444	0.566667	0.54	0.439024	0.394958	0.372881	0.345622	0.325926
R11637(r)/1.2.1B1(rev)/1.1.1.406;	340/1.2.1B1(rev);	0.377602	0.444444	0.566667	0.54902	0.465116	0.410853	0.359788	0.333333	0.323529
R00871(r)/1.2.1B2(rev)/1.1.1.124;	340/1.2.1B1(rev);	0.377602	0.444444	0.566667	0.54902	0.465116	0.410853	0.359788	0.333333	0.323529
R02472(r)/1.2.1B2(rev)/1.1.1.169;	340/1.2.1B1(rev);	0.377246	0.444444	0.566667	0.509091	0.434783	0.389313	0.372222	0.345622	0.325926
R02936(r)/1.2.1B2(rev)/1.1.1.154;	340/1.2.1B1(rev);	0.376884	0.444444	0.62069	0.54902	0.41573	0.401575	0.356757	0.345622	0.325926
R02935(r)/1.2.1B1(rev)/1.1.1.154,1.1.1.350;	340/1.2.1B1(rev);	0.376884	0.444444	0.62069	0.54902	0.41573	0.401575	0.356757	0.345622	0.325926
R01041(r)/1.2.1B2(rev)/1.1.1.2,1.1.1.21,1.1.1.372,1.1.1.72;	340/1.2.1B1(rev);	0.376677	0.444444	0.551724	0.520833	0.432099	0.4	0.372881	0.345622	0.325926
R11338(r)/1.2.1B1(rev)/1.1.1.400;	340/1.2.1B1(rev);	0.376677	0.444444	0.551724	0.530612	0.432099	0.394958	0.372881	0.345622	0.325926
