reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R04305/4.2.1H1/4.2.1.78;	351/4.2.1H1;	0.358268	0.809524	0.571429	0.487805	0.438596	0.3875	0.336538	0.26087	0.164706
R04305/4.2.1H1/4.2.1.78;	351/4.2.1H1;	0.358268	0.809524	0.571429	0.487805	0.438596	0.3875	0.336538	0.26087	0.164706
R04084/4.2.1H1/4.2.1.78;	351/4.2.1H1;	0.342056	0.809524	0.571429	0.487805	0.448276	0.369048	0.318182	0.237624	0.152174
R04084/4.2.1H1/4.2.1.78;	351/4.2.1H1;	0.339552	0.809524	0.571429	0.487805	0.423729	0.369048	0.318182	0.237624	0.152174
R04305(r)/4.2.1H1(rev)/4.2.1.78;	351/4.2.1H1;	0.324376	0.809524	0.517241	0.452381	0.413793	0.353659	0.311321	0.234043	0.11236
R04305(r)/4.2.1H1(rev)/4.2.1.78;	351/4.2.1H1;	0.324376	0.809524	0.517241	0.452381	0.413793	0.353659	0.311321	0.234043	0.11236
R04084(r)/4.2.1H1(rev)/4.2.1.78;	351/4.2.1H1;	0.310219	0.809524	0.517241	0.452381	0.423729	0.337209	0.294643	0.213592	0.104167
R04084(r)/4.2.1H1(rev)/4.2.1.78;	351/4.2.1H1;	0.307832	0.809524	0.517241	0.452381	0.4	0.337209	0.294643	0.213592	0.104167
R08766/4.2.1C1(rev)/;	351/4.2.1H1;	0.257862	0.5	0.44	0.371429	0.285714	0.235294	0.222222	0.173913	0.0555556
R08766/4.2.1C1(rev)/;	351/4.2.1H1;	0.257862	0.5	0.44	0.371429	0.285714	0.235294	0.222222	0.173913	0.0555556
R08766(r)/4.2.1C1/;	351/4.2.1H1;	0.212121	0.5	0.44	0.371429	0.227273	0.188679	0.184615	0.08	0
R08766(r)/4.2.1C1/;	351/4.2.1H1;	0.212121	0.5	0.44	0.371429	0.227273	0.188679	0.184615	0.08	0
R06885/4.2.1C1(rev)/;	351/4.2.1H1;	0.198783	0.6	0.52	0.325581	0.241379	0.202532	0.166667	0.113636	0.025641
