reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R03315(r)/2.7.8B1(rev)/2.7.1.83;	74/2.7.1E1(rev);	0.30597	0.44	0.324324	0.269841	0.319444	0.27619	0.301887	0.307087	0.311111
R03315(r)/2.7.8B1(rev)/2.7.1.83;	74/2.7.1E1(rev);	0.30597	0.44	0.324324	0.269841	0.319444	0.27619	0.301887	0.307087	0.311111
R03315/2.7.8B1/2.7.1.83;	74/2.7.1E1(rev);	0.253582	0.44	0.324324	0.25	0.283784	0.240741	0.243243	0.238806	0.22069
R00850(r)/2.7.1E1/2.7.1.142;	74/2.7.1E1(rev);	0.240773	0.555556	0.4	0.310345	0.328125	0.271605	0.201923	0.152381	0.105263
R00850(r)/2.7.1E1(rev)/2.7.1.142;	74/2.7.1E1(rev);	0.240773	0.555556	0.4	0.310345	0.328125	0.271605	0.201923	0.152381	0.105263
R02934/2.7.1E1/2.7.1.77;	74/2.7.1E1(rev);	0.229402	0.555556	0.378378	0.292308	0.294872	0.240385	0.1875	0.148515	0.105263
R02934/2.7.1E1(rev)/2.7.1.77;	74/2.7.1E1(rev);	0.229402	0.555556	0.378378	0.292308	0.294872	0.240385	0.1875	0.148515	0.105263
R02934(r)/2.7.1E1/2.7.1.77;	74/2.7.1E1(rev);	0.221509	0.555556	0.378378	0.292308	0.294872	0.240385	0.1875	0.137255	0.0714286
R02934(r)/2.7.1E1(rev)/2.7.1.77;	74/2.7.1E1(rev);	0.221509	0.555556	0.378378	0.292308	0.294872	0.240385	0.1875	0.137255	0.0714286
R00850/2.7.1E1(rev)/2.7.1.142;	74/2.7.1E1(rev);	0.202726	0.555556	0.4	0.310345	0.328125	0.271605	0.179245	0.0803571	0.00961538
R00850/2.7.1E1/2.7.1.142;	74/2.7.1E1(rev);	0.202726	0.555556	0.4	0.310345	0.328125	0.271605	0.179245	0.0803571	0.00961538
R00876(r)/2.7.8B1(rev)/2.7.1.1;	74/2.7.1E1(rev);	0.198462	0.44	0.324324	0.261538	0.283784	0.222222	0.189189	0.119658	0.079646
R03920(r)/2.7.8B1(rev)/2.7.1.1,2.7.1.4;	74/2.7.1E1(rev);	0.198462	0.44	0.324324	0.261538	0.283784	0.222222	0.189189	0.119658	0.079646
R03920(r)/2.7.8B1(rev)/2.7.1.1,2.7.1.4;	74/2.7.1E1(rev);	0.198462	0.44	0.324324	0.261538	0.283784	0.222222	0.189189	0.119658	0.079646
R01140(r)/2.7.8B1(rev)/2.7.1.1;	74/2.7.1E1(rev);	0.198462	0.44	0.324324	0.261538	0.283784	0.222222	0.189189	0.119658	0.079646
R01140(r)/2.7.8B1(rev)/2.7.1.1;	74/2.7.1E1(rev);	0.198462	0.44	0.324324	0.261538	0.283784	0.222222	0.189189	0.119658	0.079646
R00760,R00867(r)/2.7.8B1(rev)/2.7.1.1,2.7.1.4;	74/2.7.1E1(rev);	0.198462	0.44	0.324324	0.261538	0.283784	0.222222	0.189189	0.119658	0.079646
R00760,R00867(r)/2.7.8B1(rev)/2.7.1.1,2.7.1.4;	74/2.7.1E1(rev);	0.198462	0.44	0.324324	0.261538	0.283784	0.222222	0.189189	0.119658	0.079646
R05304/2.7.1E1(rev)/2.7.1.77;	74/2.7.1E1(rev);	0.196049	0.555556	0.358974	0.267606	0.241379	0.192982	0.147541	0.12381	0.0752688
R05304(r)/2.7.1E1/2.7.1.77;	74/2.7.1E1(rev);	0.183459	0.555556	0.358974	0.267606	0.241379	0.192982	0.138211	0.0925926	0.0416667
R03699(r)/2.7.8B1(rev)/2.7.1.143;	74/2.7.1E1(rev);	0.181951	0.44	0.324324	0.258065	0.31746	0.241758	0.174312	0.109489	0.0613497
R02927(r)/2.7.1A3(rev)/2.7.1.101;	74/2.7.1E1(rev);	0.180693	0.419355	0.255319	0.225	0.277108	0.210084	0.171642	0.116883	0.0875
R02927(r)/2.7.1A3(rev)/2.7.1.101;	74/2.7.1E1(rev);	0.180693	0.419355	0.255319	0.225	0.277108	0.210084	0.171642	0.116883	0.0875
R03699(r)/2.7.8B1(rev)/2.7.1.143;	74/2.7.1E1(rev);	0.176812	0.44	0.324324	0.258065	0.31746	0.241758	0.174312	0.101449	0.0484848
