reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R01211(r)/1.1.1A9(rev)/1.1.1.84;	101/1.1.1A1(rev);	0.535	0.447368	0.547619	0.550725	0.563218	0.5	0.533333	0.526667	0.562874
R00994/1.1.1A9(rev)/1.1.1.85;	101/1.1.1A1(rev);	0.532911	0.447368	0.536585	0.522388	0.547619	0.518519	0.533333	0.526667	0.562874
R11724,R11726(r)/1.1.1A9(rev)/1.1.1.408,1.1.1.409;	101/1.1.1A1(rev);	0.530135	0.447368	0.536585	0.449275	0.505882	0.513274	0.538462	0.558442	0.570588
R00216(r)/1.1.1A10(rev)/1.1.1.40;	101/1.1.1A1(rev);	0.527458	0.447368	0.525	0.5	0.512195	0.52381	0.533333	0.526667	0.562874
R00214,R00215(r)/1.1.1A9(rev)/1.1.1.38,1.1.1.39,1.1.1.83;	101/1.1.1A1(rev);	0.527458	0.447368	0.525	0.5	0.512195	0.52381	0.533333	0.526667	0.562874
R05837(r)/1.1.1A9(rev)/1.1.1.262;	101/1.1.1A1(rev);	0.52451	0.447368	0.536585	0.492537	0.488372	0.513274	0.527778	0.528662	0.570588
R10852(r)/1.1.1A10(rev)/1.1.1.381;	101/1.1.1A1(rev);	0.524359	0.447368	0.536585	0.484848	0.487805	0.519231	0.537879	0.526667	0.562874
R01361(r)/1.1.1A1(rev)/1.1.1.30;	101/1.1.1A1(rev);	0.522581	0.416667	0.487179	0.476923	0.518987	0.514019	0.537879	0.526667	0.562874
R01465(r)/1.1.1A1(rev)/1.1.1.103;	101/1.1.1A1(rev);	0.521019	0.416667	0.5	0.492537	0.488372	0.514019	0.537879	0.526667	0.562874
R10851(r)/1.1.1A2(rev)/1.1.1.381;	101/1.1.1A1(rev);	0.521019	0.416667	0.5	0.492537	0.488372	0.514019	0.537879	0.526667	0.562874
R02472(r)/1.1.1A2(rev)/1.1.1.169;	101/1.1.1A1(rev);	0.520988	0.416667	0.534884	0.486486	0.533333	0.478261	0.533333	0.526667	0.562874
R02047(r)/1.1.1A1(rev)/1.1.1.31;	101/1.1.1A1(rev);	0.52	0.4	0.487179	0.476923	0.512195	0.504762	0.537879	0.526667	0.562874
R05066(r)/1.1.1A1(rev)/1.1.1.31,1.1.1.35;	101/1.1.1A1(rev);	0.52	0.4	0.487179	0.476923	0.512195	0.504762	0.537879	0.526667	0.562874
R01825(r)/1.1.1D1(rev)/1.2.1.72;	101/1.1.1A1(rev);	0.519112	0.416667	0.475	0.441176	0.488372	0.495495	0.553957	0.544304	0.560694
R10052(r)/1.1.1A9(rev)/1.1.1.85;	101/1.1.1A1(rev);	0.518972	0.447368	0.536585	0.536232	0.52809	0.466667	0.503497	0.526667	0.562874
R02471(r)/1.1.1A1(rev)/1.1.1.106;	101/1.1.1A1(rev);	0.518797	0.4	0.5	0.478261	0.54023	0.478261	0.533333	0.526667	0.562874
R09289(r)/1.1.1A2(rev)/1.1.1.298;	101/1.1.1A1(rev);	0.518229	0.4	0.473684	0.460317	0.512821	0.504762	0.537879	0.526667	0.562874
R01608(r)/1.1.1A1(rev)/1.1.1.59;	101/1.1.1A1(rev);	0.518229	0.4	0.473684	0.460317	0.512821	0.504762	0.537879	0.526667	0.562874
R00342(r)/1.1.1A1(rev)/1.1.1.299,1.1.1.37;	101/1.1.1A1(rev);	0.518193	0.416667	0.512195	0.478261	0.505882	0.509091	0.517986	0.526667	0.562874
R00343(r)/1.1.1A2(rev)/1.1.1.299,1.1.1.82;	101/1.1.1A1(rev);	0.518193	0.416667	0.512195	0.478261	0.505882	0.509091	0.517986	0.526667	0.562874
R10985(r)/1.1.1A1(rev)/1.1.1.387;	101/1.1.1A1(rev);	0.518041	0.4	0.487179	0.476923	0.493976	0.504762	0.537879	0.526667	0.562874
R01747(r)/1.1.1A2(rev)/1.1.1.60;	101/1.1.1A1(rev);	0.518041	0.4	0.487179	0.476923	0.493976	0.504762	0.537879	0.526667	0.562874
R01745(r)/1.1.1A1(rev)/1.1.1.60;	101/1.1.1A1(rev);	0.518041	0.4	0.487179	0.476923	0.493976	0.504762	0.537879	0.526667	0.562874
R06126(r)/1.1.1A2(rev)/1.1.1.276;	101/1.1.1A1(rev);	0.518041	0.4	0.487179	0.476923	0.493976	0.504762	0.537879	0.526667	0.562874
R03733(r)/1.1.1A1(rev)/1.1.1.129;	101/1.1.1A1(rev);	0.516291	0.416667	0.512195	0.457143	0.5	0.495495	0.533333	0.526667	0.562874
R04440(r)/1.1.1A2(rev)/1.1.1.86;	101/1.1.1A1(rev);	0.516209	0.416667	0.534884	0.44	0.5	0.495495	0.537879	0.526667	0.562874
R05681(r)/1.1.1A1(rev)/1.1.1.262;	101/1.1.1A1(rev);	0.514863	0.416667	0.512195	0.507246	0.505376	0.504274	0.517007	0.512346	0.551136
R02855(r)/1.1.1A1(rev)/1.1.1.303;	101/1.1.1A1(rev);	0.514839	0.416667	0.5	0.454545	0.5	0.480769	0.537879	0.526667	0.562874
R02343(r)/1.1.1A1(rev)/;	101/1.1.1A1(rev);	0.514839	0.416667	0.5	0.454545	0.5	0.480769	0.537879	0.526667	0.562874
R09078/1.1.1A1(rev)/1.1.1.304;	101/1.1.1A1(rev);	0.514839	0.416667	0.5	0.454545	0.5	0.480769	0.537879	0.526667	0.562874
R02856(r)/1.1.1A2(rev)/;	101/1.1.1A1(rev);	0.514839	0.416667	0.5	0.454545	0.5	0.480769	0.537879	0.526667	0.562874
