RPAIR,Score,EC,KO
RP01531,0.595,2.7.1.82 3.1.3.75,K00894 K06124 K14156
RP01240,0.504,2.7.1.32 3.1.3.75,K00866 K06124 K14156
RP00194,0.432,2.7.1.30 3.1.3.21,K00864 K06116 K06117
RP00513,0.427,3.1.3.3,K01079 K02203
RP09009,0.405,2.7.1.177,K16651
RP02476,0.388,2.7.1.94,K09881
RP02685,0.369,3.1.3.15,K01089 K04486 K05602
RP00435,0.358,2.7.1.31,K00865 K15788 K15918
RP01582,0.341,2.7.1.178 2.7.1.45,K00874
RP00164,0.341,2.7.1.29,K00863 K05878 K05879
RP03005,0.341,2.7.1.178 2.7.1.58,K00883
RP01729,0.341,2.7.1.165,K11529
RP03796,0.339,3.1.3.4,K01080
RP10123,0.333,2.7.1.53,K00880
RP01745,0.333,2.7.1.39,K00872 K02203 K02204
RP04086,0.333,2.7.1.50,K00878 K14154
RP01439,0.321,3.1.3.18,K01091
RP04691,0.320,4.2.3.1,K01733
RP02387,0.316,2.7.1.13,K11441
RP00441,0.312,2.7.1.107 2.7.1.174 3.1.3.4 3.1.3.81,K00901 K01080 K15728 K16368
RP02067,0.303,2.7.1.36,K00869
RP12242,0.293,2.7.1.-,K10710
RP01245,0.292,3.1.4.2 3.1.4.46,K01126
RP01923,0.287,3.1.3.27,K01095 K01096
RP16356,0.287,2.7.1.69,K17464 K17465 K17466 K17467
RP01534,0.282,3.1.4.2 3.1.4.46,K01126
RP05268,0.281,2.7.1.92,K03338
RP00640,0.281,2.7.1.89,K07251
RP05405,0.279,2.7.1.69,K02781 K02782 K02783
RP00820,0.279,2.7.1.69,K02798 K02799 K02800
RP05163,0.279,2.7.1.69,K02773 K02774 K02775
RP01728,0.272,2.7.1.12,K00851
RP02965,0.271,3.1.3.45,K03270
RP02686,0.268,2.7.1.5,K00848
RP02870,0.268,2.7.1.51,K00879
RP11004,0.265,3.1.4.39,K01122
RP01570,0.264,2.7.1.19,K00855
RP01767,0.262,3.1.3.29,K01097
RP10874,0.258,2.7.1.69,K02821 K02822 K03475
RP04036,0.249,2.7.1.33,K00867 K01947 K03525 K09680
RP02689,0.249,2.7.1.33,K00867 K01947 K03525 K09680
RP00517,0.246,2.7.8.24 3.1.4.4,K01004 K01115 K08729 K16860
RP02648,0.241,2.7.1.33 2.7.1.34,K00867 K01947 K03525 K09680
RP11005,0.237,3.1.4.4,K01115 K16860
RP12253,0.235,,K15825
RP14675,0.232,2.7.1.169,K06982
RP11508,0.231,3.1.4.-,K08743
RP01938,0.224,2.7.8.29 3.1.4.4,K01115 K08730 K16860
RP02390,0.223,2.7.2.-,K05715
RP05378,0.221,3.1.3.71,K05979
RP15473,0.220,2.7.1.-,K15892
RP11137,0.217,3.1.3.11 3.1.3.37,K01100 K11532
RP05239,0.217,2.7.1.148,K00919
RP00503,0.214,2.7.1.91 3.1.3.- 3.1.3.4,K01080 K04718
RP01567,0.213,3.1.3.13,K01837
RP05379,0.211,3.1.3.70,K07026
RP05521,0.211,2.7.8.1,K00993 K13644
RP00413,0.209,2.7.1.138 3.1.3.- 3.1.3.4,K01080 K04715
RP11454,0.205,2.7.8.1 3.1.4.3,K00993 K01114 K13644 K16619
RP04525,0.202,2.7.8.1,K00993 K13644
RP00352,0.201,2.7.1.108,K00902
RP05254,0.200,3.1.3.82,K03273
RP15310,0.200,3.1.3.83,K03273
RP03085,0.195,2.7.1.49,K00877 K00941 K14153
RP02469,0.195,2.7.1.15,K00852
RP09023,0.195,2.7.-.-,K05285 K05287 K05288 K05310
RP00447,0.195,2.7.8.1 3.1.4.3,K00993 K01114 K13644 K16619
RP01763,0.194,2.7.8.29 2.7.8.8,K00998 K08729 K08730 K17103
RP00193,0.193,2.7.1.161 2.7.1.26 3.1.3.2,K00861 K01078 K01093 K03788 K07732 K09474 K11753 K14379 K14394 K14395 K14410
RP01832,0.190,2.7.1.5,K00848
RP10957,0.183,2.7.8.-,K06131 K06132 K08744
RP00784,0.179,2.7.1.35 3.1.3.74,K00868 K07758 K13248
RP00393,0.179,3.1.4.3,K01114 K16619
RP04684,0.179,2.7.8.20,K01002
RP00604,0.179,2.7.1.91 3.1.3.- 3.1.3.4,K01080 K04716 K04717 K04718
