RPAIR,Score,EC,KO
RP15455,0.096,,K02615 K15866
RP05467,0.069,4.2.3.20,K15096
RP01909,0.069,4.2.3.16,K15088
RP11142,0.064,4.2.3.23,K14179
RP15064,0.061,4.2.3.60,K15802
RP11143,0.061,4.2.3.75,K10187 K15803
RP12979,0.061,4.2.3.71,K15801
RP15063,0.060,4.2.3.55,K15794
RP10678,0.059,4.3.3.6,K06215 K08681
RP15287,0.059,4.2.3.38,K14177
RP15053,0.058,4.2.3.59,K15796
RP15054,0.058,4.2.3.40,K15795
RP12985,0.057,4.2.3.56,K14186
RP12980,0.055,4.2.3.- 4.2.3.104,K14184
RP05354,0.047,4.2.3.120,K07384
RP09093,0.044,,K16020
RP02749,0.043,4.2.3.4,K01735 K13829 K13830
RP13558,0.040,4.2.3.124,K13546
RP01947,0.039,4.2.3.8,K12929
RP12978,0.037,4.2.3.57,K14184 K15808
RP14370,0.032,4.2.3.29,K14037
RP14371,0.032,4.2.3.30,K14038
RP05498,0.029,4.2.3.32,K14041
