RPAIR,Score,EC,KO
RP15453,0.066,1.14.13.149,K02609 K02610 K02611 K02612 K02613
RP10201,0.064,1.14.14.1,K07412 K07415
RP10200,0.064,1.14.14.1,K07412 K07415
RP10228,0.063,1.14.14.1,K07415
RP11369,0.042,,K09879
RP11370,0.037,,K09879
RP12045,0.036,,K09879
RP11571,0.035,,K09879
RP14832,0.031,4.2.1.-,K05554
RP00722,0.030,1.14.13.40,K09461
RP09095,0.030,4.2.1.144,K16016
RP01465,0.029,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP00334,0.029,1.3.1.12 1.3.1.13,K00210 K00211 K00220 K04517 K14187
RP00623,0.029,1.3.1.43 1.3.1.78 1.3.1.79,K00220 K15226 K15227
RP01056,0.029,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP01643,0.029,4.2.1.118,K09483 K15652
RP14835,0.028,4.2.1.-,K15884
RP15719,0.028,2.1.1.-,K12502
RP14838,0.027,4.2.1.-,K15884
RP14031,0.027,4.1.99.-,K11782
RP03300,0.026,5.3.3.12,K01827
RP03174,0.025,1.14.12.11,K00529 K03268 K05710 K16268
RP05048,0.024,1.14.12.-,K00529 K05710 K14748 K14749
RP01215,0.024,4.1.3.27,K01656 K01657 K01658 K13497 K13501 K13503
RP09352,0.024,1.14.12.19,K00529 K05708 K05709 K05710
RP15691,0.024,4.1.1.90,K10106
RP10131,0.024,1.14.14.1,K07408 K07409 K07412 K07415 K07416 K07420
RP10130,0.024,1.14.14.1,K07408 K07409 K07412 K07415 K07416 K07420
RP10678,0.023,4.3.3.6,K06215 K08681
RP05038,0.023,1.14.12.-,K05549 K05550 K05784
RP05272,0.023,1.14.12.-,K05549 K05550 K05784
RP10225,0.023,1.14.14.1,K07408 K07409 K07412 K07415 K07416
RP10224,0.023,1.14.14.1,K07408 K07409 K07412 K07415 K07416
RP04742,0.023,4.1.1.90,K10106
RP03158,0.022,1.14.12.3,K00529 K03268 K05710 K16268
RP02830,0.022,2.1.1.107,K00589 K02302 K02303 K02496 K13542 K13543
RP14660,0.022,,K15928
RP00828,0.022,1.14.12.-,K05549 K05550 K05784
RP02595,0.022,4.2.1.49,K01712
RP09186,0.022,1.14.12.19,K00529 K05708 K05709 K05710
RP00847,0.021,1.14.12.10,K05549 K05550 K05784
RP11392,0.021,1.14.12.10,K05549 K05550 K05784
RP11394,0.021,1.14.12.10,K05549 K05550 K05784
RP11395,0.021,1.14.12.10,K05549 K05550 K05784
RP11397,0.021,1.14.12.10,K05549 K05550 K05784
RP03656,0.021,4.2.1.113,K02549 K14759
RP11393,0.021,1.14.12.10,K05549 K05550 K05784
RP00265,0.020,1.14.12.18,K00529 K05710 K08689 K15750
RP11674,0.020,1.14.12.18,K00529 K05710 K08689 K15750
