RPAIR,Score,EC,KO
RP01710,0.062,4.2.3.5,K01736
RP13558,0.050,4.2.3.124,K13546
RP01909,0.041,4.2.3.16,K15088
RP05467,0.041,4.2.3.20,K15096
RP11142,0.041,4.2.3.23,K14179
RP05585,0.040,4.2.3.108,K07385
RP15064,0.040,4.2.3.60,K15802
RP11143,0.040,4.2.3.75,K10187 K15803
RP15063,0.040,4.2.3.55,K15794
RP15287,0.040,4.2.3.38,K14177
RP15053,0.040,4.2.3.59,K15796
RP15054,0.040,4.2.3.40,K15795
RP12985,0.040,4.2.3.56,K14186
RP12980,0.039,4.2.3.- 4.2.3.104,K14184
RP11144,0.039,4.2.3.22,K10187 K15803
RP05354,0.038,4.2.3.120,K07384
RP05353,0.037,4.2.3.119,K07384
RP15747,0.036,4.2.3.130,K16188
RP01947,0.036,4.2.3.8,K12929
RP01904,0.036,4.2.3.10,K15097
RP12984,0.036,4.1.99.16 4.2.3.22,K10187
RP12978,0.036,4.2.3.57,K14184 K15808
RP05499,0.036,4.2.3.32,K14041
RP13638,0.035,4.2.3.73,K14181
RP14980,0.035,4.2.3.61,K15804
RP02118,0.035,4.2.3.9,K14180
RP15048,0.035,4.2.3.76,K15806
RP11141,0.035,4.2.3.24,K14178
RP02117,0.035,4.2.3.6,K12249
RP11877,0.034,,K12928
RP14366,0.034,4.2.3.34,K14045
RP11878,0.034,,K12928
RP02120,0.034,4.2.3.13,K14183
RP15066,0.034,4.2.3.67,K15809
RP14370,0.034,4.2.3.29,K14037
RP14371,0.034,4.2.3.30,K14038
RP09032,0.034,4.2.3.21,K14182
RP11876,0.034,4.2.3.42,K12928
RP05498,0.033,4.2.3.32,K14041
RP02565,0.033,1.3.1.96 2.5.1.21,K00801
RP14367,0.033,4.2.3.35,K14046
RP14360,0.033,4.2.3.44,K14042
RP02152,0.033,4.2.2.2 4.2.2.9,K01728
RP15377,0.033,2.5.1.96,K10208
RP14364,0.033,4.2.3.33,K14044
RP05497,0.032,4.2.3.32,K14041
RP05496,0.032,4.2.3.18,K12927
RP14369,0.032,4.2.3.28,K14036
RP03850,0.031,2.5.1.32,K02291
RP11452,0.031,2.5.1.32 2.5.1.99,K02291
RP04693,0.031,4.2.3.19,K04121
RP15547,0.031,4.2.3.103,K16082
RP15038,0.031,4.2.3.50,K15798
RP10987,0.029,,K12449
RP14031,0.029,4.1.99.-,K11782
RP01154,0.028,5.3.1.5,K01805
RP01508,0.028,5.3.1.5,K01805
RP01736,0.028,5.3.1.4,K01804
RP01545,0.028,5.3.1.12,K01812
RP01891,0.028,5.3.1.12,K01812
RP14213,0.027,5.3.1.6,K01808
RP02869,0.027,5.3.1.26,K01819
RP02454,0.027,5.3.1.9,K01810 K06859 K13810 K15916
RP01780,0.027,5.3.1.8,K01809 K15916 K16011
RP02940,0.027,5.3.1.9,K01810 K06859 K13810 K15916
RP15046,0.026,4.2.3.69,K15799
RP02116,0.026,4.2.3.7,K12250
RP13006,0.025,5.3.1.-,K02080
RP00434,0.025,2.6.1.16 3.5.99.6,K00820 K02564 K12410
RP10678,0.024,4.3.3.6,K06215 K08681
RP09093,0.024,,K16020
RP02749,0.024,4.2.3.4,K01735 K13829 K13830
RP10933,0.023,5.5.1.4,K01858
RP15846,0.023,1.10.99.3 1.14.13.90,K09838 K09839
RP14685,0.021,1.14.13.107,K14733
RP05557,0.021,1.14.13.107,K14733
RP05617,0.021,,K16008
RP09043,0.020,1.14.13.22,K03379
RP04903,0.019,1.14.20.1,K12744
RP04829,0.019,,K12746
RP14720,0.019,1.14.14.1,K07411
RP12999,0.019,1.14.14.1,K07411 K07412 K07424
