RPAIR,Score,EC,KO
RP14334,0.073,1.14.99.40,K04719
RP15686,0.058,4.1.2.50,K01737
RP14697,0.055,2.5.1.77,K11780 K11781
RP04701,0.054,4.1.2.- 4.1.2.27,K01634
RP01089,0.052,4.1.1.1,K01568
RP02235,0.051,4.1.2.27,K01634
RP03116,0.036,4.1.2.25,K01633 K13939 K13940
RP10839,0.036,4.1.99.12,K02858 K14652
RP15836,0.034,2.2.1.11,K16305
RP02080,0.034,4.1.2.17,K01628
RP02082,0.034,4.1.2.19,K01629
RP04985,0.033,4.1.2.29,K03339
RP01789,0.032,4.1.2.13,K01623 K01624 K11645
RP02791,0.030,4.1.1.39,K01601 K01602
RP01261,0.028,3.2.-.- 4.2.1.70,K01718 K16329 K16330
RP01787,0.026,2.2.1.2,K00616 K13810
RP11142,0.024,4.2.3.23,K14179
RP02139,0.024,4.1.2.8 4.2.1.20,K01694 K01695 K01696 K06001 K13222
