RPAIR,Score,EC,KO
RP02924,0.920,3.2.1.52,K01207
RP14222,0.768,2.4.1.283,K13550
RP13374,0.740,3.2.1.165,K15855
RP01590,0.724,2.4.1.25 2.4.1.8,K00691 K00705 K01196
RP00439,0.724,2.4.1.22,K00704 K07966 K07967
RP02961,0.724,3.2.1.20,K01187 K12047 K12316 K12317 K15922
RP12670,0.724,3.2.1.21,K01188 K05349 K05350
RP00324,0.724,2.4.1.20,K00702
RP01684,0.724,3.2.1.108 3.2.1.23,K01190 K01229 K12111 K12112 K12309
RP14234,0.713,2.4.1.285,K13556
RP00453,0.674,2.4.1.245 2.4.1.64 3.2.1.28,K01194 K05342 K13057
RP15890,0.656,2.4.1.284,K13550
RP04415,0.644,3.2.1.23,K01190
RP00146,0.642,3.2.1.122 3.2.1.93,K01226 K01232
RP02451,0.642,2.4.1.15,K00697 K16055
RP02887,0.640,3.2.1.85,K01220
RP01135,0.640,3.2.1.122,K01232
RP04765,0.639,2.4.1.208,K13677
RP12501,0.634,2.4.1.66,K13646
RP01310,0.632,3.2.1.23,K01190 K12308
RP01110,0.623,3.2.1.20 3.2.1.26 3.2.1.48,K01187 K01193 K01203 K12047 K12316 K12317 K15922
RP00075,0.623,2.4.1.125 2.4.1.13 2.4.1.4 2.4.1.5 2.4.1.7 3.2.1.10 3.2.1.20 3.2.1.48,K00689 K00690 K00695 K01182 K01187 K01203 K05341 K12047 K12316 K12317 K15922
RP00666,0.615,2.4.1.274 3.2.1.23,K01190 K07553 K12309
RP00725,0.615,3.2.1.22,K01189 K07406 K07407
RP00404,0.607,3.2.1.3 3.2.1.33,K01178 K01196 K12047
RP00138,0.606,2.4.1.67 2.4.1.82 3.2.1.22,K01189 K06611 K06617 K07406 K07407
RP01092,0.595,2.4.1.14,K00696
RP14106,0.595,2.4.1.246,K13058
RP01760,0.568,3.2.1.10 3.2.1.3,K01178 K01182 K01203 K12047
RP14599,0.567,,K15934
RP09294,0.553,3.2.1.105,K12693
