RPAIR,Score,EC,KO
RP01909,0.050,4.2.3.16,K15088
RP05467,0.050,4.2.3.20,K15096
RP05585,0.049,4.2.3.108,K07385
RP15064,0.049,4.2.3.60,K15802
RP11143,0.049,4.2.3.75,K10187 K15803
RP15063,0.049,4.2.3.55,K15794
RP15287,0.048,4.2.3.38,K14177
RP15054,0.048,4.2.3.40,K15795
RP15053,0.048,4.2.3.59,K15796
RP12985,0.048,4.2.3.56,K14186
RP12980,0.047,4.2.3.- 4.2.3.104,K14184
RP11144,0.047,4.2.3.22,K10187 K15803
RP05354,0.045,4.2.3.120,K07384
RP05353,0.045,4.2.3.119,K07384
RP15747,0.043,4.2.3.130,K16188
RP01947,0.043,4.2.3.8,K12929
RP01904,0.043,4.2.3.10,K15097
RP12984,0.043,4.1.99.16 4.2.3.22,K10187
RP12978,0.042,4.2.3.57,K14184 K15808
RP13638,0.042,4.2.3.73,K14181
RP02118,0.042,4.2.3.9,K14180
RP14980,0.042,4.2.3.61,K15804
RP15048,0.042,4.2.3.76,K15806
RP11141,0.041,4.2.3.24,K14178
RP02120,0.040,4.2.3.13,K14183
RP14370,0.040,4.2.3.29,K14037
RP14371,0.040,4.2.3.30,K14038
RP15066,0.040,4.2.3.67,K15809
RP09032,0.040,4.2.3.21,K14182
RP05498,0.039,4.2.3.32,K14041
RP05497,0.038,4.2.3.32,K14041
RP15038,0.036,4.2.3.50,K15798
RP14360,0.032,4.2.3.44,K14042
RP14367,0.032,4.2.3.35,K14046
RP14374,0.031,4.2.3.43,K14047
RP05496,0.031,4.2.3.18,K12927
RP15046,0.031,4.2.3.69,K15799
RP14369,0.030,4.2.3.28,K14036
RP10678,0.030,4.3.3.6,K06215 K08681
RP05499,0.030,4.2.3.32,K14041
RP02116,0.030,4.2.3.7,K12250
RP10201,0.028,1.14.14.1,K07412 K07415
RP10200,0.028,1.14.14.1,K07412 K07415
RP10228,0.028,1.14.14.1,K07415
RP09176,0.028,4.2.3.17,K12921
RP15547,0.026,4.2.3.103,K16082
RP04693,0.026,4.2.3.19,K04121
RP15483,0.025,3.1.7.10,K16086
RP15453,0.024,1.14.13.149,K02609 K02610 K02611 K02612 K02613
RP11877,0.024,,K12928
RP14366,0.024,4.2.3.34,K14045
RP11878,0.024,,K12928
RP11876,0.024,4.2.3.42,K12928
RP14364,0.023,4.2.3.33,K14044
RP14832,0.017,4.2.1.-,K05554
RP01215,0.017,4.1.3.27,K01656 K01657 K01658 K13497 K13501 K13503
RP09095,0.016,4.2.1.144,K16016
RP01643,0.016,4.2.1.118,K09483 K15652
RP14031,0.016,4.1.99.-,K11782
RP14835,0.016,4.2.1.-,K15884
RP10130,0.016,1.14.14.1,K07408 K07409 K07412 K07415 K07416 K07420
RP10131,0.016,1.14.14.1,K07408 K07409 K07412 K07415 K07416 K07420
RP14838,0.016,4.2.1.-,K15884
RP10225,0.015,1.14.14.1,K07408 K07409 K07412 K07415 K07416
RP03158,0.015,1.14.12.3,K00529 K03268 K05710 K16268
RP03174,0.015,1.14.12.11,K00529 K03268 K05710 K16268
RP10224,0.015,1.14.14.1,K07408 K07409 K07412 K07415 K07416
RP05048,0.015,1.14.12.-,K00529 K05710 K14748 K14749
RP09186,0.015,1.14.12.19,K00529 K05708 K05709 K05710
RP09352,0.015,1.14.12.19,K00529 K05708 K05709 K05710
