RPAIR,Score,EC,KO
RP02931,0.795,1.14.21.6,K00227
RP11979,0.794,1.14.21.6,K00227
RP11980,0.794,1.14.21.6,K00227
RP11982,0.793,1.14.21.6,K00227
RP04445,0.787,1.3.1.3,K00251
RP04447,0.785,1.3.1.3,K00251
RP03893,0.782,1.1.1.181,K12408
RP14036,0.781,1.1.1.181,K12408
RP13728,0.781,1.1.1.181,K12408
RP13718,0.781,1.1.1.181,K12408
RP13719,0.780,1.1.1.181,K12408
RP11984,0.778,1.3.1.22,K09591
RP00460,0.778,1.3.1.3,K00251
RP02257,0.777,1.3.1.3,K00251
RP02256,0.777,1.3.1.22,K12343 K12344 K12345
RP12001,0.776,1.3.1.22,K09591
RP01523,0.776,1.1.1.145 1.1.3.6 5.3.3.1,K03333 K16045
RP00422,0.775,1.1.1.145 5.3.3.1,K00070 K01822
RP00472,0.774,1.1.1.145 5.3.3.1,K00070 K01822
RP00383,0.773,1.3.1.3 1.3.99.6,K00251
RP02043,0.773,1.3.1.22,K12343 K12344 K12345
RP14144,0.773,1.3.1.22,K12343 K12344 K12345
RP00661,0.772,1.1.1.145 5.3.3.1,K00070 K01822
RP00795,0.772,1.1.1.145 5.3.3.1,K00070 K01822
RP00776,0.772,1.1.1.145 5.3.3.1,K00070 K01822
RP00386,0.771,1.1.1.145 5.3.3.1,K00070 K01822
RP00731,0.771,1.1.1.145 5.3.3.1,K00070 K01822
RP00494,0.769,1.1.1.145 5.3.3.1,K00070 K01822
RP15616,0.769,5.3.3.1,K01822
RP01792,0.768,1.3.1.22 1.3.99.5,K12343 K12344 K12345 K16051
RP01793,0.768,1.3.1.3,K00251
RP00706,0.767,1.3.1.3,K00251
RP09445,0.763,,K12920
RP02576,0.761,1.3.1.3,K00251
RP15485,0.754,1.14.13.142,K15982 K15983
RP09452,0.744,1.14.13.79,K04123
RP11846,0.743,1.3.1.70,K00222
RP09451,0.741,1.14.13.79,K04123
RP01527,0.741,1.14.13.17,K00489
RP04760,0.740,1.14.13.100 1.14.13.17 1.14.13.60,K00489 K07430
RP09442,0.740,1.14.11.15,K04124
RP13726,0.739,1.14.13.100,K07430
RP11916,0.739,1.14.13.99,K07439
RP11947,0.738,1.14.13.100,K07430
RP09212,0.734,,K12919
RP05246,0.734,1.3.1.70,K00222
RP00371,0.734,1.3.1.21,K00213 K14938
RP11981,0.733,1.3.1.21,K00213
RP11763,0.733,1.3.1.21,K00213
RP09247,0.732,,K12919
RP14138,0.731,1.14.13.100,K07430
RP14150,0.730,1.14.13.17,K00489
RP04466,0.729,1.14.15.4,K00497 K07433
RP09446,0.727,1.14.11.13,K04125
RP02946,0.726,1.14.15.4,K00497 K07433
RP02547,0.726,1.14.15.4,K00497 K07433
RP12007,0.725,1.14.-.-,K09590 K12640
RP05322,0.723,1.14.13.70,K05917
RP02682,0.723,1.14.11.13,K04125
RP04449,0.722,1.14.13.95,K07431
RP02047,0.721,1.14.15.4,K00497 K07433
RP03469,0.721,1.14.15.4,K00497 K07433
RP09443,0.718,1.14.11.13,K04125
RP09263,0.717,1.14.11.13,K04125
RP02439,0.716,1.14.15.4,K00497 K07433
RP05247,0.714,1.14.13.70,K05917
RP14140,0.672,1.14.15.4,K00497
RP02970,0.655,5.3.3.5,K01824
RP11499,0.654,,K09829
RP04435,0.654,5.3.3.5,K01824
RP11847,0.635,5.3.3.5,K01824
RP09441,0.631,,K12918
RP09261,0.629,1.14.11.12,K05282
RP09440,0.627,1.14.11.12,K05282
RP11277,0.626,,K14939
RP09456,0.590,1.14.13.76,K12924
RP15487,0.568,1.3.99.4,K05898
RP03397,0.563,5.5.1.9,K08246
RP05517,0.548,,K12917
RP05435,0.532,1.14.11.20,K12697
RP04750,0.525,1.3.1.54,K05895
RP11854,0.522,1.3.1.54,K05895
RP04468,0.510,1.14.99.9,K00512
RP04467,0.509,1.14.99.9,K00512
RP15491,0.508,1.14.13.143,K16083
RP03406,0.506,1.14.99.9,K00512
RP12125,0.505,3.7.1.12,K02189 K13541
RP14619,0.505,1.14.13.106,K12645
RP14616,0.505,1.14.13.106,K12645
RP02044,0.504,1.14.99.9,K00512
RP03022,0.495,1.14.14.1,K07408 K07424
RP11153,0.464,,K10722
RP15511,0.462,1.14.13.145,K16084
RP11410,0.451,,K10722
RP09455,0.401,1.14.13.77,K12922
RP11338,0.370,1.14.11.31,K14976
RP14977,0.358,1.14.13.119,K15805
RP04376,0.350,4.2.1.96,K01724
RP09453,0.337,1.14.99.37,K14039
RP02755,0.313,1.14.14.1,K07408
RP02148,0.304,1.14.14.1,K07408 K07424
RP03364,0.288,1.14.11.14,K12692
RP05628,0.258,1.14.-.-,K14372
RP05630,0.258,1.14.-.-,K14372
RP05629,0.256,1.14.-.-,K14372
RP05631,0.256,1.14.-.-,K14372
RP14983,0.256,1.14.13.121,K15472
