RPAIR,Score,EC,KO
RP01569,0.191,3.1.1.17,K01053
RP00429,0.184,1.1.1.21,K00011
RP01758,0.184,1.1.1.21,K00011
RP01304,0.178,1.1.3.9,K04618
RP02276,0.156,3.1.1.15,K13874
RP01507,0.149,1.1.1.21 1.1.1.307,K00011
RP00362,0.149,1.1.1.21,K00011
RP01925,0.142,3.1.1.31,K01057 K07404 K13937
RP00277,0.141,1.1.99.21,K08261
RP02203,0.140,3.1.1.68,K14274
RP00231,0.137,1.1.1.11 1.1.1.67,K00007 K00045
RP00692,0.137,1.1.1.14 1.1.1.15,K00008
RP01654,0.133,2.2.1.1,K00615
RP02613,0.125,3.1.1.17 3.1.1.25,K01053
RP02304,0.113,1.1.1.58,K00041
RP02228,0.113,1.1.1.57,K00040
RP05199,0.112,1.1.1.11,K00007
RP01826,0.112,1.1.1.56,K00039
RP00616,0.112,1.1.1.10,K03331
RP01827,0.112,1.1.1.9,K05351
RP02215,0.111,5.3.1.14,K01813
RP02806,0.111,5.3.1.25 5.3.1.3,K01818
RP03444,0.111,2.7.1.3,K00846
RP01797,0.105,2.7.1.14,K11214
RP05203,0.104,1.1.1.140,K00068
RP05164,0.104,1.1.1.251,K00094
RP02421,0.104,1.1.1.17,K00009
RP15307,0.086,5.3.1.28,K03271
RP15306,0.086,5.3.1.28,K03271
RP05252,0.086,5.3.1.28,K03271
RP03702,0.085,2.7.1.69,K02812 K02813 K02814 K02815
RP14671,0.071,1.1.1.302,K14654
RP03068,0.069,1.1.1.193,K00082 K11752
