reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R00319(r)/1.13.12B1(rev)/1.13.12.4;	111/1.13.11A4(rev);	0.255319	0.375	0.416667	0.0769231	0	-nan	-nan	-nan	-nan
R09782(r)/1.13.11A4(rev)/1.13.11.59;	111/1.13.11A4(rev);	0.188235	0.6	0.75	0.272727	0.0714286	0	0	0	0
R00449(r)/1.13.12B1(rev)/1.13.12.2;	111/1.13.11A4(rev);	0.181818	0.375	0.416667	0.142857	0.0909091	0	0	0	0
R07364(r)/1.13.11A4(rev)/1.13.11.54;	111/1.13.11A4(rev);	0.180556	0.5	0.333333	0.142857	0.0769231	0	0	0	0
R00319/1.13.12B1/1.13.12.4;	111/1.13.11A4(rev);	0.18	0.375	0.214286	0	0	-nan	-nan	-nan	-nan
R00559(r)/1.13.12B1(rev)/1.13.12.1;	111/1.13.11A4(rev);	0.157303	0.375	0.416667	0.142857	0.0909091	0	0	0	0
R10192(r)(p)/1.13.11A4(rev)/;	111/1.13.11A4(rev);	0.134615	0.6	0.75	0.2	0	0	0	0	0
R09601(r)/1.13.11A4(rev)/1.13.11.75;	111/1.13.11A4(rev);	0.134615	0.6	0.75	0.2	0	0	0	0	0
R00032(r)/1.13.11A4(rev)/1.13.11.63;	111/1.13.11A4(rev);	0.134615	0.6	0.75	0.2	0	0	0	0	0
R09682(r)/1.13.11A4(rev)/1.13.11.51;	111/1.13.11A4(rev);	0.132231	0.6	0.75	0.272727	0.0714286	0	0	0	0
R06953(r)/1.13.11A4(rev)/1.13.11.51;	111/1.13.11A4(rev);	0.132231	0.6	0.75	0.272727	0.0714286	0	0	0	0
R06952(r)/1.13.11A4(rev)/1.13.11.51;	111/1.13.11A4(rev);	0.132231	0.6	0.75	0.272727	0.0714286	0	0	0	0
R00449/1.13.12B1/1.13.12.2;	111/1.13.11A4(rev);	0.123457	0.375	0.214286	0.0666667	0	0	0	0	0
R09782/1.13.11A4/1.13.11.59;	111/1.13.11A4(rev);	0.122222	0.6	0.4	0.0769231	0	0	0	0	0
R00690(r)/1.13.12B1(rev)/1.13.12.9;	111/1.13.11A4(rev);	0.119658	0.375	0.416667	0.142857	0.0769231	0	0	0	0
R00690(r)/1.13.12B1(rev)/1.13.12.9;	111/1.13.11A4(rev);	0.119658	0.375	0.416667	0.142857	0.0769231	0	0	0	0
R07364/1.13.11A4/1.13.11.54;	111/1.13.11A4(rev);	0.118421	0.5	0.142857	0.0666667	0	0	0	0	0
R07364/1.13.11A2/1.13.11.54;	111/1.13.11A4(rev);	0.118421	0.5	0.142857	0.0666667	0	0	0	0	0
R11052(r)/1.13.11A4(rev)/1.13.11.82;	111/1.13.11A4(rev);	0.117647	0.6	0.6	0.142857	0	0	0	0	0
R10560(r)/1.13.11A4(rev)/1.13.11.70;	111/1.13.11A4(rev);	0.117647	0.6	0.6	0.142857	0	0	0	0	0
R10843(r)/1.13.11A4(rev)/1.13.11.84;	111/1.13.11A4(rev);	0.109756	0.6	0.75	0.333333	0.0952381	0	0	0	0
