reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R05615/2.5.1B5/2.5.1.39;	112/2.5.1B3;	0.422351	0.389831	0.545455	0.6	0.529412	0.465347	0.313725	0.266055	0.324675
R05615/2.5.1B5/2.5.1.39;	112/2.5.1B3;	0.422351	0.389831	0.545455	0.6	0.529412	0.465347	0.313725	0.266055	0.324675
R05616/2.5.1B5/2.5.1.39;	112/2.5.1B3;	0.422351	0.389831	0.545455	0.6	0.529412	0.465347	0.313725	0.266055	0.324675
R07273/2.5.1B5/2.5.1.39;	112/2.5.1B3;	0.422351	0.389831	0.545455	0.6	0.529412	0.465347	0.313725	0.266055	0.324675
R05616/2.5.1B5/2.5.1.39;	112/2.5.1B3;	0.422351	0.389831	0.545455	0.6	0.529412	0.465347	0.313725	0.266055	0.324675
R07273/2.5.1B5/2.5.1.39;	112/2.5.1B3;	0.422351	0.389831	0.545455	0.6	0.529412	0.465347	0.313725	0.266055	0.324675
R05000/2.5.1B5/2.5.1.39;	112/2.5.1B3;	0.41074	0.389831	0.545455	0.6	0.529412	0.465347	0.313725	0.247706	0.246753
R05000/2.5.1B5/2.5.1.39;	112/2.5.1B3;	0.41074	0.389831	0.545455	0.6	0.529412	0.465347	0.313725	0.247706	0.246753
R09040/2.5.1B5/2.5.1.93;	112/2.5.1B3;	0.41074	0.389831	0.545455	0.6	0.529412	0.465347	0.313725	0.247706	0.246753
R09040/2.5.1B5/2.5.1.93;	112/2.5.1B3;	0.41074	0.389831	0.545455	0.6	0.529412	0.465347	0.313725	0.247706	0.246753
R10176/2.5.1B5/2.5.1.102;	112/2.5.1B3;	0.388959	0.389831	0.529412	0.574468	0.532609	0.436975	0.319328	0.246377	0.222222
R08782/2.5.1B6/2.5.1.117;	112/2.5.1B3;	0.387314	0.40625	0.520548	0.55	0.4375	0.373913	0.232143	0.283019	0.36
R10708/2.5.1B6/2.5.1.116;	112/2.5.1B3;	0.387314	0.40625	0.520548	0.55	0.4375	0.373913	0.232143	0.283019	0.36
R10176/2.5.1B5/2.5.1.102;	112/2.5.1B3;	0.38375	0.389831	0.529412	0.574468	0.532609	0.436975	0.319328	0.23741	0.2
R11087/2.5.1B3/2.5.1.125;	112/2.5.1B3;	0.362903	0.389831	0.522388	0.55914	0.522727	0.444444	0.344	0.258065	0.146341
R00702/2.5.1B7/2.5.1.103,2.5.1.21,2.5.1.96;	112/2.5.1B3;	0.362069	0.352941	0.433735	0.466102	0.37963	0.375	0.354545	0.320611	0.241935
R02065/2.5.1B7/2.5.1.32,2.5.1.99;	112/2.5.1B3;	0.362069	0.352941	0.433735	0.466102	0.37963	0.375	0.354545	0.320611	0.241935
R06757/2.5.1B5/2.5.1.111;	112/2.5.1B3;	0.352436	0.389831	0.545455	0.595506	0.506173	0.434343	0.25	0.155963	0.0842105
R06757/2.5.1B5/2.5.1.111;	112/2.5.1B3;	0.352436	0.389831	0.545455	0.595506	0.506173	0.434343	0.25	0.155963	0.0842105
R11087/2.5.1B3/2.5.1.125;	112/2.5.1B3;	0.344318	0.389831	0.522388	0.55914	0.522727	0.432203	0.3125	0.226415	0.119048
R04158/2.5.1B8/2.5.1.41;	112/2.5.1B3;	0.337963	0.344262	0.449275	0.427083	0.337209	0.333333	0.227273	0.282353	0.3125
R07500/2.5.1B6/2.5.1.115;	112/2.5.1B3;	0.333333	0.40625	0.520548	0.55	0.4375	0.362069	0.159664	0.162393	0.186047
R11610/2.5.1B5/2.5.1.137;	112/2.5.1B3;	0.332117	0.389831	0.529412	0.574468	0.438776	0.370968	0.25	0.157534	0.155963
R11602/2.5.1B5/2.5.1.138;	112/2.5.1B3;	0.329849	0.389831	0.529412	0.5625	0.459184	0.380952	0.230216	0.181208	0.150794
R11602/2.5.1B5/2.5.1.138;	112/2.5.1B3;	0.327606	0.389831	0.514286	0.555556	0.435644	0.364341	0.22695	0.186667	0.169355
R10968/2.5.1B3/2.5.1.122;	112/2.5.1B3;	0.323782	0.389831	0.522388	0.544444	0.445783	0.383838	0.25	0.136364	0.0531915
R10968/2.5.1B3/2.5.1.122;	112/2.5.1B3;	0.323782	0.389831	0.522388	0.544444	0.445783	0.383838	0.25	0.136364	0.0531915
R09065/2.5.1B3/;	112/2.5.1B3;	0.32027	0.344262	0.470588	0.473118	0.39759	0.387755	0.22449	0.218487	0.175
R09064/2.5.1B3/;	112/2.5.1B3;	0.319463	0.344262	0.470588	0.473118	0.39759	0.387755	0.22449	0.225	0.169355
R11603/2.5.1B5/2.5.1.138;	112/2.5.1B3;	0.317127	0.389831	0.529412	0.55102	0.441176	0.376923	0.22449	0.175	0.134752
R11514/2.5.1B3/2.5.1.133;	112/2.5.1B3;	0.316845	0.344262	0.470588	0.473118	0.39759	0.387755	0.22449	0.214876	0.166667
R11517/2.5.1B3/2.5.1.133;	112/2.5.1B3;	0.316845	0.344262	0.470588	0.473118	0.39759	0.387755	0.22449	0.214876	0.166667
R11603/2.5.1B5/2.5.1.138;	112/2.5.1B3;	0.310195	0.389831	0.514286	0.544554	0.419048	0.350746	0.213333	0.17284	0.148936
R08003/2.5.1B5/;	112/2.5.1B3;	0.309252	0.389831	0.529412	0.553191	0.43617	0.341667	0.198276	0.125926	0.106796
R08003/2.5.1B5/;	112/2.5.1B3;	0.309252	0.389831	0.529412	0.553191	0.43617	0.341667	0.198276	0.125926	0.106796
R08003/2.5.1B5/;	112/2.5.1B3;	0.309252	0.389831	0.529412	0.553191	0.43617	0.341667	0.198276	0.125926	0.106796
R08003/2.5.1B5/;	112/2.5.1B3;	0.307595	0.389831	0.529412	0.553191	0.43617	0.341667	0.198276	0.125926	0.0961538
R08003/2.5.1B5/;	112/2.5.1B3;	0.307595	0.389831	0.529412	0.553191	0.43617	0.341667	0.198276	0.125926	0.0961538
R08003/2.5.1B5/;	112/2.5.1B3;	0.307595	0.389831	0.529412	0.553191	0.43617	0.341667	0.198276	0.125926	0.0961538
R11087(r)/2.5.1B3(rev)/2.5.1.125;	112/2.5.1B3;	0.3043	0.389831	0.522388	0.542553	0.456522	0.385246	0.253731	0.174699	0.0867052
R11609/2.5.1B5/2.5.1.136;	112/2.5.1B3;	0.30251	0.389831	0.529412	0.553191	0.40625	0.325	0.176991	0.103175	0.0864198
R04520/2.5.1B8/2.5.1.42;	112/2.5.1B3;	0.302069	0.344262	0.43662	0.394231	0.305263	0.311321	0.204082	0.23301	0.229885
