RPAIR,Score,EC,KO
RP01615,0.214,2.1.1.247 2.1.1.249,K14082 K16178 K16179
RP02266,0.192,1.5.8.2 2.1.1.247 2.1.1.250,K00317 K14082 K14083 K14084
RP01843,0.117,1.5.3.17 2.5.1.16,K00797 K13367
RP00148,0.115,1.5.3.14 1.5.99.6,K00316
RP00510,0.104,1.5.8.4,K00315
RP00468,0.097,2.5.1.44,K00808
RP13022,0.095,2.5.1.16,K00797
RP14318,0.091,1.5.3.13 1.5.3.17,K00308 K13367
RP14327,0.087,1.5.1.43,K13746
RP00161,0.086,1.5.3.1 1.5.8.3 2.1.1.156 2.1.1.162 2.1.1.20,K00301 K00302 K00303 K00304 K00305 K00306 K00314 K00552
RP14325,0.077,1.5.1.43,K13746
RP02564,0.075,1.5.3.16 1.5.3.17 2.5.1.16 2.5.1.22,K00797 K00802 K12259 K13367
