RPAIR,Score,EC,KO
RP15053,0.094,4.2.3.59,K15796
RP02966,0.072,2.7.7.38,K00979
RP01274,0.061,4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP01270,0.061,4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP01272,0.061,4.1.2.40,K01635 K08302 K16371
RP01787,0.060,2.2.1.2,K00616 K13810
RP15837,0.057,2.2.1.11,K16305
RP04026,0.052,4.2.2.6,K01730
RP10678,0.050,4.3.3.6,K06215 K08681
RP09093,0.050,,K16020
RP02749,0.049,4.2.3.4,K01735 K13829 K13830
RP13558,0.048,4.2.3.124,K13546
RP03702,0.042,2.7.1.69,K02812 K02813 K02814 K02815
RP03444,0.040,2.7.1.3,K00846
RP01797,0.040,2.7.1.14,K11214
