RPAIR,Score,EC,KO
RP14605,0.031,1.14.13.-,K15966
RP13558,0.026,4.2.3.124,K13546
RP10677,0.022,4.3.3.6,K06215 K08681
RP13342,0.020,2.3.1.94,K10817
RP12951,0.020,,K16007
RP03120,0.019,4.1.1.48,K01609 K01656 K13498 K13501
RP13956,0.016,,K15988
RP15053,0.016,4.2.3.59,K15796
RP11142,0.016,4.2.3.23,K14179
RP12980,0.016,4.2.3.- 4.2.3.104,K14184
RP15064,0.016,4.2.3.60,K15802
RP12979,0.016,4.2.3.71,K15801
RP11143,0.016,4.2.3.75,K10187 K15803
RP13967,0.016,,K14371
RP13989,0.016,,K14371
RP12985,0.015,4.2.3.56,K14186
RP13959,0.015,,K16000 K16001 K16002
RP13963,0.014,,K16000 K16001 K16002 K16003
RP05354,0.014,4.2.3.120,K07384
RP13978,0.014,,K14371
RP14000,0.014,,K14371
RP01947,0.013,4.2.3.8,K12929
RP12978,0.013,4.2.3.57,K14184 K15808
RP14370,0.012,4.2.3.29,K14037
RP14371,0.012,4.2.3.30,K14038
RP05497,0.012,4.2.3.32,K14041
RP05498,0.012,4.2.3.32,K14041
RP14031,0.010,4.1.99.-,K11782
