RPAIR,Score,EC,KO
RP02312,0.037,2.2.1.11 4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP01273,0.033,4.1.2.40,K01635 K08302 K16371
RP01271,0.033,2.2.1.11 4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP01275,0.033,4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP01757,0.032,4.1.2.19,K01629
RP13340,0.015,2.2.1.2,K00616 K13810
RP01758,0.014,1.1.1.21,K00011
RP00429,0.014,1.1.1.21,K00011
RP01269,0.014,4.1.2.4,K01619
RP00692,0.014,1.1.1.14 1.1.1.15,K00008
RP00231,0.014,1.1.1.11 1.1.1.67,K00007 K00045
RP05164,0.013,1.1.1.251,K00094
RP05203,0.013,1.1.1.140,K00068
RP02421,0.013,1.1.1.17,K00009
