RPAIR,Score,EC,KO
RP10643,1.000,4.1.1.86,K13745
RP06265,0.671,4.1.1.17,K01581
RP14332,0.638,4.1.1.-,K13747
RP06563,0.622,1.14.13.118,K13401
RP14715,0.605,1.14.13.117,K14984
RP14330,0.604,4.1.1.-,K13747
RP05927,0.578,4.1.1.18,K01582
RP13653,0.576,1.14.13.-,K12154
RP07403,0.574,2.3.1.47,K00652
RP05983,0.567,2.3.1.50,K00654
RP13665,0.526,1.14.13.-,K12154
RP14248,0.511,4.1.1.95,K13560
RP05986,0.500,4.1.1.19,K01583 K01584 K01585 K02626
RP13670,0.477,1.14.13.-,K12154
RP08483,0.466,4.1.1.15,K01580
RP06162,0.434,4.1.1.20,K01586 K12526
RP13673,0.426,1.14.13.-,K12154
RP13676,0.376,1.14.13.-,K12154 K12155
RP08578,0.371,1.13.12.4,K00467
RP07032,0.365,4.1.1.15 4.1.1.29,K01580 K01594
RP13482,0.365,4.1.1.11 4.1.1.15,K01579 K01580
RP15782,0.358,1.14.13.117 1.14.13.118,K13401 K14984
RP15774,0.345,1.14.13.117 1.14.13.118,K13401 K14984
RP13679,0.329,1.14.13.-,K12154 K12155
RP06372,0.329,1.2.1.27,K00140
