RPAIR,Score,EC,KO
RP13033,0.209,1.17.3.2,K00106
RP01384,0.185,3.5.4.2,K01486
RP01682,0.180,3.5.4.3,K01487
RP00380,0.174,1.17.1.4 1.17.3.2,K00087 K00106 K11177 K11178 K13479 K13480 K13481 K13482 K13483
RP02305,0.169,3.5.4.4,K01488
RP01594,0.167,3.5.4.4,K01488
RP00573,0.165,6.3.5.2,K01951
RP00569,0.165,1.17.1.4 1.17.3.2,K00087 K00106 K11177 K11178 K13479 K13480 K13481 K13482 K13483
RP03973,0.165,3.5.4.17 3.5.4.6,K01490
RP12176,0.163,1.17.3.2,K00106
RP13056,0.163,1.1.1.205,K00088
RP12175,0.161,1.17.3.2,K00106
RP12780,0.160,1.11.1.21 1.11.1.6,K03781 K03782
RP13247,0.159,6.3.5.2,K01951
RP01321,0.159,1.1.1.205,K00088
RP01207,0.156,3.5.4.1,K01485
RP11719,0.155,1.17.3.2,K00106
RP01490,0.154,3.5.4.1,K01485
RP11918,0.153,1.14.14.1 1.17.3.2,K00106 K07409 K07411
RP03713,0.146,1.2.3.1,K00157
RP11109,0.140,3.5.4.30,K09887
RP01325,0.139,6.3.4.4,K01939
RP14672,0.138,,K14655
RP16138,0.135,3.5.4.33,K11991
RP16141,0.135,3.5.4.34,K15440
RP02251,0.133,3.5.4.5,K01489 K10989
RP03069,0.133,3.5.4.26,K01498 K11752
RP03712,0.131,1.2.3.1,K00157
RP01677,0.130,3.5.4.12,K01493
RP14696,0.130,2.5.1.77,K11780 K11781
RP01815,0.129,3.5.4.5,K01489
RP13195,0.128,3.5.4.5,K01489
RP14178,0.127,1.14.13.-,K15506
RP02125,0.119,3.5.4.13,K01494
RP00197,0.116,3.5.4.13 6.3.4.2,K01494 K01937
RP00543,0.104,1.14.12.1,K00529 K05599 K05600 K05710 K11311 K16319 K16320
RP13793,0.099,1.14.21.-,K13389
RP16144,0.097,3.5.4.35,K16930
RP05020,0.077,1.14.12.22,K15751 K15752 K15753
