RPAIR,Score,EC,KO
RP11978,0.967,2.4.1.202,K13227 K13228
RP09494,0.561,2.4.1.-,K15960
RP01110,0.526,3.2.1.20 3.2.1.26 3.2.1.48,K01187 K01193 K01203 K12047 K12316 K12317 K15922
RP00075,0.526,2.4.1.125 2.4.1.13 2.4.1.4 2.4.1.5 2.4.1.7 3.2.1.10 3.2.1.20 3.2.1.48,K00689 K00690 K00695 K01182 K01187 K01203 K05341 K12047 K12316 K12317 K15922
RP15890,0.524,2.4.1.284,K13550
RP00453,0.519,2.4.1.245 2.4.1.64 3.2.1.28,K01194 K05342 K13057
RP02961,0.517,3.2.1.20,K01187 K12047 K12316 K12317 K15922
RP00324,0.517,2.4.1.20,K00702
RP12670,0.517,3.2.1.21,K01188 K05349 K05350
RP01590,0.517,2.4.1.25 2.4.1.8,K00691 K00705 K01196
RP01684,0.517,3.2.1.108 3.2.1.23,K01190 K01229 K12111 K12112 K12309
RP00439,0.517,2.4.1.22,K00704 K07966 K07967
RP09294,0.511,3.2.1.105,K12693
RP01092,0.506,2.4.1.14,K00696
RP14106,0.506,2.4.1.246,K13058
RP00146,0.499,3.2.1.122 3.2.1.93,K01226 K01232
RP02451,0.499,2.4.1.15,K00697 K16055
RP11796,0.496,2.4.1.236,K13080
RP09413,0.494,2.4.1.236,K13080
RP04765,0.493,2.4.1.208,K13677
RP11892,0.490,2.4.1.297,K12933
RP04416,0.489,3.2.1.23,K01190
RP11506,0.484,2.4.1.236,K13080
RP02187,0.483,3.2.1.26,K01193
RP12501,0.481,2.4.1.66,K13646
RP11748,0.473,2.4.1.297,K12933
RP09311,0.469,2.4.1.236,K13080
RP01357,0.467,3.2.1.22,K01189 K07406 K07407
RP12727,0.463,3.2.1.26,K01193
RP02888,0.460,3.2.1.85,K01220
RP01136,0.460,3.2.1.122,K01232
RP01310,0.457,3.2.1.23,K01190 K12308
RP11895,0.453,2.4.1.297,K12933
RP00138,0.446,2.4.1.67 2.4.1.82 3.2.1.22,K01189 K06611 K06617 K07406 K07407
RP14222,0.444,2.4.1.283,K13550
RP16203,0.439,2.4.2.51,K17193
RP03248,0.427,3.2.1.26,K01193
RP06028,0.426,3.2.1.21,K01188 K05349 K05350
RP14599,0.425,,K15934
RP02924,0.424,3.2.1.52,K01207
RP16205,0.424,2.4.2.51,K17193
RP00725,0.413,3.2.1.22,K01189 K07406 K07407
RP00666,0.413,2.4.1.274 3.2.1.23,K01190 K07553 K12309
RP09495,0.407,2.4.1.-,K15961
RP12311,0.407,3.2.1.67,K01213
RP16207,0.406,2.4.2.51,K17193
RP15081,0.400,2.4.1.254,K12937
RP00404,0.396,3.2.1.3 3.2.1.33,K01178 K01196 K12047
RP11915,0.393,2.4.1.254,K12937
RP09514,0.385,,K15938
RP09520,0.384,,K15938
RP00448,0.384,3.2.1.22,K01189 K07406 K07407
RP12695,0.383,2.4.1.17,K00699
RP05611,0.380,,K15989 K15990
RP12693,0.380,2.4.1.17,K00699
RP14578,0.377,2.4.1.-,K15948
RP09517,0.374,2.4.1.-,K15939
RP01760,0.373,3.2.1.10 3.2.1.3,K01178 K01182 K01203 K12047
RP13374,0.366,3.2.1.165,K15855
RP02413,0.359,2.4.1.157,K03429
RP02415,0.359,2.4.1.46,K03715
RP05618,0.359,,K16009
RP05111,0.357,2.4.1.-,K14367
RP09523,0.356,2.4.1.-,K15939
RP09496,0.356,,K15960 K15962
RP00806,0.350,2.4.1.178 2.4.1.63 2.4.1.85 3.2.1.21,K01188 K05349 K05350 K13030
RP03237,0.350,2.4.1.63 3.2.1.21,K01188 K05349 K05350 K16266
RP11963,0.348,2.4.1.226,K00747 K03419 K13499 K13500
RP09308,0.347,2.4.1.85 3.2.1.21,K01188 K05349 K05350 K13030
RP01980,0.347,2.4.1.203,K13492
RP11953,0.347,2.4.1.215,K13495
RP15821,0.345,3.2.1.21,K01188 K05349 K05350 K16266
RP02608,0.345,3.2.1.22,K01189 K07406 K07407
RP13408,0.342,2.4.1.17,K00699
RP01540,0.342,3.2.1.31,K01195 K14756
RP14600,0.340,,K15935
RP02308,0.339,3.2.1.118 3.2.1.21,K01188 K05349 K05350 K13032
RP15162,0.337,2.4.2.52,K05966 K13927 K13930
RP00205,0.335,2.4.1.10 3.2.1.10 3.2.1.20 3.2.1.48,K00692 K01182 K01187 K01203 K12047 K12316 K12317 K15922
RP11150,0.335,3.2.1.15,K01184
RP11359,0.333,2.4.1.-,K13496
RP01890,0.332,3.2.1.15 3.2.1.67,K01184 K01213
RP02999,0.332,2.4.1.50,K11703 K13646
RP11825,0.329,2.4.1.170,K13263
RP00476,0.328,2.4.1.111,K12356
RP00723,0.328,2.4.1.111,K12356
RP13880,0.326,2.4.1.-,K13235
RP14234,0.322,2.4.1.285,K13556
RP05356,0.321,2.4.1.217,K05947
RP04606,0.320,3.2.1.21,K01188 K05349 K05350
RP02661,0.316,3.2.1.117 3.2.1.21,K01188 K05349 K05350 K13031
RP11822,0.313,2.4.1.170,K13263
RP11247,0.312,2.4.1.170,K13263
RP13802,0.310,2.4.1.-,K15776
RP11671,0.309,2.4.1.-,K13078
RP05647,0.307,2.4.1.-,K14375
RP05655,0.307,2.4.1.-,K14375
RP05645,0.307,2.4.1.-,K14375
RP05653,0.306,2.4.1.-,K14375
RP13882,0.306,2.4.1.-,K13235
RP09208,0.306,2.4.1.170,K13263
RP11646,0.306,2.4.1.276,K14596
RP11816,0.305,2.4.1.170,K13263
RP09518,0.305,,K15938 K15939
RP05643,0.302,2.4.1.-,K14375
RP05623,0.302,2.4.1.277,K16004 K16005
RP05651,0.302,2.4.1.-,K14375
RP03641,0.302,3.2.1.18,K01186 K12357
RP00700,0.301,2.4.1.111,K12356
RP05640,0.301,2.4.1.-,K14375
RP01306,0.301,3.2.1.22,K01189 K07406 K07407
RP12713,0.301,3.2.1.10,K01182 K01203
RP01436,0.301,3.2.1.22,K01189 K07406 K07407
RP05649,0.300,2.4.1.-,K14375
RP11936,0.300,2.4.1.170,K13263
RP04319,0.300,2.4.1.17,K00699
RP11200,0.299,,K06119
RP15154,0.299,3.2.1.169,K15719
RP02612,0.298,2.4.1.170,K13263
RP00261,0.297,2.4.1.241 3.2.1.22,K01189 K07406 K07407 K09480
RP04728,0.296,3.2.1.86,K01222
RP01981,0.295,2.4.2.40,K13494
RP05624,0.294,2.4.1.277,K16004 K16005
RP09519,0.292,,K15937
RP03988,0.291,2.4.1.17,K00699
RP02244,0.291,2.4.1.17,K00699
