reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R01003/3.1.3A1/3.1.3.51;	500/3.1.4A1(rev);	0.492188	0.5	0.470588	0.44	0.769231	0.6	0.5	0.4375	0.25
R02167/3.1.3A1/3.1.3.22;	500/3.1.4A1(rev);	0.485714	0.5	0.470588	0.461538	0.666667	0.588235	0.388889	0.444444	0.363636
R02866/3.1.3A1/3.1.3.50;	500/3.1.4A1(rev);	0.485714	0.5	0.470588	0.461538	0.666667	0.588235	0.388889	0.444444	0.363636
R03350/3.1.3A1/3.1.3.45;	500/3.1.4A1(rev);	0.472222	0.5	0.470588	0.461538	0.666667	0.588235	0.388889	0.444444	0.266667
R06520/3.1.3A1/3.1.3.4;	500/3.1.4A1(rev);	0.470149	0.5	0.470588	0.407407	0.666667	0.5625	0.4	0.4375	0.3
R04167/3.1.3A1/3.1.3.63;	500/3.1.4A1(rev);	0.467105	0.5	0.470588	0.481481	0.55	0.52381	0.333333	0.4	0.5
R01845/3.1.3A1/3.1.3.11,3.1.3.37;	500/3.1.4A1(rev);	0.465753	0.5	0.470588	0.461538	0.666667	0.588235	0.388889	0.4	0.266667
R07280/3.1.3A1/3.1.3.104;	500/3.1.4A1(rev);	0.457746	0.5	0.470588	0.461538	0.666667	0.588235	0.352941	0.411765	0.2
R00548/3.1.3A1/3.1.3.102,3.1.3.2;	500/3.1.4A1(rev);	0.433333	0.5	0.470588	0.461538	0.666667	0.588235	0.352941	0.368421	0.142857
R08658/3.1.3A1/3.1.3.21;	500/3.1.4A1(rev);	0.416667	0.5	0.470588	0.461538	0.533333	0.4	0.333333	0.25	0
R00841/3.1.3A1/3.1.3.21;	500/3.1.4A1(rev);	0.416667	0.5	0.470588	0.461538	0.533333	0.4	0.333333	0.25	0
R07298/3.1.3A1/3.1.3.21;	500/3.1.4A1(rev);	0.416667	0.5	0.470588	0.461538	0.533333	0.4	0.333333	0.25	0
R01010/3.1.3A1/3.1.3.1,3.1.3.2;	500/3.1.4A1(rev);	0.416667	0.5	0.470588	0.461538	0.533333	0.4	0.333333	0.25	0
R10776/3.1.3A1/3.1.3.89;	500/3.1.4A1(rev);	0.41358	0.5	0.470588	0.461538	0.588235	0.409091	0.304348	0.333333	0.266667
R01511/3.1.3A1/3.1.3.38;	500/3.1.4A1(rev);	0.412698	0.5	0.470588	0.461538	0.5625	0.4375	0.307692	0.2	0
R06521/3.1.3A1/3.1.3.4;	500/3.1.4A1(rev);	0.407143	0.5	0.470588	0.407407	0.666667	0.470588	0.3125	0.352941	0
R11440/3.1.3A1/3.1.3.103;	500/3.1.4A1(rev);	0.402367	0.5	0.470588	0.461538	0.666667	0.588235	0.35	0.285714	0.142857
R02853/3.1.3A1/3.1.3.3;	500/3.1.4A1(rev);	0.401575	0.5	0.470588	0.407407	0.5625	0.4375	0.307692	0.2	0
R00582/3.1.3A1/3.1.3.3;	500/3.1.4A1(rev);	0.401575	0.5	0.470588	0.407407	0.5625	0.4375	0.307692	0.2	0
R10748/3.1.3A1/;	500/3.1.4A1(rev);	0.392157	0.5	0.470588	0.481481	0.588235	0.473684	0.238095	0.333333	0
R07297/3.1.3A1/3.1.3.31,3.1.3.5;	500/3.1.4A1(rev);	0.390805	0.5	0.470588	0.461538	0.588235	0.434783	0.259259	0.296296	0.210526
R04621(r)/3.1.3A1/;	500/3.1.4A1(rev);	0.390244	0.5	0.470588	0.461538	0.666667	0.5	0.315789	0.304348	0.107143
R11240/3.1.3A1/3.1.3.101;	500/3.1.4A1(rev);	0.371287	0.5	0.470588	0.461538	0.8	0.5	0.285714	0.305556	0.1
R05086/3.1.3A1/4.2.3.1;	500/3.1.4A1(rev);	0.366197	0.5	0.470588	0.461538	0.470588	0.421053	0.235294	0.176471	0
R08548/3.1.3A1/3.1.3.68;	500/3.1.4A1(rev);	0.363158	0.5	0.470588	0.481481	0.526316	0.416667	0.21875	0.258065	0.181818
R11527/3.1.3A1/3.1.3.2;	500/3.1.4A1(rev);	0.362319	0.5	0.470588	0.461538	0.533333	0.352941	0.222222	0.176471	0
R01788/3.1.3A1/3.1.3.9;	500/3.1.4A1(rev);	0.361702	0.5	0.470588	0.461538	0.588235	0.434783	0.259259	0.242424	0.148148
R09771/3.1.3A1/3.1.3.83;	500/3.1.4A1(rev);	0.361702	0.5	0.470588	0.461538	0.666667	0.526316	0.291667	0.258065	0.105263
R00303/3.1.3A1/3.1.3.58,3.1.3.9;	500/3.1.4A1(rev);	0.361702	0.5	0.470588	0.461538	0.588235	0.434783	0.259259	0.242424	0.148148
R05647/3.1.3A1/3.1.3.82;	500/3.1.4A1(rev);	0.361702	0.5	0.470588	0.461538	0.666667	0.526316	0.291667	0.258065	0.105263
R02597/3.1.3A1/3.1.3.29;	500/3.1.4A1(rev);	0.361111	0.5	0.470588	0.461538	0.666667	0.588235	0.285714	0.225806	0.0857143
R01805/3.1.3A1/3.1.3.29;	500/3.1.4A1(rev);	0.361111	0.5	0.470588	0.461538	0.666667	0.588235	0.285714	0.225806	0.0857143
R02587/3.1.3A1/3.1.3.68;	500/3.1.4A1(rev);	0.359116	0.5	0.470588	0.461538	0.588235	0.434783	0.25	0.233333	0.115385
R10547/3.1.3A1/3.1.3.92;	500/3.1.4A1(rev);	0.354497	0.5	0.470588	0.461538	0.588235	0.375	0.259259	0.242424	0.148148
R06522/3.1.3A1/3.1.3.4;	500/3.1.4A1(rev);	0.347561	0.5	0.470588	0.407407	0.588235	0.347826	0.238095	0.272727	0
R04780/3.1.3A1/3.1.3.11;	500/3.1.4A1(rev);	0.341584	0.5	0.470588	0.481481	0.526316	0.416667	0.21875	0.242424	0.125
R00762/3.1.3A1/3.1.3.11;	500/3.1.4A1(rev);	0.341584	0.5	0.470588	0.481481	0.526316	0.416667	0.21875	0.242424	0.125
R01515/3.1.3A1/3.6.1.7;	500/3.1.4A1(rev);	0.339506	0.5	0.5	0.5	0.473684	0.333333	0.181818	0.12	0
R02029/3.1.3A1/3.1.3.27;	500/3.1.4A1(rev);	0.33557	0.5	0.470588	0.461538	0.533333	0.352941	0.2	0.142857	0
R11281/3.1.3A1/;	500/3.1.4A1(rev);	0.334975	0.5	0.470588	0.461538	0.588235	0.434783	0.241379	0.228571	0.105263
R08899/3.1.3A1/3.1.3.88;	500/3.1.4A1(rev);	0.334975	0.5	0.470588	0.461538	0.588235	0.434783	0.241379	0.228571	0.105263
R11251/3.1.3A1/;	500/3.1.4A1(rev);	0.333333	0.5	0.470588	0.461538	0.588235	0.47619	0.230769	0.2	0.0857143
R02249/3.1.3A1/3.1.3.33;	500/3.1.4A1(rev);	0.331707	0.5	0.470588	0.461538	0.588235	0.4	0.2	0.222222	0.129032
R01664/3.1.3A1/3.1.3.5,3.1.3.89;	500/3.1.4A1(rev);	0.331683	0.5	0.470588	0.461538	0.588235	0.409091	0.259259	0.210526	0.108108
R02102/3.1.3A1/3.1.3.5,3.1.3.89;	500/3.1.4A1(rev);	0.331683	0.5	0.470588	0.461538	0.588235	0.409091	0.259259	0.210526	0.108108
R00857(r)/3.1.4A1(rev)/3.1.4.46;	500/3.1.4A1(rev);	0.331126	0.5	0.421053	0.428571	0.363636	0.285714	0.2	0.176471	0
R00857/3.1.4A1/3.1.4.46;	500/3.1.4A1(rev);	0.331126	0.5	0.421053	0.428571	0.363636	0.285714	0.2	0.176471	0
R09532/3.1.3A1/3.1.3.80;	500/3.1.4A1(rev);	0.329114	0.5	0.470588	0.461538	0.5	0.291667	0.2	0.142857	0
R03454/3.1.3A1/3.1.3.59;	500/3.1.4A1(rev);	0.328947	0.5	0.470588	0.461538	0.470588	0.26087	0.210526	0.166667	0
R04162/3.1.3A1/3.1.3.4;	500/3.1.4A1(rev);	0.328947	0.5	0.470588	0.461538	0.470588	0.26087	0.210526	0.166667	0
R01569/3.1.3A1/3.1.3.35,3.1.3.5,3.1.3.89;	500/3.1.4A1(rev);	0.328431	0.5	0.470588	0.461538	0.588235	0.409091	0.259259	0.210526	0.102564
R02778/3.1.3A1/3.1.3.12;	500/3.1.4A1(rev);	0.325359	0.5	0.470588	0.461538	0.588235	0.434783	0.241379	0.205128	0.1
R01968/3.1.3A1/3.1.3.5,3.1.3.89;	500/3.1.4A1(rev);	0.325243	0.5	0.470588	0.461538	0.588235	0.409091	0.259259	0.210526	0.097561
R02088/3.1.3A1/3.1.3.5,3.1.3.89;	500/3.1.4A1(rev);	0.325243	0.5	0.470588	0.461538	0.588235	0.409091	0.259259	0.210526	0.097561
R02088/3.1.3A1/3.1.3.5,3.1.3.89;	500/3.1.4A1(rev);	0.325243	0.5	0.470588	0.461538	0.588235	0.409091	0.259259	0.210526	0.097561
R02323/3.1.3A1/3.1.3.5;	500/3.1.4A1(rev);	0.32381	0.5	0.470588	0.461538	0.588235	0.434783	0.225806	0.205128	0.102564
R03346/3.1.3A1/3.1.3.5;	500/3.1.4A1(rev);	0.32381	0.5	0.470588	0.461538	0.588235	0.434783	0.225806	0.205128	0.102564
R03346/3.1.3A1/3.1.3.5;	500/3.1.4A1(rev);	0.32381	0.5	0.470588	0.461538	0.588235	0.434783	0.225806	0.205128	0.102564
R04479/3.1.3A1/;	500/3.1.4A1(rev);	0.32381	0.5	0.470588	0.461538	0.588235	0.434783	0.225806	0.205128	0.102564
R02323/3.1.3A1/3.1.3.5;	500/3.1.4A1(rev);	0.32381	0.5	0.470588	0.461538	0.588235	0.434783	0.225806	0.205128	0.102564
R10486/3.1.3A1/3.1.3.90;	500/3.1.4A1(rev);	0.322275	0.5	0.470588	0.461538	0.588235	0.434783	0.241379	0.205128	0.0952381
R02817/3.1.4A1/3.1.4.13;	500/3.1.4A1(rev);	0.321637	0.526316	0.526316	0.375	0.346154	0.28	0.190476	0.157895	0
R07582/3.1.3A1/3.1.3.76;	500/3.1.4A1(rev);	0.32093	0.5	0.5	0.517241	0.478261	0.3	0.1875	0.212121	0.09375
R00963/3.1.3A1/3.1.3.5;	500/3.1.4A1(rev);	0.317757	0.5	0.470588	0.461538	0.588235	0.434783	0.225806	0.195122	0.097561
R00511/3.1.3A1/3.1.3.5,3.1.3.91;	500/3.1.4A1(rev);	0.317757	0.5	0.470588	0.461538	0.588235	0.434783	0.225806	0.195122	0.097561
R11180/3.1.3A1/3.1.3.96;	500/3.1.4A1(rev);	0.317757	0.5	0.470588	0.461538	0.588235	0.434783	0.225806	0.195122	0.097561
R02817/3.1.3A1/3.1.4.13;	500/3.1.4A1(rev);	0.317365	0.5	0.5	0.4	0.346154	0.28	0.190476	0.157895	0
R01470/3.1.4A1/3.1.4.2,3.1.4.46;	500/3.1.4A1(rev);	0.315789	0.526316	0.526316	0.419355	0.32	0.24	0.166667	0.157895	0
R01470(r)/3.1.4A1(rev)/3.1.4.2,3.1.4.46;	500/3.1.4A1(rev);	0.315789	0.526316	0.526316	0.419355	0.32	0.24	0.166667	0.157895	0
R02706(r)/3.1.3A1/;	500/3.1.4A1(rev);	0.31401	0.5	0.470588	0.461538	0.588235	0.434783	0.214286	0.184211	0.075
R00183/3.1.3A1/3.1.3.5;	500/3.1.4A1(rev);	0.311927	0.5	0.470588	0.461538	0.588235	0.434783	0.225806	0.195122	0.0888889
R00183/3.1.3A1/3.1.3.5;	500/3.1.4A1(rev);	0.311927	0.5	0.470588	0.461538	0.588235	0.434783	0.225806	0.195122	0.0888889
R08071/3.1.3A1/;	500/3.1.4A1(rev);	0.311927	0.5	0.470588	0.461538	0.588235	0.434783	0.225806	0.195122	0.0888889
R08069/3.1.3A1/;	500/3.1.4A1(rev);	0.311927	0.5	0.470588	0.461538	0.588235	0.434783	0.225806	0.195122	0.0888889
R08071/3.1.3A1/;	500/3.1.4A1(rev);	0.311927	0.5	0.470588	0.461538	0.588235	0.434783	0.225806	0.195122	0.0888889
R08070,R08079/3.1.3A1/;	500/3.1.4A1(rev);	0.311927	0.5	0.470588	0.461538	0.588235	0.434783	0.225806	0.195122	0.0888889
R08070,R08079/3.1.3A1/;	500/3.1.4A1(rev);	0.311927	0.5	0.470588	0.461538	0.588235	0.434783	0.225806	0.195122	0.0888889
R02719/3.1.3A1/3.1.3.5;	500/3.1.4A1(rev);	0.311927	0.5	0.470588	0.461538	0.588235	0.434783	0.225806	0.195122	0.0888889
R08069/3.1.3A1/;	500/3.1.4A1(rev);	0.311927	0.5	0.470588	0.461538	0.588235	0.434783	0.225806	0.195122	0.0888889
R04594/3.1.3A1/3.1.3.73;	500/3.1.4A1(rev);	0.311927	0.5	0.470588	0.461538	0.588235	0.434783	0.225806	0.195122	0.0888889
R04594/3.1.3A1/3.1.3.73;	500/3.1.4A1(rev);	0.311927	0.5	0.470588	0.461538	0.588235	0.434783	0.225806	0.195122	0.0888889
R01227/3.1.3A1/3.1.3.5;	500/3.1.4A1(rev);	0.311927	0.5	0.470588	0.461538	0.588235	0.434783	0.225806	0.195122	0.0888889
R01126/3.1.3A1/3.1.3.5,3.1.3.99;	500/3.1.4A1(rev);	0.311927	0.5	0.470588	0.461538	0.588235	0.434783	0.225806	0.195122	0.0888889
R07383/3.1.3A1/;	500/3.1.4A1(rev);	0.310559	0.5	0.470588	0.461538	0.470588	0.26087	0.190476	0.136364	0
R04317/3.1.3A1/3.1.3.14;	500/3.1.4A1(rev);	0.309859	0.5	0.470588	0.461538	0.388889	0.25	0.1875	0	0
R10546/3.1.3A1/3.1.3.91;	500/3.1.4A1(rev);	0.309091	0.5	0.470588	0.461538	0.588235	0.434783	0.225806	0.195122	0.0851064
R02239/3.1.3A1/3.1.3.4,3.1.3.81;	500/3.1.4A1(rev);	0.308642	0.5	0.470588	0.461538	0.470588	0.26087	0.173913	0.136364	0
R03013/3.1.3A1/3.1.3.15;	500/3.1.4A1(rev);	0.308176	0.5	0.470588	0.407407	0.533333	0.315789	0.2	0.136364	0
R08982/3.1.3A1/3.1.3.79;	500/3.1.4A1(rev);	0.304933	0.5	0.470588	0.461538	0.588235	0.4	0.2	0.190476	0.0930233
R00805/3.1.3A1/3.1.3.24;	500/3.1.4A1(rev);	0.304933	0.5	0.470588	0.461538	0.588235	0.4	0.2	0.190476	0.0930233
R02730/3.1.3A1/3.1.3.54;	500/3.1.4A1(rev);	0.304933	0.5	0.470588	0.461538	0.588235	0.4	0.2	0.181818	0.097561
R01748/3.1.3A1/3.1.3.20;	500/3.1.4A1(rev);	0.30137	0.5	0.5	0.466667	0.304348	0.227273	0	0	0
R00317/3.1.3A1/3.6.1.7;	500/3.1.4A1(rev);	0.3	0.5	0.5	0.407407	0.285714	0.176471	0	0	0
R07380/3.1.4A1/;	500/3.1.4A1(rev);	0.3	0.526316	0.526316	0.419355	0.32	0.230769	0.166667	0.142857	0
R01043/3.1.3A1/3.1.3.19;	500/3.1.4A1(rev);	0.29927	0.5	0.5	0.448276	0.3	0.2	0	0	0
R07380/3.1.3A1/;	500/3.1.4A1(rev);	0.295455	0.5	0.5	0.448276	0.32	0.230769	0.166667	0.142857	0
R04362/3.1.4A1/3.1.4.39;	500/3.1.4A1(rev);	0.295082	0.526316	0.526316	0.419355	0.32	0.222222	0.153846	0.142857	0
R04362(r)/3.1.4A1(rev)/3.1.4.39;	500/3.1.4A1(rev);	0.295082	0.526316	0.526316	0.419355	0.32	0.222222	0.153846	0.142857	0
R01185,R01186,R01187/3.1.3A1/3.1.3.25;	500/3.1.4A1(rev);	0.28777	0.5	0.5	0.533333	0.4	0.244444	0.140351	0.215686	0.137931
