RPAIR,Score,EC,KO
RP08450,0.311,2.7.8.20,K01002
RP14684,0.180,2.7.7.72,K00974 K07558
RP14682,0.161,2.7.7.72,K00974 K07558
RP08945,0.136,2.7.8.1,K00993 K13644
RP11178,0.135,2.7.8.1,K00993 K13644
RP14704,0.135,2.7.8.28,K11212
RP06818,0.134,2.7.8.1,K00993 K13644
RP00900,0.132,2.7.7.8,K00962
RP00898,0.132,2.7.7.8,K00962
RP07705,0.132,2.7.7.53,K00988
RP01638,0.132,2.7.7.53,K00988
RP00899,0.130,2.7.7.8,K00962
RP00897,0.129,2.7.7.8,K00962
RP06713,0.127,2.7.8.8,K00998 K17103
RP06156,0.124,2.7.7.48 2.7.7.6,K00985 K02999 K03000 K03001 K03002 K03003 K03004 K03005 K03006 K03007 K03008 K03009 K03010 K03011 K03012 K03013 K03014 K03015 K03016 K03017 K03018 K03019 K03020 K03021 K03022 K03023 K03024 K03025 K03026 K03027 K03040 K03041 K03042 K03043 K03044 K03045 K03046 K03047 K03048 K03049 K03050 K03051 K03052 K03053 K03054 K03055 K03056 K03058 K03059 K03060 K13797 K13798 K14721
RP06157,0.124,2.7.7.48 2.7.7.52 2.7.7.6,K02999 K03000 K03001 K03002 K03003 K03004 K03005 K03006 K03007 K03008 K03009 K03010 K03011 K03012 K03013 K03014 K03015 K03016 K03017 K03018 K03019 K03020 K03021 K03022 K03023 K03024 K03025 K03026 K03027 K03040 K03041 K03042 K03043 K03044 K03045 K03046 K03047 K03048 K03049 K03050 K03051 K03052 K03053 K03054 K03055 K03056 K03058 K03059 K03060 K13797 K13798 K14721
RP11066,0.123,2.7.8.2,K00994 K13644
RP08030,0.123,2.7.8.2,K00994 K13644
RP06714,0.123,2.7.8.5,K00995
RP06715,0.123,2.7.8.11,K00999
RP08866,0.123,2.7.8.24,K01004
RP00901,0.122,2.7.7.48 2.7.7.6,K02999 K03000 K03001 K03002 K03003 K03004 K03005 K03006 K03007 K03008 K03009 K03010 K03011 K03012 K03013 K03014 K03015 K03016 K03017 K03018 K03019 K03020 K03021 K03022 K03023 K03024 K03025 K03026 K03027 K03040 K03041 K03042 K03043 K03044 K03045 K03046 K03047 K03048 K03049 K03050 K03051 K03052 K03053 K03054 K03055 K03056 K03058 K03059 K03060 K13797 K13798 K14721
RP06154,0.121,2.7.7.19 2.7.7.48 2.7.7.6,K00985 K02999 K03000 K03001 K03002 K03003 K03004 K03005 K03006 K03007 K03008 K03009 K03010 K03011 K03012 K03013 K03014 K03015 K03016 K03017 K03018 K03019 K03020 K03021 K03022 K03023 K03024 K03025 K03026 K03027 K03040 K03041 K03042 K03043 K03044 K03045 K03046 K03047 K03048 K03049 K03050 K03051 K03052 K03053 K03054 K03055 K03056 K03058 K03059 K03060 K13797 K13798 K14721
RP06524,0.121,2.7.8.2,K00994 K13644
RP06810,0.118,2.7.8.-,K06131 K06132 K08744
RP14680,0.116,2.7.7.72,K00974 K07558
RP05245,0.111,4.6.1.12,K01770 K12506
RP10816,0.108,2.7.7.69,K14190
RP02127,0.105,2.7.7.24,K00973
RP04821,0.105,2.7.7.62,K02231
RP06378,0.103,2.7.7.33,K00978
RP04546,0.103,2.7.7.9,K00963
RP06377,0.103,2.7.7.12,K00965
RP01188,0.101,2.7.7.27,K00975
RP01157,0.100,2.7.7.13,K00966 K00971 K16011 K16881
RP00293,0.098,2.7.7.44 2.7.7.64,K12447
RP05250,0.096,2.7.7.70,K03272
RP01868,0.096,2.7.7.30,K00976
RP15313,0.095,2.7.7.71,K15669
