RPAIR,Score,EC,KO
RP13388,0.568,2.3.1.180 2.3.1.38 2.3.1.85 2.3.1.86,K00648 K00665 K00668 K11533
RP00285,0.447,1.2.7.- 1.2.7.1 2.3.1.54,K00169 K00170 K00171 K00172 K00656 K03737
RP01358,0.351,1.2.7.1 1.2.7.2 2.3.1.54,K00169 K00170 K00171 K00172 K00656
RP07404,0.327,2.3.1.47,K00652
RP06331,0.318,2.3.1.37,K00643
RP06643,0.302,2.3.1.39 2.3.1.85 2.3.1.86,K00645 K00665 K00668 K13935
RP10741,0.298,2.3.1.12,K00627
RP15916,0.290,2.3.1.179 2.3.1.41,K00647 K09458
RP01364,0.253,1.2.7.7,K00186 K00187 K00188 K00189
RP11208,0.239,1.2.7.7,K00186 K00187 K00188 K00189
RP01666,0.238,1.2.7.7,K00186 K00187 K00188 K00189
RP00304,0.225,1.2.4.2 1.2.7.3 1.8.1.4 2.3.1.61,K00164 K00174 K00175 K00176 K00177 K00382 K00658
RP01856,0.213,1.2.4.2 1.8.1.4 2.3.1.61,K00164
RP10277,0.211,2.5.1.18,K00799 K13299
RP12520,0.207,2.3.1.179 2.3.1.180 2.3.1.41 2.3.1.85 2.3.1.86,K00647 K00648 K00665 K00667 K09458 K11533
RP11195,0.190,2.3.1.168,K09699
RP11427,0.188,2.3.1.168,K09699
RP10932,0.184,2.3.1.61,K00658
RP12070,0.183,2.3.1.168,K09699
RP07082,0.181,2.3.1.61,K00658
RP06333,0.172,2.3.1.109,K00673
