RPAIR,Score,EC,KO
RP00380,0.806,1.17.1.4 1.17.3.2,K00087 K00106 K11177 K11178 K13479 K13480 K13481 K13482 K13483
RP01384,0.749,3.5.4.2,K01486
RP01682,0.727,3.5.4.3,K01487
RP00569,0.717,1.17.1.4 1.17.3.2,K00087 K00106 K11177 K11178 K13479 K13480 K13481 K13482 K13483
RP13033,0.708,1.17.3.2,K00106
RP12175,0.707,1.17.3.2,K00106
RP12176,0.706,1.17.3.2,K00106
RP01321,0.697,1.1.1.205,K00088
RP11719,0.673,1.17.3.2,K00106
RP11918,0.662,1.14.14.1 1.17.3.2,K00106 K07409 K07411
RP02305,0.655,3.5.4.4,K01488
RP01594,0.639,3.5.4.4,K01488
RP00573,0.634,6.3.5.2,K01951
RP13247,0.634,6.3.5.2,K01951
RP03973,0.627,3.5.4.17 3.5.4.6,K01490
RP13056,0.620,1.1.1.205,K00088
RP01325,0.490,6.3.4.4,K01939
RP16138,0.469,3.5.4.33,K11991
RP16141,0.469,3.5.4.34,K15440
RP13245,0.372,2.4.2.8,K00760
RP01207,0.265,3.5.4.1,K01485
RP03713,0.264,1.2.3.1,K00157
RP01490,0.261,3.5.4.1,K01485
RP03712,0.256,1.2.3.1,K00157
