RPAIR,Score,EC,KO
RP04589,0.066,1.-.-.- 3.2.1.31,K01195
RP15846,0.032,1.10.99.3 1.14.13.90,K09838 K09839
RP03918,0.032,4.2.3.12,K01737
RP05557,0.030,1.14.13.107,K14733
RP14685,0.030,1.14.13.107,K14733
RP12999,0.027,1.14.14.1,K07411 K07412 K07424
RP15674,0.027,,K16037
RP09372,0.024,1.10.99.3 1.14.13.90,K09838 K09839
RP15452,0.024,5.3.3.18,K15866
RP09401,0.024,1.10.99.3 1.14.13.90,K09838 K09839
RP05499,0.023,4.2.3.32,K14041
RP14360,0.023,4.2.3.44,K14042
RP14367,0.023,4.2.3.35,K14046
RP14864,0.023,4.1.99.16,K10187
RP05496,0.022,4.2.3.18,K12927
RP14369,0.022,4.2.3.28,K14036
RP02087,0.022,5.3.99.5,K01832
RP14366,0.021,4.2.3.34,K14045
RP11877,0.021,,K12928
RP11878,0.021,,K12928
RP11876,0.021,4.2.3.42,K12928
RP01909,0.021,4.2.3.16,K15088
RP05467,0.021,4.2.3.20,K15096
RP05585,0.020,4.2.3.108,K07385
RP15064,0.020,4.2.3.60,K15802
RP11143,0.020,4.2.3.75,K10187 K15803
RP15063,0.020,4.2.3.55,K15794
RP14364,0.020,4.2.3.33,K14044
RP15287,0.020,4.2.3.38,K14177
RP15054,0.020,4.2.3.40,K15795
RP15053,0.020,4.2.3.59,K15796
RP12985,0.020,4.2.3.56,K14186
RP12980,0.020,4.2.3.- 4.2.3.104,K14184
RP11144,0.020,4.2.3.22,K10187 K15803
