RPAIR,Score,EC,KO
RP13558,0.048,4.2.3.124,K13546
RP01909,0.025,4.2.3.16,K15088
RP05467,0.025,4.2.3.20,K15096
RP05585,0.024,4.2.3.108,K07385
RP15063,0.024,4.2.3.55,K15794
RP15287,0.024,4.2.3.38,K14177
RP15054,0.024,4.2.3.40,K15795
RP05617,0.023,,K16008
RP11144,0.022,4.2.3.22,K10187 K15803
RP15747,0.021,4.2.3.130,K16188
RP11141,0.019,4.2.3.24,K14178
RP02120,0.019,4.2.3.13,K14183
RP05557,0.019,1.14.13.107,K14733
RP14685,0.019,1.14.13.107,K14733
RP15066,0.019,4.2.3.67,K15809
RP10678,0.018,4.3.3.6,K06215 K08681
RP15846,0.016,1.10.99.3 1.14.13.90,K09838 K09839
RP14366,0.016,4.2.3.34,K14045
RP11877,0.016,,K12928
RP11878,0.016,,K12928
RP12999,0.016,1.14.14.1,K07411 K07412 K07424
RP11876,0.016,4.2.3.42,K12928
RP15547,0.015,4.2.3.103,K16082
RP04693,0.015,4.2.3.19,K04121
RP14364,0.015,4.2.3.33,K14044
RP05499,0.015,4.2.3.32,K14041
RP14360,0.015,4.2.3.44,K14042
RP14367,0.015,4.2.3.35,K14046
