RPAIR,Score,EC,KO
RP15711,0.404,2.5.1.31,K00806
RP15663,0.389,2.5.1.89,K15888
RP11138,0.347,2.5.1.21,K00801
RP15076,0.298,2.5.1.92,K15887
RP15708,0.285,2.5.1.87,K11778
RP01674,0.249,2.5.1.1,K00787 K00795 K00804 K13787 K13789 K14066
RP12956,0.243,2.5.1.68,K12503
RP01903,0.243,2.5.1.10,K00787 K00795 K00804 K13787 K13789
RP01946,0.239,2.5.1.29,K00804 K13787 K13789
RP11481,0.178,2.5.1.84 2.5.1.85,K05356
RP05218,0.176,2.5.1.74,K02548
RP09833,0.145,,K12707
RP15468,0.143,2.5.1.58,K05954 K05955
RP14262,0.142,2.5.1.93,K13565
RP08405,0.142,2.5.1.- 2.5.1.39,K03179 K06125
RP09832,0.133,2.5.1.27,K10760
RP11043,0.129,,K10760
RP09226,0.129,2.5.1.-,K06125
RP11557,0.127,2.5.1.-,K09833
