RPAIR,Score,EC,KO
RP03300,0.073,5.3.3.12,K01827
RP11369,0.055,,K09879
RP14660,0.045,,K15928
RP00722,0.043,1.14.13.40,K09461
RP09095,0.043,4.2.1.144,K16016
RP01643,0.043,4.2.1.118,K09483 K15652
RP14832,0.041,4.2.1.-,K05554
RP01465,0.039,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP00334,0.039,1.3.1.12 1.3.1.13,K00210 K00211 K00220 K04517 K14187
RP00623,0.039,1.3.1.43 1.3.1.78 1.3.1.79,K00220 K15226 K15227
RP01056,0.039,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP14835,0.039,4.2.1.-,K15884
RP14448,0.039,1.14.-.-,K14252
RP14838,0.039,4.2.1.-,K15884
RP01215,0.038,4.1.3.27,K01656 K01657 K01658 K13497 K13501 K13503
RP05075,0.038,1.14.-.-,K14252
RP11370,0.037,,K09879
RP12045,0.037,,K09879
RP11571,0.036,,K09879
RP15719,0.035,2.1.1.-,K12502
RP11334,0.033,1.3.1.19,K16269
RP04334,0.031,1.14.21.4,K13391
RP02146,0.028,1.14.14.1,K07434
RP12730,0.028,1.14.14.1,K07434
RP02595,0.025,4.2.1.49,K01712
RP09396,0.025,1.-.-.-,K15972
RP02830,0.025,2.1.1.107,K00589 K02302 K02303 K02496 K13542 K13543
