RPAIR,Score,EC,KO
RP00403,0.669,2.7.1.105 3.1.3.46,K00900 K01103 K14634
RP03773,0.641,2.7.1.100,K00899
RP02804,0.556,2.7.1.52 2.7.1.69,K02771 K05305 K11194 K11195 K11196
RP00303,0.550,2.7.1.41 3.1.3.10,K01085 K05344
RP11347,0.550,3.1.3.-,K10047
RP01302,0.550,2.7.1.6,K00849
RP15308,0.544,2.7.1.168,K07031
RP05253,0.544,2.7.1.167,K03272
RP02160,0.537,3.1.3.6,K08693
RP01814,0.533,3.1.3.6,K08693
RP14118,0.530,2.7.1.162,K13059
RP01732,0.529,2.7.1.46,K12446
RP02189,0.500,2.7.1.71,K00891 K13829 K13830
RP01596,0.482,3.1.3.6,K08693
RP02000,0.474,3.1.3.6,K08693
RP04532,0.474,2.7.1.25,K00860 K00955 K13811
RP00446,0.465,2.7.1.25 3.1.3.7,K00860 K00955 K01082 K13811 K15422 K15759
RP15600,0.452,2.7.1.175,K16146
RP02947,0.438,3.1.3.64,K01108
RP03722,0.432,2.7.1.24,K00859 K02318
RP03003,0.421,2.7.1.65,K04339
RP00667,0.420,2.7.1.137 3.1.3.64,K00914 K01108 K02649
RP00645,0.420,2.7.1.23 3.1.3.-,K00858
RP01255,0.418,2.7.6.1,K00948
RP03010,0.410,3.1.3.57,K01107 K15422
RP04013,0.407,3.1.3.66,K01109
RP03041,0.405,3.1.3.57,K01107 K15422
RP03011,0.403,3.1.3.56,K01106
RP02980,0.399,2.7.1.67,K00888 K13711
RP01349,0.397,3.1.3.25,K01092 K10047 K15759
RP01350,0.397,3.1.3.25,K01092 K10047 K15759
RP00521,0.397,3.1.3.25,K01092 K10047 K15759
RP05383,0.394,2.7.1.154 3.1.3.64,K00923 K01108 K02649
RP03083,0.394,2.7.1.68 3.1.3.36,K00889 K01099 K13712
RP05393,0.376,2.7.1.149 3.1.3.78,K00920 K13084 K13085
RP11501,0.376,3.1.3.66,K01109
RP05392,0.371,2.7.1.150,K00921
RP00399,0.357,2.7.1.72 3.1.3.39,K04342 K04343 K12570
RP03043,0.348,2.7.1.159,K00913
RP14679,0.347,2.7.7.72,K00974 K07558
RP15428,0.328,3.1.3.86,K03084 K15909
RP04189,0.328,2.7.1.153 3.1.3.67,K00922 K01110 K02649
RP00678,0.327,2.7.1.127 3.1.3.62,K00911 K03103
RP00677,0.327,2.7.1.159 3.1.3.56,K00913 K01106
RP09105,0.306,,K16017
RP05043,0.290,3.1.7.2,K01139
RP14681,0.289,2.7.7.72,K00974 K07558
RP15445,0.279,3.6.1.57,K15897
RP05391,0.276,2.7.1.151,K00328 K00915
RP03093,0.276,2.7.1.134,K00913
RP05390,0.275,2.7.1.151,K00328 K00915
RP00894,0.265,2.7.6.5,K00951 K07816
RP13557,0.264,2.4.1.17 3.2.1.-,K00699
RP01765,0.261,2.7.8.11,K00999
RP01313,0.242,2.7.7.43,K00983
RP03845,0.241,2.7.7.43,K00983
RP15479,0.237,2.7.7.81,K15899
RP03092,0.231,2.7.1.140,K00915
RP14683,0.230,2.7.7.72,K00974 K07558
RP13086,0.216,2.7.1.164,K10837
RP15855,0.215,2.7.1.151,K00328 K00915
