RPAIR,Score,EC,KO
RP05280,0.294,2.-.-.-,K12633
RP03664,0.268,2.5.1.27,K10760
RP10594,0.257,,K10760
RP10497,0.235,,K10760
RP01293,0.222,4.3.2.2,K01756
RP12202,0.186,2.3.1.5,K00622
RP05306,0.186,1.5.99.12,K00279
RP14669,0.181,3.5.1.102,K14653
RP04205,0.174,2.1.2.3 6.3.4.-,K00602 K01492 K06863
RP00812,0.158,3.5.4.16,K01495
RP05279,0.156,2.3.-.-,K12632
RP13194,0.155,3.1.1.1,K01044 K03927
RP11451,0.146,6.3.4.18,K01589
RP09560,0.144,,K12725
RP09564,0.135,,K12715
RP09559,0.135,,K12709
RP14255,0.133,4.3.2.6,K13564
RP05285,0.130,,K12636
RP15477,0.129,2.3.1.202,K15896
RP15894,0.129,2.3.1.203,K15913
RP15896,0.127,2.3.1.201,K13018
RP05278,0.125,,K12631
RP14236,0.120,3.5.1.113,K17078
RP14252,0.119,2.3.2.19,K13563
RP09561,0.119,,K12725
RP04235,0.109,3.5.1.108,K02535 K16363
RP14224,0.096,3.5.1.112,K13551 K17078
RP00461,0.095,2.3.1.4 3.5.1.25,K00621 K01443
RP04772,0.095,3.5.1.25,K02079
RP04196,0.091,2.3.1.191,K02536
