RPAIR,Score,EC,KO
RP13245,0.438,2.4.2.8,K00760
RP02963,0.339,2.4.2.19,K00767
RP13033,0.270,1.17.3.2,K00106
RP01384,0.242,3.5.4.2,K01486
RP01682,0.239,3.5.4.3,K01487
RP13056,0.227,1.1.1.205,K00088
RP02305,0.225,3.5.4.4,K01488
RP00380,0.224,1.17.1.4 1.17.3.2,K00087 K00106 K11177 K11178 K13479 K13480 K13481 K13482 K13483
RP00573,0.222,6.3.5.2,K01951
RP01594,0.222,3.5.4.4,K01488
RP03973,0.220,3.5.4.17 3.5.4.6,K01490
RP13247,0.215,6.3.5.2,K01951
RP00569,0.213,1.17.1.4 1.17.3.2,K00087 K00106 K11177 K11178 K13479 K13480 K13481 K13482 K13483
RP12176,0.210,1.17.3.2,K00106
RP12175,0.208,1.17.3.2,K00106
RP01321,0.208,1.1.1.205,K00088
RP11719,0.201,1.17.3.2,K00106
RP11918,0.199,1.14.14.1 1.17.3.2,K00106 K07409 K07411
RP01325,0.190,6.3.4.4,K01939
RP16141,0.186,3.5.4.34,K15440
RP16138,0.186,3.5.4.33,K11991
RP13793,0.167,1.14.21.-,K13389
RP14178,0.164,1.14.13.-,K15506
RP01490,0.140,3.5.4.1,K01485
RP01207,0.138,3.5.4.1,K01485
RP11109,0.137,3.5.4.30,K09887
RP14672,0.132,,K14655
